CVE_MUN,GM,IM,k-means++,random
20372,Muy alto,48.2717177281597,4,0
20373,Alto,50.8057522501962,1,4
20374,Muy alto,47.6036316714101,1,4
20375,Muy bajo,58.5347969918961,0,3
20376,Alto,52.244526200821,2,2
20377,Alto,49.3177498894513,4,0
20378,Alto,51.9025439579238,2,4
20379,Alto,51.6825946306106,1,4
20380,Medio,54.0630639684229,2,2
20381,Medio,54.5356858134997,2,2
20382,Alto,52.4884961070652,2,4
20383,Medio,53.1442585592703,2,2
20384,Alto,50.8953733456253,1,4
20385,Muy bajo,56.6961261437307,0,3
20386,Muy alto,47.3549432350158,1,4
20387,Medio,53.9889097519205,2,2
20388,Alto,49.2878599922242,1,4
20389,Alto,50.6267966410976,1,4
20390,Muy bajo,59.2376750764187,0,3
20391,Muy alto,46.2649006059431,1,4
20392,Muy alto,47.4820780115397,4,0
20393,Alto,51.8444318706952,1,4
20394,Alto,51.357334555443,4,0
20395,Muy alto,45.9089767935002,1,4
20396,Muy alto,44.8422391340918,1,4
20397,Medio,54.5630199976586,0,3
20398,Alto,52.6369304103301,2,2
20399,Bajo,55.8540974297137,0,3
20400,Medio,53.1680311710493,2,2
20401,Medio,53.756400468584,2,2
20402,Alto,51.4295469223902,2,2
20403,Bajo,56.1721848198107,0,3
20404,Bajo,55.6239920102871,2,2
20405,Medio,53.394499444537,2,2
20406,Muy alto,40.8112840713157,4,0
20407,Alto,48.8081408183251,1,4
20408,Medio,53.3651955720257,2,2
20409,Muy bajo,59.1520989315474,0,3
20410,Medio,52.8262604843605,2,2
20411,Bajo,55.279739345339,2,2
20412,Alto,50.3096351600402,1,4
20413,Bajo,55.610652529718,0,3
20414,Medio,52.80277783685,2,2
20415,Medio,52.7107982916197,2,2
20416,Alto,50.8390377886686,1,4
20417,Alto,51.4458804966845,2,2
20418,Bajo,54.7900826274877,2,2
20419,Bajo,55.413818795446,2,2
20420,Alto,50.0945324757257,1,4
20421,Bajo,54.7177461520833,2,2
20422,Medio,54.4357959993165,2,2
20423,Alto,51.8901631445987,1,4
20424,Alto,50.1231360769611,1,4
20425,Alto,51.4299964218825,1,4
20426,Muy alto,48.6004743002607,1,4
20427,Medio,53.0481071216159,2,2
20428,Alto,50.2302012319628,1,4
20429,Alto,50.7899803118819,1,4
20430,Medio,53.0337428951625,2,2
20431,Medio,53.9154945203507,2,2
20432,Bajo,54.9434987781757,2,2
20433,Muy alto,47.6199911986166,1,4
20434,Alto,49.7014575104752,1,4
20435,Muy alto,48.4845928358274,1,4
20436,Muy alto,45.092783383954,4,0
20437,Alto,50.3660609714925,1,4
20438,Alto,50.2964176637473,1,4
20439,Alto,48.7982205220227,1,4
20440,Alto,52.541761775247,2,2
20441,Medio,53.262042239936,2,2
20442,Medio,53.756333386356,2,2
20443,Bajo,55.8759046278587,2,2
20444,Medio,53.7290543995454,2,2
20445,Medio,53.5535314203014,2,2
20446,Alto,52.5173177386999,2,2
20447,Alto,51.8377854330154,1,4
20448,Muy alto,48.3442703894791,1,4
20449,Alto,52.1495671686957,2,4
20450,Muy alto,44.1186431724611,1,4
20451,Muy alto,44.4291367505471,4,0
20452,Muy alto,48.4040264456717,1,4
20453,Alto,52.2569610942902,2,2
20454,Alto,50.1776973947895,1,4
20455,Alto,49.9234229838912,1,4
20456,Alto,52.1929545013752,2,2
20457,Alto,51.7341915541368,1,4
20458,Medio,54.5213860391446,2,2
20459,Medio,54.1773430228497,2,2
20460,Alto,49.4988304758647,1,4
20461,Alto,49.6208829508289,1,4
20462,Bajo,54.7586371979169,2,2
20463,Medio,53.0819304203056,2,2
20464,Medio,53.0205289183895,2,2
20465,Alto,50.2138824372691,1,4
20466,Muy alto,43.7481213509579,1,4
20467,Medio,52.8457154791546,2,2
20468,Alto,49.8649844722351,1,4
20469,Alto,49.1408928451377,1,4
20470,Alto,50.6875641619017,1,4
20471,Medio,54.1298786487458,2,2
20472,Bajo,55.1268808613649,2,2
20473,Bajo,54.6516242189044,2,2
20474,Alto,52.3542038367847,2,2
20475,Alto,51.3465944047261,1,4
20476,Medio,53.6561067159525,2,2
20477,Alto,50.7690022916533,1,4
20478,Medio,52.98765344698,2,2
20479,Medio,53.2512253219745,2,2
20480,Muy alto,48.0230459550292,1,4
20481,Alto,52.3134293543232,2,4
20482,Alto,52.519989421088,2,2
20483,Bajo,55.8357156701387,0,3
20484,Alto,51.6063108661805,2,2
20485,Muy alto,48.1332158058393,1,4
20486,Medio,53.6505596835076,2,2
20487,Medio,53.0426663947868,2,2
20488,Medio,54.4258691471755,2,2
20489,Alto,50.6875080323753,1,4
20490,Alto,50.2237078805819,1,4
20491,Alto,52.0912398392836,1,4
20492,Alto,49.3792887808089,1,4
20493,Bajo,54.949829315233,2,2
20494,Muy alto,48.5927597890768,1,4
20495,Muy alto,47.5692714238263,1,4
20496,Bajo,55.9422894145845,2,2
20497,Muy alto,46.8524520228997,1,4
20498,Muy alto,47.5112566808134,4,0
20499,Bajo,55.648676519915,2,2
20500,Alto,51.0794466846879,1,4
20501,Alto,52.5539267132105,2,2
20502,Muy alto,45.7940075417243,1,4
20503,Bajo,55.0567640353756,2,2
20504,Medio,53.671572928247,2,2
20505,Bajo,56.2139112768298,0,3
20506,Medio,53.177916491188,2,2
20507,Alto,50.7852211460312,2,4
20508,Bajo,55.1514138561123,2,2
20509,Muy alto,47.1044270182945,4,0
20510,Alto,50.7343198802279,1,4
20511,Muy alto,48.2469529241055,4,0
20512,Alto,50.9489728844747,1,4
20513,Medio,53.1250978241592,2,2
20514,Muy alto,47.4991211588905,1,4
20515,Bajo,55.2154760768848,0,3
20516,Alto,51.8718498461093,1,4
20517,Muy alto,46.6709890286738,1,4
20518,Bajo,55.0780817116493,2,2
20519,Medio,54.5397240877879,2,2
20520,Medio,52.7208836589929,2,2
20521,Medio,53.1254366960545,2,2
20522,Alto,50.1929983998036,1,4
20523,Medio,54.5164901319105,2,2
20524,Bajo,55.0360332770858,2,2
20525,Medio,53.8857244800083,2,2
20526,Alto,51.7194107270272,1,4
20527,Alto,50.8722696747953,1,4
20528,Alto,50.9613356433133,1,4
20529,Muy alto,47.591830827377,1,4
20530,Alto,49.786181722265,4,0
20531,Medio,54.5464834139844,2,2
20532,Alto,50.223222776954,1,4
20533,Medio,53.213162172348,2,2
20534,Alto,48.8382679263955,1,4
20535,Alto,51.1740238493043,1,4
20536,Bajo,54.751967187128,2,2
20537,Alto,52.3851429865836,2,2
20538,Medio,53.3916838727478,2,2
20539,Bajo,55.0669643867351,2,2
20540,Bajo,56.5393484361019,0,3
20541,Medio,53.794266002626,2,2
20542,Medio,53.0141542466249,2,2
20543,Alto,49.3746947228528,1,4
20544,Alto,52.6182245066547,1,4
20545,Bajo,55.692267844041,0,3
20546,Alto,52.064601362043,2,4
20547,Medio,54.3033371157521,2,2
20548,Alto,49.6856358646832,4,0
20549,Alto,51.6898038116708,1,4
20550,Medio,53.687085210756,2,2
20551,Bajo,55.9767002010425,0,3
20552,Medio,54.4568370435835,2,2
20553,Muy bajo,57.0684831864466,0,3
20554,Alto,50.7311560242598,1,4
20555,Medio,53.2272341100064,2,2
20556,Medio,54.1172918618237,2,2
20557,Muy bajo,57.402700187761,0,3
20558,Medio,53.905758832112,2,2
20559,Medio,53.6106634174365,2,2
20560,Alto,52.0265824626296,1,4
20561,Alto,49.8365052381525,1,4
20562,Medio,53.998055275422,2,2
20563,Muy alto,47.0043418380691,1,4
20564,Alto,50.6256169489425,1,4
20565,Alto,51.8806135514583,4,0
20566,Alto,49.6370734554883,1,4
20567,Muy alto,48.1187576430958,1,4
20568,Medio,52.7085923713286,2,2
20569,Alto,49.8131705337607,4,0
20570,Medio,54.1300585255153,2,2
21001,Medio,54.1870446725267,2,2
21002,Alto,51.505070239247,2,2
21003,Medio,53.981285833308,2,2
21004,Medio,54.3040399526349,2,2
21005,Muy alto,47.1913584890913,4,0
21006,Alto,49.9003552247959,1,4
21007,Alto,51.5294292706956,2,2
21008,Bajo,55.3629681806683,2,2
21009,Alto,52.086717019023,2,2
21010,Alto,49.5226875208232,1,4
21011,Medio,53.1550237085235,2,2
21012,Medio,54.4014537381603,2,2
21013,Bajo,54.6388177261954,2,2
21014,Alto,49.8822422828798,1,4
21015,Muy bajo,56.5768836324401,0,3
21016,Medio,52.8768102408361,2,2
21017,Medio,53.9876210568804,2,2
21018,Medio,53.0098451639598,2,2
21019,Muy bajo,56.6300587438743,0,3
21020,Bajo,55.4476964443985,2,2
21021,Medio,54.4000316806716,2,2
21022,Medio,52.8577526622273,2,2
21023,Alto,51.6710467294333,1,4
21024,Medio,52.9334144043466,2,2
21025,Alto,52.4809312517531,2,2
21026,Medio,54.3971809246484,2,2
21027,Alto,51.4001884026317,2,2
21028,Alto,50.5804835068056,1,4
21029,Alto,51.9724859516312,1,4
21030,Alto,52.1095095359018,1,4
21031,Alto,51.7659977442594,2,4
21032,Medio,53.0128090307625,2,2
21033,Medio,52.7507256236087,2,2
21034,Muy bajo,57.2454447252674,0,3
21035,Medio,53.8094186931408,2,2
21036,Muy alto,48.7013538573463,1,4
21037,Medio,54.1620183462901,2,2
21038,Medio,54.3849044139687,2,2
21039,Alto,52.3645541675925,2,2
21040,Alto,52.1250668465823,2,2
21041,Muy bajo,59.89073263479,0,3
21042,Alto,51.1131835520234,2,2
21043,Alto,51.0030473295445,1,4
21044,Medio,54.473680688158,2,2
21045,Bajo,55.4129914502671,2,2
21046,Bajo,54.8380303344335,2,2
21047,Medio,54.4930818566327,2,2
21048,Bajo,55.8221847637757,2,2
21049,Alto,48.8917765580963,1,4
21050,Alto,49.2873160008827,1,4
21051,Bajo,55.0571097383883,2,2
21052,Alto,51.9459043519623,2,4
21053,Bajo,54.8357689259056,2,2
21054,Medio,53.6994319593911,2,2
21055,Alto,51.4706511425846,2,2
21056,Medio,53.1187097394576,2,2
21057,Alto,52.2545499615667,2,2
21058,Alto,51.6092335036026,1,4
21059,Alto,51.2861778728113,2,2
21060,Bajo,55.0794289912105,2,2
21061,Muy alto,45.8768096917712,1,0
21062,Medio,53.8196270510733,2,2
21063,Bajo,55.3544960728121,2,2
21064,Alto,51.4757816429205,4,0
21065,Medio,54.5077733450038,2,2
21066,Alto,51.6632134766281,2,2
21067,Bajo,54.9962831331053,2,2
21068,Alto,49.96321822547,1,4
21069,Medio,53.2640344435555,2,2
21070,Alto,50.7069033177669,1,4
21071,Bajo,55.6599138856877,0,3
21072,Muy alto,47.7544133097575,1,4
21073,Medio,53.7191690138778,2,2
21074,Muy bajo,57.2878297242416,0,3
21075,Medio,53.7123449273868,2,2
21076,Medio,52.9064452603247,2,2
21077,Muy alto,46.7654890974039,1,0
21078,Alto,49.5318709003349,1,4
21079,Medio,54.3188768482396,2,2
21080,Alto,51.2717541751356,1,4
21081,Alto,49.6206122305348,1,4
21082,Bajo,55.9752886606756,2,2
21083,Alto,52.4373172397588,2,2
21084,Alto,48.753224839486,1,4
21085,Bajo,55.9803646506846,2,2
21086,Alto,50.0477522099812,4,0
21087,Alto,51.4367626935752,1,4
21088,Alto,51.3817035256925,2,2
21089,Alto,50.9710611038745,1,4
21090,Muy bajo,57.2795080229273,0,3
21091,Muy bajo,57.6354660020421,0,3
21092,Alto,52.0315343291835,2,2
21093,Medio,53.2466217649757,2,2
21094,Bajo,55.7246541307075,2,2
21095,Bajo,55.7065238229095,2,2
21096,Bajo,54.842253347287,2,2
21097,Bajo,56.1029050793764,2,2
21098,Medio,53.595688323434,2,2
21099,Alto,52.2034394892961,2,2
21100,Alto,50.5501192064928,1,4
21101,Medio,52.6611323685747,2,2
21102,Muy bajo,56.653147311774,2,2
21103,Alto,52.5364473513634,2,2
21104,Bajo,55.8216736957719,2,2
21105,Medio,53.3651662275059,2,2
21106,Bajo,55.9892191485837,0,3
21107,Muy alto,43.6856887151205,4,0
21108,Bajo,55.4971385225531,2,2
21109,Alto,51.6954702176506,1,4
21110,Medio,53.2714259535265,2,2
21111,Alto,49.9630047287579,1,4
21112,Alto,52.0672948730919,2,2
21113,Alto,52.1133164759504,2,2
21114,Muy bajo,59.4644734263428,0,3
21115,Medio,53.3907629141748,2,2
21116,Alto,50.9674305878683,1,4
21117,Muy bajo,56.9627062506334,0,3
21118,Bajo,54.8765567941413,2,2
21119,Muy bajo,59.9365824961401,0,3
21120,Alto,50.1660806669619,1,4
21121,Alto,52.4073335440848,2,2
21122,Bajo,56.2779449201811,2,2
21123,Alto,49.0901009671175,1,4
21124,Medio,54.3359528948424,2,2
21125,Muy bajo,57.9781689654493,0,3
21126,Medio,53.4279951822184,2,2
21127,Alto,52.5505419635111,2,2
21128,Bajo,56.2186428328039,2,2
21129,Medio,53.7825429932631,2,2
21130,Medio,54.1646867164637,2,2
21131,Medio,54.4551342442315,2,2
21132,Muy bajo,58.2203845769481,0,3
21133,Medio,54.2494230025806,2,2
21134,Muy bajo,56.6224536705547,2,2
21135,Medio,53.9091306421396,2,2
21136,Muy bajo,58.6898539737101,0,3
21137,Medio,53.1797931304404,2,2
21138,Bajo,54.8180565680326,2,2
21139,Medio,52.6481084261642,2,2
21140,Muy bajo,59.0792822276916,0,3
21141,Medio,52.8638253944609,2,2
21142,Bajo,55.4520982429278,2,2
21143,Muy bajo,56.8429076565582,0,3
21144,Medio,53.8076128514112,2,2
21145,Muy alto,47.7343596432016,1,4
21146,Alto,52.3965670546324,2,2
21147,Alto,50.7784774716862,1,4
21148,Alto,51.6304527205526,4,0
21149,Medio,53.4987287115658,2,2
21150,Alto,52.06892920154,2,2
21151,Bajo,56.0821457962269,2,2
21152,Bajo,55.0714460957403,2,2
21153,Bajo,55.5035318931278,2,2
21154,Bajo,55.8088335051119,0,2
21155,Medio,53.2446284599386,2,2
21156,Muy bajo,57.1736295659565,0,3
21157,Alto,52.2174481683516,2,2
21158,Alto,50.149683979948,4,0
21159,Alto,48.7359645518723,1,4
21160,Medio,53.4744106548613,2,2
21161,Bajo,54.8045707625278,2,2
21162,Muy alto,47.9911167872867,1,4
21163,Bajo,55.9740164967099,0,3
21164,Bajo,55.5740313119697,2,2
21165,Alto,49.8345162201161,1,4
21166,Medio,54.5751838479252,2,2
21167,Alto,48.9275005702066,1,4
21168,Alto,50.5401702780679,1,4
21169,Alto,52.619841699619,2,2
21170,Medio,53.9553903350347,2,2
21171,Bajo,55.453129065379,2,2
21172,Medio,52.9691690328959,2,2
21173,Muy bajo,57.8374853593855,0,3
21174,Muy bajo,57.5211818118232,0,3
21175,Bajo,54.6742577532586,2,2
21176,Medio,54.4456067602377,2,2
21177,Medio,52.9058813524694,2,2
21178,Alto,49.8870819386488,4,0
21179,Medio,53.9960641372479,2,2
21180,Bajo,55.709229183396,2,2
21181,Muy bajo,56.9620965294138,0,3
21182,Bajo,55.2547648731919,2,2
21183,Alto,49.3740955409026,1,4
21184,Alto,50.8921321644112,1,4
21185,Medio,53.3066844914418,2,2
21186,Bajo,54.8352622513716,2,2
21187,Alto,50.0121913399928,1,4
21188,Alto,52.5501768688809,2,2
21189,Bajo,55.0300583594463,2,2
21190,Medio,53.8373754511084,2,2
21191,Alto,52.3667925793858,2,2
21192,Medio,53.1299697299529,2,2
21193,Alto,52.2510995530557,2,2
21194,Medio,53.2053337617747,2,2
21195,Muy alto,47.961470070223,1,4
21196,Medio,53.5318022845794,2,2
21197,Bajo,54.8332525957009,2,2
21198,Muy alto,47.3105916797851,4,0
21199,Medio,53.302421367153,2,2
21200,Alto,51.7114974267485,2,4
21201,Medio,53.5894645863985,2,2
21202,Alto,50.3628397177973,1,4
21203,Medio,53.7538779911098,2,2
21204,Bajo,55.0249356160415,2,2
21205,Bajo,54.6532094547855,2,2
21206,Alto,51.2381892993837,2,2
21207,Medio,53.7486832996587,2,2
21208,Bajo,55.4248903782217,2,2
21209,Medio,53.1390993259828,2,2
21210,Medio,52.8592160058735,2,2
21211,Muy bajo,57.252353704232,0,3
21212,Alto,51.1929186929248,1,4
21213,Alto,51.1222954884227,1,4
21214,Medio,54.4523364875769,2,2
21215,Alto,52.1303951170637,1,4
21216,Alto,50.7778393792522,1,4
21217,Muy alto,48.1038208578218,1,4
22001,Medio,52.6384709850884,2,2
22002,Alto,51.3061242651513,2,2
22003,Medio,54.4221025741989,2,2
22004,Medio,53.826877738956,2,2
22005,Bajo,54.7822054109821,2,2
22006,Muy bajo,60.9170414526895,0,3
22007,Bajo,56.1421339340671,0,2
22008,Bajo,55.8059966055312,2,2
22009,Bajo,55.3100149130507,0,3
22010,Alto,51.8575519546268,4,0
22011,Muy bajo,58.7411801102888,0,3
22012,Muy bajo,56.9610052288028,0,3
22013,Medio,53.0975361584982,2,2
22014,Muy bajo,60.3649833591697,0,3
22015,Alto,52.5047227244323,2,2
22016,Muy bajo,58.8118455964751,0,3
22017,Muy bajo,57.3416428388048,0,3
22018,Medio,53.329216499351,2,2
23001,Muy bajo,58.6782928274151,0,3
23002,Medio,52.6470861937271,2,2
23003,Muy bajo,56.9425144293761,0,3
23004,Muy bajo,57.816395956287,0,3
23005,Muy bajo,59.7140058687239,0,3
23006,Alto,52.4973224792241,2,2
23007,Medio,53.5925709996106,2,2
23008,Muy bajo,59.5756301650506,0,3
23009,Bajo,56.1479600777296,0,3
23010,Medio,53.4834981325083,2,2
23011,Muy bajo,58.2496774247571,0,3
24001,Medio,52.7831455311126,2,2
24002,Alto,51.228237686878,4,0
24003,Muy alto,47.7391583775157,4,0
24004,Medio,52.8996653695929,2,2
24005,Muy bajo,56.8674867955481,0,3
24006,Alto,51.271146015899,2,2
24007,Muy bajo,56.8559405084245,0,3
24008,Muy bajo,56.9490245753009,0,3
24009,Bajo,56.3248080815687,0,3
24010,Medio,54.0303547241637,2,2
24011,Muy bajo,57.1508218680569,0,3
24012,Alto,49.1411941890838,4,0
24013,Muy bajo,57.4479950111411,0,3
24014,Alto,50.6319360410292,4,0
24015,Bajo,54.6441251091807,0,2
24016,Bajo,56.1644359058229,0,3
24017,Alto,49.0070471872958,4,0
24018,Alto,50.5275187887786,4,0
24019,Medio,52.7560430550016,2,2
24020,Muy bajo,58.2205004740054,0,3
24021,Medio,54.024823418533,2,2
24022,Medio,53.7655679053393,2,2
24023,Medio,52.7614525123718,2,2
24024,Bajo,56.2486785437872,0,3
24025,Bajo,55.3206256899555,2,2
24026,Alto,50.8418683414023,4,0
24027,Bajo,55.3762891058499,2,2
24028,Muy bajo,60.4891453569334,0,3
24029,Alto,49.3550330095779,4,0
24030,Medio,53.6914001409053,2,2
24031,Muy alto,44.470323096072,4,0
24032,Medio,53.436125099673,2,2
24033,Medio,52.9905728564408,2,2
24034,Medio,53.8250239605539,2,2
24035,Muy bajo,60.2932819776729,0,3
24036,Alto,51.0909799597704,2,2
24037,Medio,52.8299731407825,2,2
24038,Alto,50.7426627250659,4,0
24039,Alto,51.1474849551664,1,4
24040,Bajo,55.0729947470425,2,2
24041,Alto,52.0849415657391,2,2
24042,Bajo,55.313302854634,2,2
24043,Alto,52.0499620481921,2,2
24044,Medio,53.0245584045777,2,2
24045,Medio,53.6532692732601,2,2
24046,Medio,53.2087507417766,2,2
24047,Alto,50.9245426773852,4,0
24048,Bajo,56.4037044105879,2,2
24049,Medio,53.4597667118299,2,2
24050,Bajo,54.9862814747408,2,2
24051,Medio,54.2892834421812,2,2
24052,Medio,53.5182700837445,2,2
24053,Medio,54.4715615464667,2,2
24054,Alto,50.8554984945648,4,0
24055,Bajo,54.6456028914154,2,2
24056,Bajo,54.6433857629306,2,2
24057,Alto,52.2664214369757,2,2
24058,Bajo,56.4754894700027,0,3
25001,Muy bajo,58.6651104720047,0,3
25002,Muy bajo,57.2767511257247,0,3
25003,Alto,51.1903217401136,2,2
25004,Bajo,55.9143078455085,0,3
25005,Bajo,54.7337072126401,2,2
25006,Muy bajo,59.6469560630253,0,3
25007,Medio,53.3869684021928,2,2
25008,Bajo,55.8149847106944,2,2
25009,Bajo,56.4302127899758,0,3
25010,Bajo,55.5428366921348,2,2
25011,Muy bajo,57.4289427021595,0,3
25012,Muy bajo,59.6999642591626,0,3
25013,Bajo,55.2915596194213,2,2
25014,Bajo,55.8490496554162,0,2
25015,Muy bajo,59.1357902529321,0,3
25016,Bajo,54.623150870549,2,2
25017,Medio,53.4860304294174,2,2
25018,Muy bajo,56.6904242638884,0,3
26001,Muy bajo,57.175872769858,0,3
26002,Muy bajo,58.6321202733079,0,3
26003,Medio,53.436431860847,2,2
26004,Muy bajo,57.2549161127697,0,3
26005,Muy bajo,56.7328167011922,0,3
26006,Muy bajo,57.2258475694119,0,3
26007,Muy bajo,57.6798790210215,0,3
26008,Muy bajo,56.5757785718752,2,2
26009,Bajo,56.473778852233,2,2
26010,Bajo,56.0834054648813,2,2
26011,Muy bajo,57.2258410577153,0,3
26012,Bajo,55.8500469062158,2,2
26013,Muy bajo,58.3416456049774,0,3
26014,Muy bajo,57.6960053400689,0,3
26015,Muy bajo,57.0909438630272,2,2
26016,Muy bajo,57.4074407078711,0,3
26017,Muy bajo,57.9384484648941,0,3
26018,Muy bajo,59.6178883034836,0,3
26019,Muy bajo,59.6750634488765,0,3
26020,Bajo,56.1536324722873,2,2
26021,Bajo,56.5022855102437,0,3
26022,Bajo,56.134818243072,0,3
26023,Muy bajo,58.6622295656059,0,3
26024,Muy bajo,57.668957954668,0,3
26025,Muy bajo,58.5098275043083,0,3
26026,Bajo,55.0103346063358,2,2
26027,Muy bajo,59.0513582154044,0,3
26028,Muy bajo,57.9704555419089,0,3
26029,Muy bajo,58.5191329127171,0,3
26030,Muy bajo,60.4437538603046,0,3
26031,Muy bajo,56.5534097613117,2,2
26032,Muy bajo,58.0876552525352,0,3
26033,Bajo,56.1992942409049,0,3
26034,Muy bajo,58.3401720959105,0,3
26035,Muy bajo,57.8331698923543,0,3
26036,Muy bajo,59.5683507417418,0,3
26037,Muy bajo,57.1525437900721,0,3
26038,Muy bajo,58.6220537837727,0,3
26039,Muy bajo,58.4678341973091,0,3
26040,Bajo,54.8449756322876,2,2
26041,Muy bajo,60.1560054349981,0,3
26042,Muy bajo,57.9419748391766,0,3
26043,Muy bajo,59.0224167609303,0,3
26044,Muy bajo,57.2111792448595,2,2
26045,Bajo,55.4563266983392,2,2
26046,Muy bajo,57.9345151666993,0,3
26047,Muy bajo,57.5664020548657,0,3
26048,Muy bajo,58.6392146166767,0,3
26049,Alto,49.4410849539782,2,2
26050,Bajo,56.2790420358038,2,2
26051,Medio,54.3444234734126,2,2
26052,Bajo,56.5226140656418,0,3
26053,Muy bajo,57.984899079762,0,3
26054,Muy bajo,57.5386764794021,0,3
26055,Muy bajo,58.5336454830706,0,3
26056,Medio,54.1163254703618,2,2
26057,Muy bajo,56.6027564432322,2,2
26058,Muy bajo,58.9952098453735,0,3
26059,Muy bajo,56.7390154783217,2,2
26060,Bajo,55.3784092311154,2,2
26061,Bajo,55.9301861449669,2,2
26062,Muy bajo,56.5687422257567,2,2
26063,Muy bajo,57.2170199755329,2,2
26064,Bajo,56.4495053672598,2,2
26065,Bajo,55.9414343753266,2,2
26066,Muy bajo,57.3541362087749,0,3
26067,Muy bajo,57.5008708426407,0,3
26068,Muy bajo,56.5946007805219,0,2
26069,Medio,53.1876210134935,2,2
26070,Muy bajo,57.5333937570597,0,3
26071,Muy bajo,56.8547963520587,0,3
26072,Bajo,55.3743606722922,2,2
27001,Medio,53.9658200652088,2,2
27002,Bajo,55.9741724391306,0,3
27003,Medio,54.0359867539869,2,2
27004,Muy bajo,58.7305881928387,0,3
27005,Bajo,56.3285825680257,0,3
27006,Bajo,55.4709692051991,2,2
27007,Muy bajo,57.275449425551,0,3
27008,Medio,54.2023211917676,2,2
27009,Bajo,55.5079197419079,2,2
27010,Bajo,56.3321208402706,0,3
27011,Medio,53.3179949617422,2,2
27012,Medio,54.3294238794459,0,3
27013,Muy bajo,57.7795396992632,0,3
27014,Muy bajo,57.577451067832,0,3
27015,Medio,54.3275567617433,2,2
27016,Bajo,55.5497062217974,2,2
27017,Bajo,54.7349584457931,2,2
28001,Bajo,56.3280504498663,2,2
28002,Bajo,56.1551917538532,2,2
28003,Muy bajo,58.9877930026862,0,3
28004,Medio,54.492839693816,2,2
28005,Bajo,55.0629000704137,2,2
28006,Muy alto,48.4444217302682,4,0
28007,Muy bajo,57.2834479280164,0,2
28008,Alto,51.7799755912365,2,2
28009,Muy bajo,60.459278652103,0,3
28010,Medio,54.3284892230934,2,2
28011,Bajo,54.9752429969075,2,2
28012,Bajo,55.6700433351164,2,2
28013,Bajo,55.0396508949848,2,2
28014,Bajo,55.8598671467506,2,2
28015,Muy bajo,57.4290187938139,0,3
28016,Bajo,55.6565181411044,2,2
28017,Bajo,55.3206639371914,2,2
28018,Bajo,56.0754289978931,2,2
28019,Medio,54.3937128635702,2,2
28020,Bajo,55.3517569464596,2,2
28021,Muy bajo,58.014984968223,0,3
28022,Muy bajo,58.2648585290046,0,3
28023,Medio,53.7019372120909,2,2
28024,Muy bajo,58.5850303497704,0,3
28025,Muy bajo,58.3864639994001,0,3
28026,Alto,50.6235134569275,4,0
28027,Muy bajo,58.9366825363089,0,3
28028,Bajo,55.7564781407134,2,2
28029,Bajo,55.2870720187535,2,2
28030,Bajo,56.4847240106659,2,2
28031,Medio,53.8277164096378,2,2
28032,Muy bajo,58.7743459251207,0,3
28033,Muy bajo,57.6803958872068,0,3
28034,Medio,52.9324701447164,2,2
28035,Bajo,56.3489440828454,0,3
28036,Muy alto,43.8773408541018,4,0
28037,Bajo,55.0740539875972,2,2
28038,Muy bajo,60.1111421258806,0,3
28039,Medio,53.7081541270041,2,2
28040,Muy bajo,57.5390707114233,0,3
28041,Muy bajo,59.5270115010553,0,3
28042,Bajo,54.693548864187,2,2
28043,Muy bajo,57.3351958155491,0,3
29001,Muy bajo,58.891702562831,0,3
29002,Muy bajo,57.8933208429541,0,3
29003,Bajo,55.0604290999821,2,2
29004,Bajo,54.6331887222251,2,2
29005,Muy bajo,59.4146598346966,0,3
29006,Muy bajo,57.817941947762,0,3
29007,Bajo,55.2114599163845,0,3
29008,Bajo,56.4760247070218,2,2
29009,Bajo,56.4619193272822,2,2
29010,Muy bajo,58.2734705798185,0,3
29011,Muy bajo,56.5438819652774,2,2
29012,Bajo,55.6413315360806,2,2
29013,Muy bajo,57.0789567173746,0,3
29014,Muy bajo,56.5719272713802,2,2
29015,Muy bajo,56.9170718376537,0,3
29016,Muy bajo,57.5389075263234,0,3
29017,Bajo,56.1788851614457,0,2
29018,Muy bajo,57.3545692915535,0,3
29019,Muy bajo,57.9384034489893,0,3
29020,Muy bajo,57.2179634646176,0,3
29021,Muy bajo,57.3313327882354,0,3
29022,Muy bajo,56.9665240519108,0,2
29023,Bajo,56.1135160939383,2,2
29024,Muy bajo,57.946105462749,0,3
29025,Muy bajo,56.9465889194542,0,3
29026,Muy bajo,58.0929039417132,0,3
29027,Muy bajo,57.5464178743406,0,3
29028,Muy bajo,57.3528286386331,0,3
29029,Muy bajo,57.1056071635492,0,2
29030,Bajo,55.4180584921153,2,2
29031,Muy bajo,58.2600939724683,0,3
29032,Muy bajo,56.9211003907198,2,2
29033,Muy bajo,60.1643980330608,0,3
29034,Bajo,55.678776494884,2,2
29035,Muy bajo,57.7717840463185,0,3
29036,Muy bajo,58.4627884710793,0,3
29037,Medio,54.3949011272132,2,2
29038,Muy bajo,58.1091210646074,0,3
29039,Muy bajo,57.1498257498042,0,3
29040,Bajo,56.1342870559077,2,2
29041,Muy bajo,58.0867388581702,0,3
29042,Muy bajo,58.963338074148,0,3
29043,Muy bajo,58.8116700194908,0,3
29044,Muy bajo,58.3706059123732,0,3
29045,Muy bajo,58.1492893682079,0,3
29046,Medio,54.5066594241866,2,2
29047,Bajo,55.7408015271256,2,2
29048,Muy bajo,58.7572009774468,0,3
