CVE_MUN,GM,IM,Neighbors 8 Component 1,Neighbors 8 Component 2,Neighbors 10 Component 1,Neighbors 10 Component 2,Neighbors 12 Component 1,Neighbors 12 Component 2,Neighbors 14 Component 1,Neighbors 14 Component 2
01011,Muy bajo,58.5520978333435,-4.186704620308182,-0.037798556374640815,-3.893568422976857,-0.4221550185139029,-3.721849994575118,0.181557616506698,-3.685420480646231,0.5672580308516807
02001,Muy bajo,58.082237567032,-4.548312117206512,-1.3119611662138635,-4.183046596824273,-1.4234841351470848,-4.132970203276831,-1.0017515803526658,-3.9903071969492396,-0.27372431758839494
02002,Muy bajo,59.3849890945595,-5.050267101167708,-0.9727728710966183,-4.79128523233957,-0.9787415331878098,-4.592693837569759,-0.5020143020856976,-4.541616914094924,0.254773115835886
02003,Muy bajo,58.3900774399861,-4.279561245057873,-1.289678620905376,-4.130904083404765,-1.0965855271331413,-3.9099866226453477,-0.6933094465088205,-3.8421159970547403,0.11124598755431615
02004,Muy bajo,59.1402868170204,-4.576523184713069,-1.2318334229859145,-4.4474444357465295,-1.445444228761867,-4.303962312297844,-1.0721091369287086,-4.223050759750862,-0.12406791067216516
02005,Muy bajo,58.291417465293,-3.8786983163302273,-1.3913281021651471,-3.7067371469923565,-1.3423417649291647,-3.6422240367279644,-0.6485869526329047,-3.5696902879487795,0.31406170028541003
02006,Medio,53.3990400136774,-1.333356786809246,-0.8384122681809407,-1.23521057019773,-0.3954967772761097,-1.1726888366819888,0.9758133317894286,-1.1139593209286105,2.098982789119632
03001,Muy bajo,58.2638228268869,-4.628348705188522,-0.32676979273277174,-4.2648006402030685,-0.15219700006123132,-4.014217130166656,0.5982665210418796,-4.015555756884839,1.16844759653259
03002,Muy bajo,57.4925673102967,-4.28305656206846,0.39094495358024905,-4.087225398141943,0.4451268360894802,-3.791907308758672,1.4315389791881818,-3.7127040378122578,1.8731478732929965
03003,Muy bajo,59.8532531027085,-7.078138348270773,-1.2559261493628948,-6.781143174925662,-0.4949237793738003,-6.542917839407099,0.181170996678505,-6.410022152508871,1.190176565153568
03008,Muy bajo,58.7357270060101,-7.640149977326744,-0.5993513380017613,-6.559993658752372,-1.674556302929665,-6.268070415944605,-0.7634740679102141,-5.983494095865027,0.6163561514006506
03009,Muy bajo,58.8193122984084,-5.447215302210201,-1.3210856295364697,-5.256690178144537,-0.9794873580573423,-5.058393995422284,0.25143783095591354,-4.706695557718905,1.2610389224111118
04001,Bajo,55.3812819245503,-2.236385697997881,-1.1955501524776935,-1.9340705560960263,-0.697794166155702,-1.7322598087020553,0.3043897117624029,-1.72944984111907,1.23838581270731
04002,Muy bajo,58.6407010357592,-4.553777023836635,-1.3260992283072763,-4.409483338245472,-1.193377949809577,-4.305481834409271,-0.33775107632109014,-4.168052334203636,0.6549618209379333
04003,Muy bajo,58.0950832846142,-5.296136326574751,-1.8716649070974263,-4.895116855230643,-1.8048917271746219,-4.577606250225441,-0.558260618754569,-4.35850738299391,0.7113990112069865
04004,Bajo,54.8325989080778,-0.7878461221644446,-1.194903765226173,-0.7443862704579232,-1.04536539187351,-0.6716433412283842,-0.6747492113746119,-0.7365751466764946,0.14134839469998686
04005,Bajo,55.6860046589221,-2.105206816013989,-1.0966421564724467,-1.7014094541873837,-0.9581111340811801,-1.6457502252295835,-0.01814520984866627,-1.6075333313621787,0.8782722203942749
04006,Medio,53.6026514197597,-0.4010194904919899,0.8774210658995707,-0.31588113348250263,1.0564919985011985,-0.29018599263661016,1.6275849635708988,-0.20131988336622939,1.0611442856647653
04007,Medio,52.7603020275498,0.017579502171170835,-0.3187571507918516,0.22847120433439722,-0.365518612324391,0.22029497804190887,-0.11257884437423435,0.3076361719284048,0.07685002553833722
04008,Bajo,55.1820078528213,-2.1643853314277344,-1.211648516416657,-1.701837023252576,-0.7326225583444922,-1.6353170208052752,0.5960526676620378,-1.5803230606629575,1.4248042408062265
04009,Bajo,54.8902956416295,-0.786628727029426,-1.299188253104167,-0.8578432775780475,-1.2464348502313878,-0.7993251139981886,-0.7701906260401429,-0.8415105214299597,0.38730735688069196
04010,Alto,50.7093716101968,1.9101682324810365,-2.4770754662382983,1.8637543172284663,-2.0937368671175713,1.7276191998007806,-1.232035581679975,1.7076938633396226,0.09752274936659079
04011,Alto,50.5139363387235,2.307133055321312,0.19685166338610371,2.1233979239381586,0.12962827970584967,1.9830009815130667,1.0851838551248658,1.8980814066677243,1.5774758637111168
04012,Bajo,55.8783319762054,-2.0928868721910523,-1.5483579778869607,-1.9715012058420311,-1.4099975702665584,-1.6385577148041703,-0.5294453655612854,-1.5778221039241505,0.7607705980995922
05001,Muy bajo,57.8201477198815,-1.6836918967452483,3.1874061740715858,-2.0955131236017324,2.7414031032997235,-1.8726024532788221,0.9712119941235323,-1.9193332612960692,-1.339048472383745
05002,Muy bajo,58.4817122918216,-3.912844848380577,-1.8065384303152692,-3.6886251576672726,-1.3284387503283037,-3.62239443060716,-1.3127567277582988,-3.5464157121980016,-0.5803240413512523
05003,Muy bajo,59.7938289954527,-5.4545418583849825,-0.7944167073801864,-5.135767648035216,-0.47224076344548493,-4.930373649459599,0.09841077738459346,-4.82187203522892,0.9793846264126896
05004,Muy bajo,58.0449869593202,-4.355174764098013,0.46079161956917347,-4.130530618251203,0.37453628330455513,-3.859754294649027,0.9217347617514845,-3.8257181351898812,1.2936328696557353
05005,Bajo,55.9194917338476,-0.5776115756681758,2.462080539581528,-0.762310107013314,2.284385201723244,-0.9062418467706724,0.6753436003725504,-0.9376147748858876,-0.8562675524834232
05006,Muy bajo,59.3106239603317,-5.066283235615853,-1.4643046854758175,-5.011394882230609,-1.1890945073167432,-4.849978873612159,-0.30832346588493864,-4.719785880446578,0.7340568208894659
05007,Muy bajo,57.220514347307,-3.7323337039789655,-1.090423523156976,-3.449790503192962,-1.2031281486549186,-3.389662359981918,-0.1782764176819017,-3.320666324478245,1.0532869163181264
05008,Bajo,56.4434939150664,-1.5197434520251407,2.474441236097443,-1.537479705280159,2.161653264626963,-1.4339856202526002,0.9640162141170532,-1.3214049495114195,-0.747866060752621
05009,Muy bajo,57.8246734818765,-3.368718501972253,-0.0607350606979654,-3.174135652959572,-0.08689194913055681,-2.956829695817241,0.16392040362472332,-2.9389286859712143,0.26956912165768016
05010,Muy bajo,60.0842709636714,-6.100214059853295,-0.942754066849119,-5.917698559805599,-0.37372735222523357,-5.706134374033298,0.5164422471746785,-5.502836785917281,1.4553845242029155
05011,Muy bajo,57.1210015864091,-2.9652185688756,0.34430811602633793,-2.7551552804910524,0.13144247624900668,-2.503433664523505,0.19977885065255507,-2.4675649951580385,0.4924401126860697
05012,Bajo,55.6679087962824,-0.26713751458958135,2.5306745218522124,-0.5224233611752922,2.0004804668772946,-0.45917262206748005,0.45318553605561146,-0.5042435605486892,-1.407537256337066
05013,Bajo,56.0716090813527,-0.5734933399826798,2.5356839864683964,-0.7725803756809011,1.9780232502379362,-0.7915494421489788,0.7088371978878476,-0.7902033939513384,-0.996822798969878
05014,Bajo,55.4032123875801,0.16725968521543166,2.496948717664867,-0.033066291477990846,2.127417067223548,-0.06950353869864725,0.25497838829586167,-0.2023311206912602,-1.655590612586146
05015,Muy bajo,56.6770026083266,-1.1847306778041649,2.302005206611986,-1.138321920072234,2.1873759159884267,-1.053489570940107,0.979036137628183,-1.078966589227206,-0.8498744940789668
05016,Muy bajo,57.3261855621437,-1.494087804758246,2.727908279794577,-1.8019606379053814,2.3838463567867176,-1.5954033248403243,0.9734160776996712,-1.6456075805089077,-0.9323494752120811
05017,Muy bajo,58.1804004142075,-3.799226805646362,0.07181184808030133,-3.4625888785664807,-0.3787673830230581,-3.3915996661994656,0.06283739005226435,-3.3259741797885582,0.3948506928045528
05018,Muy bajo,60.4768300568519,-6.515930206016268,-1.3724244512789168,-6.185716415646623,-0.5629161980212588,-5.958663210511084,0.28169666780252073,-5.84574144063981,1.1732338041156216
05019,Muy bajo,59.4673507022789,-5.113696034359632,-0.6973513136535456,-4.881440893491341,-0.45118369627153443,-4.680543806021883,0.23442770129299917,-4.553992282142601,0.8970722137555782
05020,Muy bajo,58.9049613636146,-4.379751872004552,-0.8859258575394918,-4.193851472897523,-0.9605957322561836,-3.9868360166394936,-0.4124614056087997,-3.9255643828984743,0.440847361457011
05021,Muy bajo,57.7527937612693,-2.041904675888735,2.6434671192618935,-2.5928914932686906,2.230847287286451,-2.4213634650062144,0.8192454055599191,-2.4121144916477575,-0.7173308250170957
05022,Muy bajo,58.9554821241229,-4.473929169549226,-1.2653325152195816,-4.320757578272678,-1.418470417967054,-4.180271596897691,-1.0065755805934946,-3.9510117099428634,-0.36892061350945543
05023,Bajo,55.1278959758259,-0.7334227565192829,2.1322607652790517,-0.5469046473009578,2.0475780487705686,-0.563206218289288,1.0846341728104207,-0.5912234184224788,-0.6187502828594541
05024,Muy bajo,57.9477297945311,-3.821539767580575,-1.1401064731836974,-3.737345450935114,-1.2579607923361409,-3.485591044939382,-0.623472821991196,-3.4471936213577403,0.24941705957299146
05025,Muy bajo,59.2727558881289,-4.53781526905428,-1.4718761096269688,-4.452177450699999,-1.6221283870772059,-4.358598557462115,-1.176627381801491,-4.2128401891048615,-0.3649387266156342
05026,Bajo,56.4638302346,-0.784559685281101,2.397102139808229,-0.6997447087859526,2.061717415223723,-0.6848947753474636,0.851888100747523,-0.7432354227442582,-1.0272169991041955
05027,Muy bajo,60.1650088427359,-6.1672963872426925,-1.4185021841554766,-5.840668544365207,-0.6128015045468648,-5.612395402386864,0.36287017851274384,-5.498413570334835,1.2107902717353252
05028,Muy bajo,59.7511520314129,-5.392784428701925,-1.0867094294660078,-5.0350015890956294,-0.9246909579367432,-4.775900952847472,-0.20932556628910431,-4.719588345393001,0.6542745461456368
05029,Muy bajo,57.4433073588306,-2.084124670934984,2.4576724134456738,-2.263852772392497,2.2150893654711585,-2.146648732019509,1.0403006898070601,-1.9975729895000844,-0.46297535188964656
05030,Muy bajo,60.7375040578758,-6.933735339997868,-1.1277592318131802,-6.627327133896658,-0.4995862330558213,-6.4114043357329,0.24282307483291854,-6.22401899230049,1.2931437596917639
05031,Muy bajo,59.9613705887526,-5.624950511370458,-1.1408842690149656,-5.3164582837460115,-0.8163018141033538,-5.112054262176978,-0.21069162967112023,-5.040747881329985,0.8335380274449474
05032,Muy bajo,59.7579886590898,-5.305403359851164,-0.9897740263582288,-4.946493860759796,-0.849986787851734,-4.783927559818402,-0.18927435654394614,-4.725639869407109,0.7049453276650635
05033,Muy bajo,57.059406535828,-3.1500967509031534,-0.2755550565436867,-2.9163332665740698,-0.5480180823600671,-2.717809196892432,-0.26842112063373125,-2.6190054474698163,-0.07075091945401582
05034,Muy bajo,57.9045374458784,-3.136020409570199,3.365580806668358,-3.893690417145843,2.815315539722889,-3.954925581740968,1.1227699764660555,-3.881567524921821,-0.21837851961204724
05035,Muy bajo,60.2884207175746,-5.883133931096472,-1.1281831765371575,-5.609236474692162,-0.742639071390398,-5.44628284580507,-0.043274370341959134,-5.397955684339555,0.8219029503742089
05036,Bajo,54.8588292288359,-0.2359749125133031,1.0672480858512938,-0.1860700604363744,1.0535939533612817,-0.28193071567662953,0.24106718709964917,-0.2706299973900192,-0.752606543461031
05037,Muy bajo,58.337700821595,-4.1562551480450995,-0.8667954386293565,-3.9291579291699086,-1.158456687282429,-3.7369374567090423,-0.8281584245570456,-3.5481460655862436,-0.006195373830049679
05038,Muy bajo,57.7682332789898,-3.7435507742697314,-0.8930935851183813,-3.48004593698411,-1.01262706003654,-3.3538197491973794,-0.9628250071523021,-3.2124216209812566,-0.480433642357464
06001,Bajo,56.4059237449604,-2.1577866660891276,-0.38823770417282155,-1.9558939764219463,-0.515943246843252,-1.870214618290105,-0.5112244134520966,-1.9002291353463632,-0.23475769318570752
06002,Muy bajo,59.7711755354347,-5.657787382354502,-0.9911945776685974,-5.299864881288227,-0.6815028615812828,-5.132929548520264,0.01889770525252968,-5.065621165008669,0.8640487057413903
06003,Muy bajo,57.1625072020632,-2.928425097128934,0.16463421827464142,-2.587734658065512,-0.10255878905419283,-2.5166811292584104,0.029831462104316746,-2.5017963900659344,0.16507143935626123
06004,Muy bajo,57.1251916292823,-3.22866681390334,-1.0945376001020566,-2.916633520136879,-1.2261007446132994,-2.862670117843645,-0.568440199971936,-2.755785260793895,0.1336082090072472
06005,Muy bajo,58.1700784403634,-3.8749198716282267,0.26476556061790374,-3.6733330245738243,-0.052148882208801234,-3.5262078370145655,0.13275875810929325,-3.4954830749028134,0.33108094202263644
06006,Bajo,55.0289760226252,0.06251964199660238,1.696156311365917,0.15112526734448356,1.6342059973732228,0.18898170571870462,0.6693450117708137,0.027945210572100344,-0.6334631126407638
06007,Muy bajo,59.7547410038696,-5.9703757686659475,-0.21450407926596105,-5.686796204829055,0.09518968695086788,-5.450824102884778,0.7838877222274409,-5.214317416303202,1.4435856509770804
06008,Muy bajo,57.3805329920052,-3.836811121457034,0.005935931394640104,-3.5970218610941194,-0.0227046759283442,-3.2380181522721667,0.6125017395988835,-3.217972022624246,1.0650365409903024
06009,Muy bajo,57.1954216340676,-3.2626124634791434,-1.4007709055019453,-3.0851946360284863,-1.4309855794438333,-2.8425272921962446,-1.0007005044268185,-2.8607556319855094,-0.03206206684938117
06010,Muy bajo,60.5120922228991,-6.314163549619097,-1.2457353158174103,-5.978767314334725,-0.7043700104056984,-5.843435279557832,0.1959244296355991,-5.734896613928744,1.09797158395335
07001,Medio,53.2907904738896,0.7321067581068281,-1.762737511767821,0.6495381530870965,-1.6445942316365023,0.5733417864678235,-0.724177350228735,0.6220136455017379,0.5088743893542758
07002,Medio,53.3009496928406,0.507374938977477,-2.234411901349204,0.4486036997048793,-1.9755860704868948,0.45147106028434425,-1.437972804442977,0.4544822773107402,-0.14183950975886214
07003,Alto,52.1499492969481,0.9555793069089401,-1.4806194271807256,0.957392978963696,-1.397083771768103,0.860042304815989,-0.9896322995203901,0.9572850972749435,-0.10972114251715215
07004,Alto,49.7840661417914,4.153164237543598,-1.0794766293610032,3.6733259039678994,-1.1829669020746587,3.661027219782885,-1.6295032551597368,3.64819310845254,-1.2926685710598222
07005,Alto,48.7593250790908,6.05409677743037,-1.164882438800783,5.792756240950594,-0.9219674113484772,5.287995451587466,-0.31665336532101884,5.286105909372395,0.2923107408269937
07006,Alto,52.2296012272431,2.582385063949014,0.3240759972284404,2.4414567169023225,0.19160240467219325,2.402188583941247,-0.47611281846603815,2.3392857083458605,-0.9929535504957954
07007,Muy alto,45.981946197677,5.584098281843924,-3.4051804810799626,5.714246495819004,-3.0989829537126585,5.841696357617608,-1.293883677232559,5.910426336571459,1.0499171630113235
07008,Alto,51.5472580763044,2.3999198572107185,-2.173625350571039,2.3148759592125057,-2.1074397708275177,2.1747069870890625,-1.3408613782195673,2.1406827817982728,-0.1511230882421133
07009,Medio,54.5793351882981,-0.9667760456783359,-1.817722396283268,-0.8834247774463793,-1.7662953764691884,-0.6241691349775972,-1.3107879001926137,-0.6475052811309085,0.12065109003481013
07010,Alto,49.7756697893572,3.268780266350417,-2.2952724206972923,3.2086503223893663,-2.303237359866898,3.353958344780145,-2.6368480618441557,3.040620234810681,-0.7858889727926666
07011,Alto,51.5097790448289,2.7346817297056365,0.06294081589698253,2.779628504705369,0.025706736035980685,2.334644340638584,-0.8251434429345366,2.3157468575473805,-0.9614104886692163
07012,Medio,53.2988113851827,-0.001836075817797024,-2.8835517855380357,-0.08930460732410811,-2.6346441218365055,0.17671438572453887,-1.431990342334602,0.2556912302729526,0.6371574507711895
07013,Alto,52.0224667435321,1.6664843568163517,-2.161360224104654,1.7171430839069057,-2.280177882101005,1.6506027929508567,-1.3218798265785998,1.5610207168821173,0.02826615852476424
07014,Alto,50.0944470305582,3.436901148160722,-2.5010146543539316,3.336753965224748,-2.430563092986859,3.3001212326980176,-1.6639412914113678,3.2932664438670756,-0.5395860784568312
07015,Medio,54.5750731851716,-0.11772486092917943,-1.4896447335622733,-0.1200154624435655,-1.345120523154093,-0.14127709451196924,-0.8153370305940721,-0.18140070368426203,0.020118894944744635
07016,Alto,52.1298806862818,2.139611490816627,0.7881469424216259,2.0357195607786536,0.9362501824297067,2.0740346953543423,0.8305077252841072,2.0281233508533125,0.16502121522004876
07017,Medio,53.7799251744326,-0.04674449900190884,-1.9244014225428245,-0.0750953556711709,-1.6960397877084747,-0.05778878947420159,-0.7986707170140719,0.010070209049910848,0.44940476720221084
07018,Alto,52.2651458294411,2.9081637760699293,0.45522227928933295,2.406763285203567,0.024172395636336955,2.3430812760970907,-0.3685480805337576,2.2870108261286397,-0.5983864174483782
07019,Bajo,54.9683255947039,-1.079683796056981,-1.722149985588304,-1.2242082494181084,-1.750470905153223,-1.1881331244934783,-1.1651023686052524,-1.1478616837890343,0.24508266665736791
07020,Alto,50.345273777775,3.08302424018114,-1.375080246540981,2.730749708225185,-1.2987542543515096,2.6967359099989645,-0.5926723852283936,2.616754493688446,0.3847451041135327
07021,Medio,53.1786471264422,0.6482321141439193,-1.2649091833721045,0.6052908052950804,-1.2473565058040466,0.5655121784952692,-0.45892502174525857,0.5286146763700003,0.30624590943582675
07022,Muy alto,37.8069459586062,9.960058751559005,-6.243450852258109,9.831368810187712,-5.852826107465653,9.976159723699537,-2.3852150648461152,9.41460766158835,2.8521203232962864
07023,Muy alto,46.3278465780139,6.596219585243389,-2.480124191660315,6.577621255308991,-2.7067106850688427,6.510876243916983,-2.933658692300987,6.410920471423087,-1.8151024774102322
07024,Muy alto,46.4378836071254,4.692807469019331,-5.589480352881519,4.441434531538331,-5.764976423889569,4.613572880351332,-3.4012720780790415,4.581884863195336,0.44500224990855564
07025,Alto,51.5044924730301,2.6066469804113406,0.25430200298953737,2.595566470889204,0.30898833738149284,2.31351947573526,-0.0525622158234795,2.2965679785757884,-0.3206638856604302
07026,Muy alto,45.4293080626882,7.701251498440897,-2.5620699691461697,6.470579483436325,-3.4912395687553612,6.563706137302499,-2.00822644025544,6.488225573802438,-0.4305617523495352
07027,Bajo,55.0370926693881,-0.9644022658801584,-1.9015761543486407,-0.9117923090533574,-1.7759437620409273,-0.8099037634653443,-0.9637325690397067,-0.7841974491814389,0.34851340973776507
07028,Alto,51.6651883576316,3.4343176189966402,-0.2831849894115765,3.346494744642884,-0.36152797979281037,3.1608295101682065,-1.2739488709472238,3.0897307415477435,-1.7410941093159915
07029,Medio,53.411133839476,1.5740302535004085,0.6422199161161816,1.4007463880455422,0.15331337134706957,0.5451526084472758,0.04029061799868106,0.5389235715215845,-0.11592080859572652
07030,Alto,50.6852195036764,3.316335297866978,-1.5346850574835955,3.1503312150609744,-1.3117347391031813,2.9560669016409795,-1.0930072154992465,2.724921101735935,-0.08149594306193761
07031,Muy alto,45.2557776016108,5.615754211521447,-1.981765363618579,5.305481325291945,-1.8847908644076359,5.390302210617146,-0.030826500715535988,5.3863595967389974,1.3601898066083393
07032,Alto,52.5820017564812,1.0248765106265212,-1.7732881226730972,0.930883320827699,-1.6047615120770535,0.8515218496791845,-0.5020571422352462,0.9004537458303034,0.8148872738030147
07033,Alto,49.9740571910312,4.723008849946842,-0.8301468726224843,4.409214664954681,-0.8085023699214514,4.372627811319213,-0.9529036991197655,4.055113302976113,-0.3979922753941194
07034,Medio,53.310646120513,1.0950618925304298,-0.8503834634102597,0.8966795486896165,-1.032345689769438,0.8003478356167396,-0.8526588325667753,0.8084786429147726,-0.28335512153380354
07035,Alto,52.3329033180957,2.1801432290837637,0.4755641973109764,1.607403378783964,0.17489691458412826,1.5653027373408546,0.2766952670153456,1.555209367346243,0.05482251200503993
07036,Alto,52.0599373900267,1.5433859378657617,-0.6138610940037947,1.8398490363854885,-0.6326750141736796,1.5306810632667123,-1.0445999896822953,1.5099502085140948,-0.4928818391753635
07037,Alto,52.5506286011626,0.8034283842053713,-2.535910305164608,0.7497327901480039,-2.3145977474998563,0.6330881472287647,-1.1963963028972469,0.6381642500957151,0.5541916634089755
07038,Muy alto,48.5315608456366,5.064519491788516,-1.9274079566709772,4.75862337403518,-1.8512009051371168,4.5450175160000486,-1.5696982178714107,4.5743671026785755,-0.3597376786526192
07039,Alto,48.9210111099177,5.511774732083673,-1.4268312229214024,5.366981133048683,-1.2629508338161546,5.048463352064255,-1.125121999583982,4.913844792416506,-0.6348497962405145
07040,Medio,54.488482551691,-0.5380070352540598,-2.0824959426888157,-0.5650305730098991,-1.9842013029432704,-0.5538040347854607,-1.0004073045871567,-0.43750441109407673,0.4270789623972599
07041,Alto,52.2893584036738,2.296147327889216,-0.31790084768634685,2.320688479967209,-0.5252673085796098,2.2735081969360875,-1.3752959266940339,2.2210002586512463,-1.5632060819355142
07042,Medio,52.9477110108393,2.3568843286000574,0.1996187820089967,2.1390318104614257,0.1665880874414199,1.944971838507469,-0.4159225332739997,1.6607915583600792,-0.8332122401037643
07043,Medio,53.4659644235862,0.24593022648011745,-1.5842442613409524,0.24850013214914715,-1.4780056279888232,0.2527268892807201,-0.26327698742994293,0.13257361692513428,0.7390478108330072
07044,Alto,51.6527299008629,3.0259919132643756,-1.2008570581504778,2.728759734017035,-1.529541343447304,2.5699006547557026,-1.2007250799667675,2.4631505885767377,-0.5039504130973812
07045,Alto,51.0570492659982,3.3484447347546573,-0.4864508607929967,3.248567393764977,-0.2953827934214006,2.9335484979169717,-0.26460272971934046,2.8405456047262763,-0.005886710227519327
07046,Medio,53.4321289661094,0.7445749109164741,-1.020662549566307,0.49504173364243126,-1.1348610877444374,0.4866571189198741,-0.6513612770558003,0.4767925727249164,0.11670843467707681
07047,Alto,52.5191148773229,2.010178205199397,-0.6911490510097686,1.6617809796963119,-1.1630831722944748,1.4422909773136336,-1.2422538244756445,1.3716424444304647,-0.831623541971064
07048,Medio,53.716152579478,0.2048831290327667,-1.9003017066103522,0.195606196955115,-1.5839256880558854,0.08525214484632891,-1.1350515147650562,0.12057839445875172,0.08394808023250584
07049,Alto,50.5089646729303,3.9182555753448063,-0.4658848442251581,3.7974258469626214,-0.914392206192812,3.5794257040926554,-1.6715423087243557,3.473661628584668,-1.7160384292562938
07050,Medio,52.6928205936953,1.5884582796771405,0.7023475516842823,1.4495897270606528,0.6417808186043057,1.3670280273096418,0.1795968644105274,1.3492296963722454,-0.44317349740348994
07051,Medio,53.0837629810148,0.7442800825887164,-1.6599628167456462,0.7254417405315641,-1.4929476239005794,0.6283692559887608,-1.1474800662134035,0.6559157506169174,-0.024776430533666165
07052,Alto,49.1299085992887,4.798321477465312,-1.3293116655808312,4.31802358812498,-1.7100358711260748,4.175720322151469,-1.5361016728093781,4.155098767874976,-0.5008566760885794
07053,Alto,52.5462404399952,2.2365157011617836,0.7018103431336135,1.9590754633722982,0.4683373160923001,1.95421986225589,-0.38090908165882487,1.877712073135012,-1.1624487627011186
07054,Alto,52.3810255780799,1.1422932978016338,-1.6178167233050416,1.1373574702327418,-1.3504156849119064,1.0136189225198535,-0.8059989397051672,0.952338724979688,0.3014725631055782
07055,Medio,53.7172061335794,0.6993552718833765,0.8562482967377458,0.6916878793661323,0.5593657597157143,0.5669468559099067,0.27600928876607556,0.4859795338976196,-0.21147966557124354
07056,Muy alto,45.5708330998031,6.825772155981555,-2.5372142605337253,6.7477655089705655,-2.7819929780101487,6.590939778726051,-3.0151099682988667,6.324226474947042,-1.7033000075988798
07057,Medio,53.0043935129513,1.2830005513073837,-1.409299273940328,1.2450560036298406,-1.4822855723611335,1.224296698392259,-1.0833700460585596,1.108000743681743,-0.020469371862520996
07058,Alto,51.4857630626166,3.6475320623223277,-0.20296980857863225,3.438837814417714,-0.5840902603088239,3.2027408313460985,-1.3665017053966644,3.080457241119842,-1.6648051749460733
07059,Muy alto,47.0642589778532,5.239063875727862,-3.2943421640113058,5.190220786896518,-2.898851116887707,4.75395050211547,-0.7530769671697572,4.926993851472441,1.7547100139460647
07060,Alto,48.7983796549241,5.032889551271977,-2.137729368672309,4.300969434853261,-2.8803299096665667,4.4087717150148045,-2.3820918968248876,4.3365958215822324,-0.7280018819069486
07061,Medio,52.7896289931032,1.2855707850057576,-1.9227095078175038,1.216112960562577,-1.94913930205513,1.1482613992932214,-0.8376213890165796,0.9560171936424191,0.542168842191123
07062,Alto,51.6489356841444,2.602124456580813,0.3045883598158797,2.340979324550355,0.2894721767537027,2.3179291747587394,0.22367627541602675,2.25628039582324,0.05052708239642971
07063,Medio,54.564009802543,0.5663493207383632,0.8450827438370881,0.5505975775552782,0.9332949653953315,0.2684793931689108,0.05346145996787045,0.3463172793407512,-0.6941192930226987
07064,Muy alto,40.8340559064578,7.360552651152313,-7.131646845950541,7.239712106078933,-4.643283908282168,5.983167944361447,-2.3231802571122264,6.2857803066050675,3.676065049115946
07065,Medio,52.6741669326229,0.5497854624100832,-1.8013774084299878,0.4404014070658541,-1.6566739742986611,0.47081667805875005,-0.26554505577466814,0.5680025814098096,0.8802074400633485
07066,Muy alto,45.4935597483737,7.175894327476769,-2.8706561860363355,6.445734470807102,-3.8069453669053597,6.624812223084068,-2.201688460634099,6.525100855339102,-0.470831719654898
07067,Alto,49.7245203468974,5.281784744324783,-1.1061923743865574,4.891874059671553,-1.0459912978225019,4.776236754034347,-1.17654830977276,4.552768351603429,-0.8682493144303726
07068,Medio,53.8688979626885,-0.10540434417863073,-1.9858377152194144,-0.12434470045855515,-1.668870113311166,-0.11003631013408446,-0.8540703432019336,-0.02826499451307914,0.5674074685346713
07069,Alto,52.2159881034543,0.7193812518557603,-1.9726266932620729,0.6337398657443091,-2.0616656242017792,0.5719890522516413,-1.5792505646344415,0.6511405787172047,-0.1797409970240441
