CVE_MUN,GM,IM,IMN,Neighbors 8 Component 1,Neighbors 8 Component 2,Neighbors 8 Component 3,Neighbors 10 Component 1,Neighbors 10 Component 2,Neighbors 10 Component 3,Neighbors 12 Component 1,Neighbors 12 Component 2,Neighbors 12 Component 3,Neighbors 14 Component 1,Neighbors 14 Component 2,Neighbors 14 Component 3
01001,Muy bajo,60.3187950417198,0.944508383147691,10.481662104344712,-2.9791732571029548,0.012638857846176889,10.102013461501913,-2.8650215034461843,0.14174345120190374,9.831325854997543,-2.6632656535103427,0.6451059284403362,9.573443053798611,-2.639937773260161,0.732654849390416
01002,Muy bajo,56.546071016613,0.885432775510777,2.1923071758052335,0.7189897435380966,-0.3517035372915168,2.1183158665972415,0.8940239915968986,-0.23516795607628946,1.9640114998735012,0.7498759317902502,-0.4012328941804224,1.892509949710463,0.704417064798678,-0.4208030510957661
01003,Muy bajo,57.0582509369582,0.893452800249523,2.4741142094787842,-0.07674301362520919,-0.3923032499644004,2.3318321699373064,-0.18358994239371004,-0.27315519881783296,2.2599818017411724,0.033444738440508104,-0.18410139262660716,2.101033202337466,0.14110158138587975,-0.1616683665960828
01004,Muy bajo,57.1140301001378,0.894326224315631,2.49078315251131,0.29316089171782206,-0.4358955571667585,2.385734292800858,0.3131200586098247,-0.015632895275438652,2.315090047503494,0.4974214232910844,-0.2088029728859837,2.3340359711459806,0.42672965554658043,-0.16189047027770523
01005,Muy bajo,59.0117616967172,0.924042059996595,5.222582017091778,0.527125536369977,0.9193079279946419,4.965926247309368,0.9145439648524045,0.7677307400668295,4.77385696775658,1.2938055076561996,1.0770138349048104,4.667651310800813,1.0190503969871731,1.267639212586859
01006,Muy bajo,58.6247678266779,0.917982274581019,4.4514213833012315,0.35296196103227256,1.2545897236134724,4.229862776971149,0.511411804419531,0.9149315976416555,4.046351062660913,0.6502795078409365,0.8905362447344991,4.019300510541965,0.5332396470579127,0.9269218144135305
01007,Muy bajo,57.6466713495514,0.902666644991035,3.199803720019068,0.4099106805713197,0.21158233495332088,2.995629077768378,0.38050025838014556,0.4338424305160101,2.845809931343741,0.30714784891936625,0.28679112020733066,2.8321718888526313,0.29922191051186103,0.33480411737206217
01008,Muy bajo,57.5275305589345,0.900801066021251,3.2652355124795216,0.5134311798518703,0.0006166696178449005,3.005310872119264,0.5216883086344305,0.3545578544049759,2.861680944169875,0.7413637344507131,0.5654859815146518,2.85655221255545,0.5947575454819907,0.5260526910897833
01009,Muy bajo,56.6043143837497,0.886344785581358,2.2114805472615884,0.7747435746715828,-0.31777103556240005,2.166325182541547,0.9050905624466419,-0.1841880788203364,2.134999352571958,0.8633646018829255,-0.26688496033565423,2.08446324558415,0.8291883430731168,-0.2785584348867371
01010,Muy bajo,56.5557942161932,0.885585027284178,2.24359937391097,0.9449366873577554,-0.16572487820882784,2.1594782224912064,0.9170732199293794,-0.16789169235740606,2.1431154344873606,0.9447592723657399,-0.06674362211999195,2.105014347477681,0.9041031101294068,-0.059305110358656585
01011,Muy bajo,58.5520978333435,0.916844363622086,4.338345502151293,0.47905346070806465,0.9970679968641021,4.129373162802626,0.48885571024774777,0.769827707009397,3.9722923907588203,0.6196187982497348,0.6059177905396333,3.8118699785428563,0.5388515754624058,0.5471430651420393
02001,Muy bajo,58.082237567032,0.909487005768167,6.48835324999456,-2.4916148998613066,0.3230520938733025,6.117067168376348,-2.507005007529315,0.24549486162433956,6.007443412180602,-2.2310201324531933,0.6583731538329789,5.897662645811664,-2.209096347770356,0.6172872545307513
02002,Muy bajo,59.3849890945595,0.929886281616716,11.035174160520477,-3.141603206697198,-0.08878114631996983,10.55257883564044,-3.4377816071820453,-0.11002230310699714,10.378252603094658,-2.972081758625423,0.5177373230636849,10.202036559641552,-3.3128050774082216,0.5413558159765484
02003,Muy bajo,58.3900774399861,0.914307349750025,4.603029041660347,-0.2585848272860747,0.7023852415559776,4.353326787349934,-0.3444791776819792,0.289490052785605,3.8651935015524437,-0.37346729932844164,0.07663529094003559,3.777569929842357,-0.4629578360411396,0.2595209731205442
02004,Muy bajo,59.1402868170204,0.926054584508856,16.976702118177784,-4.945969810497768,-1.0707976378031026,15.930838070165908,-5.768004721313181,-0.8858538230255937,15.804559619915022,-5.574016870511285,-0.05953678384531779,15.616113795776966,-5.875445637146058,-0.09059146977917304
02005,Muy bajo,58.291417465293,0.912762471853933,4.578197970653495,-0.5882576699327527,0.7872998970474114,4.37149017750297,-0.6137074861024827,0.5054790851273179,4.187660123405654,-0.4152270678785176,0.47704876298011845,3.945710325443267,-0.8784551061127777,0.6428744139933338
02006,Medio,53.3990400136774,0.836154649808125,1.1714649853482795,-0.06670596537233328,2.3615735619323277,1.1437299049925655,0.2554144445655865,2.2366437136805817,1.0254712690112449,0.4707162523899626,2.2572558468249433,1.0744838366257519,0.4176291752879306,2.1736564206655085
03001,Muy bajo,58.2638228268869,0.912330378220656,4.577559154999767,0.49279415937401144,1.5657840643571734,4.424488502481985,0.7286702714853923,1.3384177007371216,4.265735369780525,0.8068301172360506,1.2124808987471931,4.195484254197215,0.7108589854628355,1.0856286310410088
03002,Muy bajo,57.4925673102967,0.900253590206829,4.20820931173832,1.7329937376561717,1.901963612036772,4.1271355896089705,1.6953787873128572,1.7282844232764598,4.080685948002354,1.7726101737817352,1.5988922404784052,3.859138028789327,1.50704199465986,1.5294678521335168
03003,Muy bajo,59.8532531027085,0.937218644289365,7.30096759359299,0.1978821152575345,1.0899364129182971,7.176923157392804,0.8234509570527471,1.188928397873681,6.859725510089504,0.7555100586142043,1.2538263991205563,6.702640030050683,0.5331531423072398,1.209285582355023
03008,Muy bajo,58.7357270060101,0.919719740904642,7.56917951769273,-1.4213650374496445,1.3957372409140532,7.420129583633676,-0.41578941597637775,1.3483106896456334,7.219615621908833,-0.6018056406658694,1.6430330902489114,7.237349793069162,-0.4227912116071911,1.4047837149771476
