CVE_MUN,GM,IM,IMN,linear Component 1,linear Component 2,linear Component 3,rbf Component 1,rbf Component 2,rbf Component 3,cosine Component 1,cosine Component 2,cosine Component 3,sigmoid Component 1,sigmoid Component 2,sigmoid Component 3
02005,Muy bajo,58.291417465293,0.912762471853933,-0.02412175062431946,0.009916149313678261,-0.0043381639698567695,0.03443684582090838,0.017594406947531872,0.008682910124207664,-0.02846764689011018,0.012670764701062364,0.0005288527641163863,-0.02566727923103285,0.007797345105975181,0.0007179918404976206
02006,Medio,53.3990400136774,0.836154649808125,-0.0025951447145304064,0.025938856835869124,-0.0011445942502679002,0.0035159607840958627,0.009063326324266282,0.0077186609670668455,-0.0048580591009996475,0.023433810666793117,0.03716066953921474,-0.0026741701673355434,0.03742756602167837,0.032417304898433155
03001,Muy bajo,58.2638228268869,0.912330378220656,-0.02406429421878145,0.011370499289567461,0.003895512188103194,0.03486638593011228,0.019828149552474143,-0.0011543870452556926,-0.028421253439009454,0.01112594535253137,0.0031724393691163052,-0.025560379830228724,0.006754721168624874,0.0036363750718743093
03002,Muy bajo,57.4925673102967,0.900253590206829,-0.021104490195657983,0.015411944963383684,0.009028729861478306,0.029422822546430593,0.017237887273370524,-0.008685321661486252,-0.025506139588577476,0.010244539340689317,0.01609874388051268,-0.02176702655108649,0.015201052195973617,0.020308922201547834
03003,Muy bajo,59.8532531027085,0.937218644289365,-0.037916920210957945,0.032178550177378105,-0.005559740701709949,0.01885865509361308,0.039671937852460606,-0.02136161112196063,-0.02702253172037059,0.013361614943723194,0.01478864499130165,-0.03907321616503919,0.018101474751215117,0.027188991925640484
03008,Muy bajo,58.7357270060101,0.919719740904642,-0.03354392891579438,0.045850384156630945,-0.025064249133294296,0.008753590957868786,0.03599406700721496,-0.01778419928256504,-0.02189531522395065,0.02435266844605544,0.02066002883830048,-0.032044595342904145,0.05362702132353878,0.024051256554071775
03009,Muy bajo,58.8193122984084,0.921028570255816,-0.027052380431365236,0.015277073538674475,0.005633699118240593,0.03131804118391729,0.028622959856834836,-0.0026292994916928053,-0.027454736795687787,0.015645307840912278,0.007711400059432921,-0.029097757324361255,0.018390254241704814,0.007081931545034177
04001,Bajo,55.3812819245503,0.867193799395765,-0.008450769035809616,0.01238876333970074,0.0011654245393772533,0.014213662361244356,0.0018309518295233182,0.03794107755913078,-0.01433376476881916,0.02779389504458373,-0.006027270843101167,-0.007849944113107247,0.032896437375733896,-0.009558118751977821
04002,Muy bajo,58.6407010357592,0.91823176646058,-0.028227468404661286,0.022055779248644092,-0.018279494058935676,0.02652496688354164,0.030804146483018158,0.003443165546920439,-0.02559320531302915,0.020349722354711892,-0.0012748569485235353,-0.0284157955377264,0.019675790216421477,-0.017670719105494895
04003,Muy bajo,58.0950832846142,0.909688151827791,-0.02673772562878774,0.02808515854321833,-0.016440656110298775,0.02417872890673166,0.032492935333694586,-0.0019712353367389887,-0.024454021696703174,0.023797112646605553,0.012358936391040954,-0.0262120948056355,0.03416298488131222,0.0014762535819597342
04004,Bajo,54.8325989080778,0.858602186973956,-0.004173472518179574,0.0029897361322431108,-0.005600663344658383,0.006335777208188664,-0.012902775850276086,0.03930256304958103,-0.009237643909797874,0.024380343259599008,-0.01887251286408742,-0.0031834486939874107,0.020560719514664354,-0.01277034334265876
04005,Bajo,55.6860046589221,0.871965333325626,-0.009187219204141296,0.006504051727549024,0.0009537044897015458,0.01631656875379636,-0.0026221066815659347,0.03844756450888137,-0.016347581916118074,0.023671643362548872,-0.009878157358794382,-0.008811213278274726,0.025294266699408915,-0.01329160904184531
04006,Medio,53.6026514197597,0.839342921056186,0.0030988840235956984,6.189317552370775e-06,0.009138976541571392,-0.008521290864043195,-0.0136387244609162,0.023125087635885597,0.007258522333067471,0.003897376232061033,-0.004695973169310832,0.0037647526089220674,0.012718442248302871,-0.003229611096154553
04007,Medio,52.7603020275498,0.826152901893314,0.0036630966501870667,0.0018741926810644887,0.0037495811396340527,-0.007650984958227504,-0.008441818816582047,0.00944352126567493,0.0066675826220368535,0.003254988282597456,0.041060100392190005,0.004236412817826529,0.015815465046438108,0.028071556701394943
04008,Bajo,55.1820078528213,0.864073444767297,-0.006345175676429367,0.010738569372025853,0.006753951731833992,0.009746218578797516,0.0024787178069806738,0.03750125099236769,-0.010278884424887133,0.025248703305934324,-0.010793834857656193,-0.0061519509854327924,0.0326581150031172,-0.011566610354733848
04009,Bajo,54.8902956416295,0.859505637523358,-0.004082888402350946,0.0040748084380508335,-0.005367588841227861,0.007058029632540269,-0.010191597318591573,0.042680840557916426,-0.009367716833178087,0.028995949883619407,-0.022831875464652762,-0.0031046090887204983,0.023154732392318512,-0.015644461589907694
04010,Alto,50.7093716101968,0.794038185889743,0.014030145897184564,0.010439575082863571,-0.015536752394165267,-0.01797895879383924,0.012360694463150588,0.019404068529864187,0.01771003625668498,0.02642944336796058,0.027666513735925623,0.013762140384253798,0.03428525637798706,0.005570106245335894
04011,Alto,50.5139363387235,0.790977941530723,0.014348867035767007,0.021864783677155053,0.01123006310700629,-0.016756861124893486,0.008052477642746376,0.01412050858337836,0.017008151737789263,0.019436306773238977,0.024994028769952825,0.012667910140201709,0.02663445442742079,0.012430802857488071
04012,Bajo,55.8783319762054,0.874976911447448,-0.009854260717268994,0.002372023267182346,0.0021186250244727743,0.019448653346760974,-0.009221149328140239,0.035261014295930655,-0.020744828400533367,0.017658725113051776,-0.005405258065646442,-0.00982978604733301,0.017665101350435638,-0.004808916881001407
05001,Muy bajo,57.8201477198815,0.905383043518916,-0.019202592573565547,-0.01758953711826027,0.02446307823484131,0.02011505904875287,-0.012131433607732781,-0.04528346273853837,-0.02003469962991845,-0.030479525581356824,0.009918290950374001,-0.02256774166592384,-0.039751373190318004,0.017487583731116273
05002,Muy bajo,58.4817122918216,0.915742223999208,-0.02318657649050793,0.005653587176013569,-0.01154441529781885,0.025031107632118056,0.016418018560755754,0.019044054537736874,-0.023178440510394225,0.014553989721959568,-0.019159134871731084,-0.024658505653595442,0.005332353203753736,-0.02860433784342863
05003,Muy bajo,59.7938289954527,0.936288145471786,-0.03131768308187534,0.00846292739460272,0.007030682082412874,0.03187022182130252,0.029866041319132022,-0.008568199903546124,-0.028777107004234696,0.009422084827259578,0.001023456335263405,-0.03427286517031355,0.0028240958707450078,-0.0008581783944205251
05004,Muy bajo,58.0449869593202,0.908903713094021,-0.022796736249196127,0.005598462312412871,0.01005881870181027,0.03264713045565989,0.012802397905067795,-0.014329346930470372,-0.02735965434041221,0.002458643614393729,0.013783142876617653,-0.02466498650297791,0.000659598505635026,0.011226079418795396
05005,Bajo,55.9194917338476,0.875621415969041,-0.00830791262141244,-0.01796551614681498,0.014788159007624552,0.009494720860776299,-0.029826055151913233,-0.030159360672343663,-0.011630599177276428,-0.03735309784950423,-0.00033908336923619366,-0.008902298273155232,-0.02890591930350747,-0.00020241583177099155
05006,Muy bajo,59.3106239603317,0.928721827110563,-0.02938435872183651,0.011811200889513701,0.004145883935806405,0.032910225273725266,0.02924071218352677,-0.0010932916401998898,-0.028620671353318812,0.013866130833053361,0.003935451771139406,-0.032074175473553096,0.012977882945898673,0.0029145991157400637
05007,Muy bajo,57.220514347307,0.895993619429459,-0.018635710578250995,0.01272895128209632,0.008823599554097946,0.031394338239917434,0.012234646665237934,0.011766087606841195,-0.026372278451189873,0.015382199684588057,0.008022929210661047,-0.019658946107352922,0.019395438771186463,0.019913810285597917
05008,Bajo,56.4434939150664,0.883826560859725,-0.012304739311681205,-0.013291487415049971,0.017145592377868554,0.0167317302178028,-0.023701648625980096,-0.029581642074278984,-0.017558974431956018,-0.029618997162862218,0.016911060947076704,-0.01384311412650444,-0.021897393637092352,0.014323889432811385
05009,Muy bajo,57.8246734818765,0.905453910653138,-0.019750971017856733,-0.002477930101591814,0.005431339241332001,0.03254826312249397,-0.002879645824494187,0.003448098637727469,-0.028447689156987296,-0.0024426014837315383,-0.005657989838714393,-0.02184288699899763,-0.007320127507126012,-0.00709943639009732
05010,Muy bajo,60.0842709636714,0.940836062478594,-0.03466809120276883,0.016732125024138372,0.0034385467421425785,0.026570403109296703,0.0357254728076337,-0.014264742158707478,-0.028238978712450447,0.012457950597272494,0.007155596499668081,-0.037134976377524755,0.012546980099912335,0.004393527410488249
05011,Muy bajo,57.1210015864091,0.894435388088245,-0.015908567155550408,-0.0033328367551700025,0.009931070487425938,0.029492820596412707,-0.010554867353587068,0.0043624043301750725,-0.02797670440877758,-0.004477723155656332,-0.0029163055609282636,-0.0174169377389246,-0.004458610620508185,-0.004863040680809953
05012,Bajo,55.6679087962824,0.871681977301161,-0.006774407054799527,-0.02185217223765934,0.01725955436975337,0.00411541044784944,-0.030182917813894032,-0.02604553699792402,-0.006635543037818298,-0.037895626201119685,-0.006868180866044465,-0.007485171345581125,-0.03412536442097371,0.0011611217082169402
05013,Bajo,56.0716090813527,0.878003361925379,-0.008352189198059436,-0.02152522168338956,0.013998174727528423,0.007121085696769398,-0.02953789076940756,-0.02055658786089869,-0.009353256837257209,-0.03442684979267045,-0.008479537163021007,-0.00941183080321868,-0.03099119152332465,-0.0062710206383136645
05014,Bajo,55.4032123875801,0.867537199925627,-0.0032817843290230283,-0.02299006381098958,0.016497621773435917,-0.0025068823133202185,-0.03056833200049001,-0.021394973825212514,-0.0005316403572322004,-0.03699662605252552,-0.014961822128436253,-0.0031086712261415425,-0.032191964111340995,-0.001503191954660712
05015,Muy bajo,56.6770026083266,0.887482982016175,-0.012133668618322038,-0.016996354762151538,0.02056474151683772,0.01517183142362265,-0.026907596392017535,-0.03530600633629966,-0.016301926606154937,-0.03564894573065936,0.005064387211386455,-0.01391978404853136,-0.030831654948151176,0.00789207700001019
05016,Muy bajo,57.3261855621437,0.897648283588476,-0.016490090522833265,-0.015999212847703944,0.02206737360323142,0.020096743493669942,-0.01784932161928011,-0.0402567964166975,-0.019620689383885042,-0.030750137553111363,0.008743908735553186,-0.019145995605335888,-0.03394200882224594,0.011000653466376499
05017,Muy bajo,58.1804004142075,0.911024099339196,-0.02286973170242031,0.0035528747775860556,0.0014309863671588532,0.03535203728459783,0.007559119841671529,-0.002109468831298214,-0.029573188669898942,0.0023080622642246873,-0.00020851565631057958,-0.024605280289589634,-0.004308130396299534,-0.005987347303270038
05018,Muy bajo,60.4768300568519,0.946982991543298,-0.03918299269524392,0.025527750912363156,-0.005963989301632265,0.022085061977790803,0.0404336688823923,-0.018077314448082034,-0.028318205382095833,0.013681947159197929,0.008033839204251778,-0.040729811559161035,0.014508997812110404,0.010472612647326518
05019,Muy bajo,59.4673507022789,0.931175949768852,-0.029041592310386277,0.005844937924100042,0.009001755859834332,0.03373339529587371,0.02514967165572691,-0.007400125411957597,-0.028826700831671687,0.007419057964703529,0.0009129649592559221,-0.032065251587578246,0.0004404806157865748,-0.0005753624781785066
05020,Muy bajo,58.9049613636146,0.922369715416957,-0.026099093834847945,0.007366740732294619,0.0007344291549735621,0.0359135122904407,0.02104244437414178,0.006546443149587854,-0.029038038126566457,0.011946386705761232,-0.006144169166440205,-0.028292075102953167,0.0039510060732725096,-0.011345254396037955
05021,Muy bajo,57.7527937612693,0.904328374265269,-0.019971663528093608,-0.01158484418619858,0.022799232537083953,0.02244238162601762,-0.007297299517204063,-0.03756351781639251,-0.021543191961569324,-0.023398160449651418,0.014984661237202102,-0.0231053082743059,-0.028194299988082854,0.017066578577573287
05022,Muy bajo,58.9554821241229,0.923160800215486,-0.025089655065135847,0.002276463759227761,0.0014448914113766717,0.03165032381140492,0.017637560502498536,0.013306384847114609,-0.02676203739457659,0.010671772678824942,-0.013572591503371484,-0.02779975195365906,0.0011116590490352566,-0.016884348022361967
05023,Bajo,55.1278959758259,0.863226128082429,-0.006572132454410189,-0.005768594858137806,0.024993762777303315,0.007944178104210893,-0.024665258995396316,-0.02435891012069095,-0.009982673010727477,-0.029797426062276578,0.021218060918951783,-0.007049033006460113,-0.012677205565481632,0.03681727198560936
05024,Muy bajo,57.9477297945311,0.9073808012487,-0.02166837415225316,0.005923998674091513,0.00527640475570636,0.03442268237225912,0.010591880622385232,0.012104894968603955,-0.028364987070120768,0.009736200008631304,-0.0005424276105544211,-0.023701045231007013,0.006803392494136954,0.0003120047063396511
05025,Muy bajo,59.2727558881289,0.92812886580183,-0.029003838732086114,0.010623830505543807,-0.008350911677888357,0.030294914897075153,0.025776150607998427,0.007228563418636416,-0.027302564782033013,0.013385235837571207,-0.009046785526439022,-0.03096325934962167,0.005125014310747465,-0.015064588191240166
05026,Bajo,56.4638302346,0.884144999321047,-0.010100652045396738,-0.020921883324220007,0.016755276481504364,0.010732429588371199,-0.03065449049939453,-0.030255788486819795,-0.012796939056616743,-0.03804654437600774,-0.0038596653723633524,-0.011525753236871578,-0.0331212889956964,-0.001911148711514007
05027,Muy bajo,60.1650088427359,0.942100305299779,-0.0360153093585264,0.01769885471307289,0.0025794712609773134,0.027658516325764312,0.03683338596651827,-0.014812600792863204,-0.029028089286628173,0.011122060913842106,0.00751315600540386,-0.038485471657399045,0.009511491066840527,0.010986414187323136
05028,Muy bajo,59.7511520314129,0.935619883609541,-0.03153360948777554,0.008973428386610853,0.004727866401857835,0.03342220987245795,0.029288446823534705,-0.007087863664302878,-0.029381521967194662,0.008725380939819189,0.0006034343738365412,-0.03441388538897584,0.0014782741167296528,0.0011069315351736955
05029,Muy bajo,57.4433073588306,0.8994822479232,-0.017856516476229867,-0.012123960409627738,0.019929751899505965,0.021859663984013147,-0.010787447554833038,-0.03465972336765376,-0.020738450663754234,-0.023080460701744035,0.012976566624379052,-0.02036281375834551,-0.025985113867763875,0.008532785530625654
05030,Muy bajo,60.7375040578758,0.951064783612676,-0.04972418909962805,0.05976170039454404,-0.048688924099104074,-0.0026855144828658523,0.032362928816384674,-0.023812460550946032,-0.019953977102216948,0.015256373653191893,0.011410756585745911,-0.04630620254964963,0.027501479039840807,0.017194281140159105
05031,Muy bajo,59.9613705887526,0.938911613650952,-0.03278208758590775,0.010106953468931418,0.008659064238641212,0.030932968059805215,0.03153342688926762,-0.009055608288699,-0.029018097911234043,0.009333606528108088,0.002564436576994264,-0.03598625842800671,0.004548903572358361,0.005061205602103106
05032,Muy bajo,59.7579886590898,0.935726935684252,-0.031097127330600972,0.00802948252781169,0.006229409548566247,0.03323140823463775,0.02867875674048701,-0.006975621249615688,-0.02919669769961501,0.008632067525273459,-3.7350113921166154e-05,-0.03408573968193734,0.0011713526781940021,0.00010709546517331109
05033,Muy bajo,57.059406535828,0.893470895319548,-0.016813832503971334,0.0009748164312264807,-0.0009484055981918735,0.02844228276982118,-0.005460326733471862,0.012163862551844502,-0.02698520290970573,0.0029111771423545024,-5.85060423890928e-05,-0.017920428676913007,0.0012677211963528405,-0.0012259034868838704
05034,Muy bajo,57.9045374458784,0.906704469180692,-0.02274428198791246,0.0016064879158057945,0.023358227842745834,0.015562311648361528,0.014143983276185462,-0.033694861767654294,-0.019579128999771902,-0.008752729673727696,0.025002138243245545,-0.02505760507756329,-0.010475951271815817,0.028314119339265163
05035,Muy bajo,60.2884207175746,0.944032763504298,-0.043718158112577045,0.04454966087710067,-0.038835166482089616,0.0014088544897816677,0.035674009866708704,-0.024054196284467436,-0.021157290789073798,0.01366153614470216,0.007236690055940902,-0.04194495861702573,0.014522341664653519,0.008113169243916106
05036,Bajo,54.8588292288359,0.85901291729162,-0.00422033665543381,-0.011607441817724792,0.012352134173015278,0.002828499622719968,-0.03022587702692564,-0.012949007777264867,-0.005539366059898344,-0.03094541489618261,0.023773969480138085,-0.004033855220074819,-0.010732210986601551,0.019055054853827837
05037,Muy bajo,58.337700821595,0.913487204799895,-0.021511815763266516,0.000922360303274919,0.004611711695022254,0.033231920440390056,0.010217072554117362,0.01639658997281457,-0.027214774541502857,0.009936461551962011,-0.013806567302571916,-0.02381502675756371,0.0012327249063775255,-0.015836504015120174
05038,Muy bajo,57.7682332789898,0.904570135625203,-0.017751561427252954,-0.0030751519003546423,0.005983494551017192,0.02557531094516046,0.001950839359547539,0.015811957752426276,-0.022656383735118798,0.0042305608216608075,-0.021491871620882324,-0.019826027483769337,-0.00523871431732846,-0.014915705890241923
06001,Bajo,56.4059237449604,0.883238264283229,-0.010760772871957173,-0.004325571993670015,-0.0012731819607892767,0.020807559698050787,-0.013121671898660207,0.01554312729974474,-0.023648735766149887,0.0043091473214682385,-0.024026362598513838,-0.010699708284444406,-0.0011238589481789199,-0.01942586634597491
06002,Muy bajo,59.7711755354347,0.935933423815301,-0.033545395266424055,0.016646814912129253,-0.0011029456569384042,0.030268424360302883,0.03460245769251184,-0.01186722117459539,-0.028929883540672847,0.011119090695032167,0.004263683864912703,-0.03566209429858585,0.0055253014434372225,0.005350024853427875
06003,Muy bajo,57.1625072020632,0.895085308264963,-0.015379848876542854,-0.003520980891683629,0.008148702226578729,0.028757034238526158,-0.011603282965153824,0.0018279082712759083,-0.027917483438782573,-0.005730161559049391,-0.005951349318519224,-0.01663457077437564,-0.005764330001183829,-0.006607865795069608
06004,Muy bajo,57.1251916292823,0.89450099832825,-0.015361356360376135,0.0003870811988132026,0.0007103558218461514,0.029595540319556135,-0.0017229050465349736,0.01815402234551393,-0.026803533225261845,0.010297692461573213,-0.016155017012012957,-0.015938201440140066,0.0024589803222941253,-0.015807282037579976
06005,Muy bajo,58.1700784403634,0.910862471594152,-0.02184612610917971,0.0003725818812647974,0.007761543721003867,0.03518684938165919,0.006332305592791424,-0.0051531502947518735,-0.02898224231386358,0.000670159851665,-0.0005654071976226202,-0.023938194897040414,-0.006510456091075069,-0.0031176445792215415
06006,Bajo,55.0289760226252,0.861677179284729,-0.0036245344317704055,-0.015039442691253098,0.011786156215738771,0.0018503546256473412,-0.03338140418882129,-0.01898301925818207,-0.004543250242917813,-0.040783379224728945,-0.00034988657170959936,-0.0031234690950679976,-0.019615132355534987,0.006790593358631348
06007,Muy bajo,59.7547410038696,0.935676081923348,-0.03416173270602036,0.020962762962310887,-0.0042321285978660726,0.026239128584210986,0.036612313185095134,-0.015920169986138804,-0.027800697413975083,0.013068301090014138,0.007849803658067905,-0.035708866309343695,0.011177987144550046,0.004181863264910143
06008,Muy bajo,57.3805329920052,0.898499288703402,-0.018697986276351324,0.006190024289732778,0.008895839922902318,0.03230119166902117,0.007306183473733797,-0.0021799089775590154,-0.02705960026395609,0.006784490390986872,0.008170659154393948,-0.019649059028389208,0.006013572953144468,0.00609948691143054
06009,Muy bajo,57.1954216340676,0.895600702462298,-0.016725362070151656,0.008632409963081547,-0.014111306043415383,0.027511883696821084,0.011592603432974108,0.02393162523278977,-0.023627575764048638,0.024297478878389917,-0.016578526276477754,-0.01599621918952654,0.013825109076603791,-0.0292357510207555
06010,Muy bajo,60.5120922228991,0.947535147988342,-0.0381962833917167,0.019242098956444718,0.0013156635281766605,0.025186089969493522,0.03837199293114809,-0.016510831901398234,-0.02901773207092655,0.010886109941475385,0.006670800114870467,-0.040499575396279026,0.008472393610734926,0.0121760121233659
07001,Medio,53.2907904738896,0.834459612668694,0.005565662512318654,-0.00225791085304964,-0.0065329493439418695,-0.012906443186199112,-0.010673799629660256,0.0410210667569435,0.014439649644279039,0.023133441531305865,-0.024941966762641793,0.006752073786014466,0.017625733298972022,-0.013674050873831807
07002,Medio,53.3009496928406,0.834618691898622,0.0059461718347091535,0.0010929134495292591,-0.022924767198308927,-0.010942565959958434,0.00799349692131951,0.04239812730318091,0.009828897124296495,0.036212879382127396,-0.03138032350490392,0.006620411719646264,0.03316678514886346,-0.03845590935497392
07003,Alto,52.1499492969481,0.816595627575556,0.008595454743350675,-0.002666604471028415,-0.009665560418149262,-0.018790474226921663,-0.009615636475123722,0.021456791355007332,0.021633696706144366,0.012499905875494037,0.02053635358945345,0.009484333334604205,0.011314980964956995,0.007054325286616356
07004,Alto,49.7840661417914,0.779549190025736,0.020029611290777852,0.0011810674500105037,-0.015764490308489084,-0.027684370574566707,0.015189755714673575,0.009325233519996314,0.02620247322405735,0.017025842748994102,0.0035110449500466434,0.020489264362009447,0.00984302630191717,-0.005272519855121893
07005,Alto,48.7593250790908,0.763503171142121,0.027666570934209673,0.005132508540575184,-0.01935354473476441,-0.02774018047839573,0.027317984740831035,0.0012074150007441984,0.027932267211214487,0.017811649648726342,0.005153415396077622,0.027868962549888562,0.009728658797636158,-0.007495905099229368
07006,Alto,52.2296012272431,0.817842865950352,0.012497868700528278,-0.01888229827752956,-0.00797263893758462,-0.029159863418237487,-0.010952156018794882,0.008406850391959,0.026801618604010844,-0.010285090525150047,-0.02528516742685265,0.01509467425684407,-0.014090730613714419,-0.013296448509091958
07007,Muy alto,45.981946197677,0.720013283208214,0.03905224173974671,0.019710956863262543,-0.026946916830082816,-0.01399633354056274,0.032044705310864,-0.011894855215549227,0.02578127334395889,0.027999276230006215,0.0116547686951795,0.03873506936426026,0.03510220513870366,-0.024972976567554282
07008,Alto,51.5472580763044,0.807158321841021,0.015749401411279527,-0.004407052665791156,-0.02017642296940054,-0.028367583935705355,0.009281650534288824,0.027213412326206946,0.025630348738537,0.02228288020889679,-0.029559652874859055,0.0165336432395215,0.013873025002795032,-0.0294139962829532
07009,Medio,54.5793351882981,0.854636429595784,-0.003791899338266453,0.0027075968014185236,-0.008594920959044046,0.0066460799059688295,-0.009556115207055809,0.03895040597142241,-0.008207516568933615,0.02632194945871159,0.0017174917720133144,-0.00307258931169531,0.022565399060161067,-0.0012847510583221663
07010,Alto,49.7756697893572,0.779417714832035,0.01932081343405526,-0.00482826449755121,-0.0218139053246408,-0.01292866347824891,0.02315157660062218,-0.011239670401403567,0.016796817248139823,0.008586492305774553,0.029474892918565854,0.020997756294517785,0.0014593402189801248,0.01432251228935039
07011,Alto,51.5097790448289,0.806571452368638,0.01397606972205946,-0.01003816891582144,-0.007597796238480646,-0.025864198565977253,-0.004755668937139538,0.004400082260933229,0.02483332466155069,-0.003283399914992534,0.01386832755646477,0.016095392146991728,-0.0062387016906885985,0.009714463167124706
07012,Medio,53.2988113851827,0.834585208976637,0.0020037488113554924,0.013417033817407787,-0.019870974034308073,-0.00267596627822157,0.004415105936719348,0.04343034078801771,0.0029603101811949916,0.04601740386087649,0.013456141543700848,0.0024649205396827865,0.04272710354120906,-0.0022841673251649064
07013,Alto,52.0224667435321,0.814599428209782,0.012120592358649858,-0.00010326628460466289,-0.027276711680067837,-0.022251327386908187,0.008290179543050419,0.034451265182893674,0.02112607211915402,0.03239079427719086,-0.012686953017402464,0.012462094726467235,0.027023546625733395,-0.021763607104222017
07014,Alto,50.0944470305582,0.784409322778825,0.024288512545397756,-0.008647875476308606,-0.02711135912948775,-0.03005229391481078,0.025240936456784747,0.006566311627643923,0.027335568498011574,0.016963381429659335,-0.025132862184911092,0.0255885946340155,0.004131981349546248,-0.03577038134173342
07015,Medio,54.5750731851716,0.854569692558361,-0.0015227783740782018,-0.002433149421590801,-0.01100102983116958,-9.391189620676768e-05,-0.013145205512430804,0.038085018099108886,-0.0011467984022087493,0.022880274263791998,-0.02938195637684155,-0.0006033906765695461,0.015925478961077884,-0.02196889562690763
