CVE_MUN,GM,IM,k-means++
20530,Alto,49.786181722265,4
20531,Medio,54.5464834139844,2
20532,Alto,50.223222776954,1
20533,Medio,53.213162172348,2
20534,Alto,48.8382679263955,1
20535,Alto,51.1740238493043,1
20536,Bajo,54.751967187128,2
20537,Alto,52.3851429865836,2
20538,Medio,53.3916838727478,2
20539,Bajo,55.0669643867351,2
20540,Bajo,56.5393484361019,0
20541,Medio,53.794266002626,2
20542,Medio,53.0141542466249,2
20543,Alto,49.3746947228528,1
20544,Alto,52.6182245066547,1
20545,Bajo,55.692267844041,0
20546,Alto,52.064601362043,2
20547,Medio,54.3033371157521,2
20548,Alto,49.6856358646832,4
20549,Alto,51.6898038116708,1
20550,Medio,53.687085210756,2
20551,Bajo,55.9767002010425,0
20552,Medio,54.4568370435835,2
20553,Muy bajo,57.0684831864466,0
20554,Alto,50.7311560242598,1
20555,Medio,53.2272341100064,2
20556,Medio,54.1172918618237,2
20557,Muy bajo,57.402700187761,0
20558,Medio,53.905758832112,2
20559,Medio,53.6106634174365,2
20560,Alto,52.0265824626296,1
20561,Alto,49.8365052381525,1
20562,Medio,53.998055275422,2
20563,Muy alto,47.0043418380691,1
20564,Alto,50.6256169489425,1
20565,Alto,51.8806135514583,4
20566,Alto,49.6370734554883,1
20567,Muy alto,48.1187576430958,1
20568,Medio,52.7085923713286,2
20569,Alto,49.8131705337607,4
20570,Medio,54.1300585255153,2
21001,Medio,54.1870446725267,2
21002,Alto,51.505070239247,2
21003,Medio,53.981285833308,2
21004,Medio,54.3040399526349,2
21005,Muy alto,47.1913584890913,4
21006,Alto,49.9003552247959,1
21007,Alto,51.5294292706956,2
21008,Bajo,55.3629681806683,2
21009,Alto,52.086717019023,2
21010,Alto,49.5226875208232,1
21011,Medio,53.1550237085235,2
21012,Medio,54.4014537381603,2
21013,Bajo,54.6388177261954,2
21014,Alto,49.8822422828798,1
21015,Muy bajo,56.5768836324401,0
21016,Medio,52.8768102408361,2
21017,Medio,53.9876210568804,2
21018,Medio,53.0098451639598,2
21019,Muy bajo,56.6300587438743,0
21020,Bajo,55.4476964443985,2
21021,Medio,54.4000316806716,2
21022,Medio,52.8577526622273,2
21023,Alto,51.6710467294333,1
21024,Medio,52.9334144043466,2
21025,Alto,52.4809312517531,2
21026,Medio,54.3971809246484,2
21027,Alto,51.4001884026317,2
21028,Alto,50.5804835068056,1
21029,Alto,51.9724859516312,1
21030,Alto,52.1095095359018,1
21031,Alto,51.7659977442594,2
21032,Medio,53.0128090307625,2
21033,Medio,52.7507256236087,2
21034,Muy bajo,57.2454447252674,0
21035,Medio,53.8094186931408,2
21036,Muy alto,48.7013538573463,1
21037,Medio,54.1620183462901,2
21038,Medio,54.3849044139687,2
21039,Alto,52.3645541675925,2
21040,Alto,52.1250668465823,2
21041,Muy bajo,59.89073263479,0
21042,Alto,51.1131835520234,2
21043,Alto,51.0030473295445,1
21044,Medio,54.473680688158,2
21045,Bajo,55.4129914502671,2
21046,Bajo,54.8380303344335,2
21047,Medio,54.4930818566327,2
21048,Bajo,55.8221847637757,2
21049,Alto,48.8917765580963,1
21050,Alto,49.2873160008827,1
21051,Bajo,55.0571097383883,2
21052,Alto,51.9459043519623,2
21053,Bajo,54.8357689259056,2
21054,Medio,53.6994319593911,2
21055,Alto,51.4706511425846,2
21056,Medio,53.1187097394576,2
21057,Alto,52.2545499615667,2
21058,Alto,51.6092335036026,1
21059,Alto,51.2861778728113,2
21060,Bajo,55.0794289912105,2
21061,Muy alto,45.8768096917712,1
21062,Medio,53.8196270510733,2
21063,Bajo,55.3544960728121,2
21064,Alto,51.4757816429205,4
21065,Medio,54.5077733450038,2
21066,Alto,51.6632134766281,2
21067,Bajo,54.9962831331053,2
21068,Alto,49.96321822547,1
21069,Medio,53.2640344435555,2
21070,Alto,50.7069033177669,1
21071,Bajo,55.6599138856877,0
21072,Muy alto,47.7544133097575,1
21073,Medio,53.7191690138778,2
21074,Muy bajo,57.2878297242416,0
21075,Medio,53.7123449273868,2
21076,Medio,52.9064452603247,2
21077,Muy alto,46.7654890974039,1
21078,Alto,49.5318709003349,1
21079,Medio,54.3188768482396,2
21080,Alto,51.2717541751356,1
21081,Alto,49.6206122305348,1
21082,Bajo,55.9752886606756,2
21083,Alto,52.4373172397588,2
21084,Alto,48.753224839486,1
21085,Bajo,55.9803646506846,2
21086,Alto,50.0477522099812,4
21087,Alto,51.4367626935752,1
21088,Alto,51.3817035256925,2
21089,Alto,50.9710611038745,1
21090,Muy bajo,57.2795080229273,0
21091,Muy bajo,57.6354660020421,0
21092,Alto,52.0315343291835,2
21093,Medio,53.2466217649757,2
21094,Bajo,55.7246541307075,2
21095,Bajo,55.7065238229095,2
21096,Bajo,54.842253347287,2
21097,Bajo,56.1029050793764,2
21098,Medio,53.595688323434,2
21099,Alto,52.2034394892961,2
21100,Alto,50.5501192064928,1
21101,Medio,52.6611323685747,2
21102,Muy bajo,56.653147311774,2
21103,Alto,52.5364473513634,2
21104,Bajo,55.8216736957719,2
21105,Medio,53.3651662275059,2
21106,Bajo,55.9892191485837,0
21107,Muy alto,43.6856887151205,4
21108,Bajo,55.4971385225531,2
21109,Alto,51.6954702176506,1
21110,Medio,53.2714259535265,2
21111,Alto,49.9630047287579,1
21112,Alto,52.0672948730919,2
21113,Alto,52.1133164759504,2
21114,Muy bajo,59.4644734263428,0
21115,Medio,53.3907629141748,2
21116,Alto,50.9674305878683,1
21117,Muy bajo,56.9627062506334,0
21118,Bajo,54.8765567941413,2
21119,Muy bajo,59.9365824961401,0
21120,Alto,50.1660806669619,1
21121,Alto,52.4073335440848,2
21122,Bajo,56.2779449201811,2
21123,Alto,49.0901009671175,1
21124,Medio,54.3359528948424,2
21125,Muy bajo,57.9781689654493,0
21126,Medio,53.4279951822184,2
21127,Alto,52.5505419635111,2
21128,Bajo,56.2186428328039,2
21129,Medio,53.7825429932631,2
21130,Medio,54.1646867164637,2
21131,Medio,54.4551342442315,2
21132,Muy bajo,58.2203845769481,0
21133,Medio,54.2494230025806,2
21134,Muy bajo,56.6224536705547,2
21135,Medio,53.9091306421396,2
21136,Muy bajo,58.6898539737101,0
21137,Medio,53.1797931304404,2
21138,Bajo,54.8180565680326,2
21139,Medio,52.6481084261642,2
21140,Muy bajo,59.0792822276916,0
21141,Medio,52.8638253944609,2
21142,Bajo,55.4520982429278,2
21143,Muy bajo,56.8429076565582,0
21144,Medio,53.8076128514112,2
21145,Muy alto,47.7343596432016,1
21146,Alto,52.3965670546324,2
21147,Alto,50.7784774716862,1
21148,Alto,51.6304527205526,4
21149,Medio,53.4987287115658,2
21150,Alto,52.06892920154,2
21151,Bajo,56.0821457962269,2
21152,Bajo,55.0714460957403,2
21153,Bajo,55.5035318931278,2
21154,Bajo,55.8088335051119,0
21155,Medio,53.2446284599386,2
21156,Muy bajo,57.1736295659565,0
21157,Alto,52.2174481683516,2
21158,Alto,50.149683979948,4
21159,Alto,48.7359645518723,1
21160,Medio,53.4744106548613,2
21161,Bajo,54.8045707625278,2
21162,Muy alto,47.9911167872867,1
21163,Bajo,55.9740164967099,0
21164,Bajo,55.5740313119697,2
21165,Alto,49.8345162201161,1
21166,Medio,54.5751838479252,2
21167,Alto,48.9275005702066,1
21168,Alto,50.5401702780679,1
21169,Alto,52.619841699619,2
21170,Medio,53.9553903350347,2
21171,Bajo,55.453129065379,2
21172,Medio,52.9691690328959,2
21173,Muy bajo,57.8374853593855,0
21174,Muy bajo,57.5211818118232,0
21175,Bajo,54.6742577532586,2
21176,Medio,54.4456067602377,2
21177,Medio,52.9058813524694,2
21178,Alto,49.8870819386488,4
21179,Medio,53.9960641372479,2
21180,Bajo,55.709229183396,2
21181,Muy bajo,56.9620965294138,0
21182,Bajo,55.2547648731919,2
21183,Alto,49.3740955409026,1
21184,Alto,50.8921321644112,1
21185,Medio,53.3066844914418,2
21186,Bajo,54.8352622513716,2
21187,Alto,50.0121913399928,1
21188,Alto,52.5501768688809,2
21189,Bajo,55.0300583594463,2
21190,Medio,53.8373754511084,2
21191,Alto,52.3667925793858,2
21192,Medio,53.1299697299529,2
21193,Alto,52.2510995530557,2
21194,Medio,53.2053337617747,2
21195,Muy alto,47.961470070223,1
21196,Medio,53.5318022845794,2
21197,Bajo,54.8332525957009,2
21198,Muy alto,47.3105916797851,4
21199,Medio,53.302421367153,2
21200,Alto,51.7114974267485,2
21201,Medio,53.5894645863985,2
21202,Alto,50.3628397177973,1
21203,Medio,53.7538779911098,2
21204,Bajo,55.0249356160415,2
21205,Bajo,54.6532094547855,2
21206,Alto,51.2381892993837,2
21207,Medio,53.7486832996587,2
21208,Bajo,55.4248903782217,2
21209,Medio,53.1390993259828,2
21210,Medio,52.8592160058735,2
21211,Muy bajo,57.252353704232,0
21212,Alto,51.1929186929248,1
21213,Alto,51.1222954884227,1
21214,Medio,54.4523364875769,2
21215,Alto,52.1303951170637,1
21216,Alto,50.7778393792522,1
21217,Muy alto,48.1038208578218,1
22001,Medio,52.6384709850884,2
22002,Alto,51.3061242651513,2
22003,Medio,54.4221025741989,2
22004,Medio,53.826877738956,2
22005,Bajo,54.7822054109821,2
22006,Muy bajo,60.9170414526895,0
22007,Bajo,56.1421339340671,0
22008,Bajo,55.8059966055312,2
22009,Bajo,55.3100149130507,0
22010,Alto,51.8575519546268,4
22011,Muy bajo,58.7411801102888,0
22012,Muy bajo,56.9610052288028,0
22013,Medio,53.0975361584982,2
22014,Muy bajo,60.3649833591697,0
22015,Alto,52.5047227244323,2
22016,Muy bajo,58.8118455964751,0
22017,Muy bajo,57.3416428388048,0
22018,Medio,53.329216499351,2
23001,Muy bajo,58.6782928274151,0
23002,Medio,52.6470861937271,2
23003,Muy bajo,56.9425144293761,0
23004,Muy bajo,57.816395956287,0
23005,Muy bajo,59.7140058687239,0
23006,Alto,52.4973224792241,2
23007,Medio,53.5925709996106,2
23008,Muy bajo,59.5756301650506,0
23009,Bajo,56.1479600777296,0
23010,Medio,53.4834981325083,2
23011,Muy bajo,58.2496774247571,0
24001,Medio,52.7831455311126,2
24002,Alto,51.228237686878,4
24003,Muy alto,47.7391583775157,4
24004,Medio,52.8996653695929,2
24005,Muy bajo,56.8674867955481,0
24006,Alto,51.271146015899,2
24007,Muy bajo,56.8559405084245,0
24008,Muy bajo,56.9490245753009,0
24009,Bajo,56.3248080815687,0
24010,Medio,54.0303547241637,2
24011,Muy bajo,57.1508218680569,0
24012,Alto,49.1411941890838,4
24013,Muy bajo,57.4479950111411,0
24014,Alto,50.6319360410292,4
24015,Bajo,54.6441251091807,0
24016,Bajo,56.1644359058229,0
24017,Alto,49.0070471872958,4
24018,Alto,50.5275187887786,4
24019,Medio,52.7560430550016,2
24020,Muy bajo,58.2205004740054,0
24021,Medio,54.024823418533,2
24022,Medio,53.7655679053393,2
24023,Medio,52.7614525123718,2
24024,Bajo,56.2486785437872,0
24025,Bajo,55.3206256899555,2
24026,Alto,50.8418683414023,4
24027,Bajo,55.3762891058499,2
24028,Muy bajo,60.4891453569334,0
24029,Alto,49.3550330095779,4
24030,Medio,53.6914001409053,2
24031,Muy alto,44.470323096072,4
24032,Medio,53.436125099673,2
24033,Medio,52.9905728564408,2
24034,Medio,53.8250239605539,2
24035,Muy bajo,60.2932819776729,0
24036,Alto,51.0909799597704,2
24037,Medio,52.8299731407825,2
24038,Alto,50.7426627250659,4
24039,Alto,51.1474849551664,1
24040,Bajo,55.0729947470425,2
24041,Alto,52.0849415657391,2
24042,Bajo,55.313302854634,2
24043,Alto,52.0499620481921,2
24044,Medio,53.0245584045777,2
24045,Medio,53.6532692732601,2
24046,Medio,53.2087507417766,2
24047,Alto,50.9245426773852,4
24048,Bajo,56.4037044105879,2
24049,Medio,53.4597667118299,2
24050,Bajo,54.9862814747408,2
24051,Medio,54.2892834421812,2
24052,Medio,53.5182700837445,2
24053,Medio,54.4715615464667,2
24054,Alto,50.8554984945648,4
24055,Bajo,54.6456028914154,2
24056,Bajo,54.6433857629306,2
24057,Alto,52.2664214369757,2
24058,Bajo,56.4754894700027,0
25001,Muy bajo,58.6651104720047,0
25002,Muy bajo,57.2767511257247,0
25003,Alto,51.1903217401136,2
25004,Bajo,55.9143078455085,0
25005,Bajo,54.7337072126401,2
25006,Muy bajo,59.6469560630253,0
25007,Medio,53.3869684021928,2
25008,Bajo,55.8149847106944,2
25009,Bajo,56.4302127899758,0
25010,Bajo,55.5428366921348,2
25011,Muy bajo,57.4289427021595,0
25012,Muy bajo,59.6999642591626,0
25013,Bajo,55.2915596194213,2
25014,Bajo,55.8490496554162,0
25015,Muy bajo,59.1357902529321,0
25016,Bajo,54.623150870549,2
25017,Medio,53.4860304294174,2
25018,Muy bajo,56.6904242638884,0
26001,Muy bajo,57.175872769858,0
26002,Muy bajo,58.6321202733079,0
26003,Medio,53.436431860847,2
26004,Muy bajo,57.2549161127697,0
26005,Muy bajo,56.7328167011922,0
26006,Muy bajo,57.2258475694119,0
26007,Muy bajo,57.6798790210215,0
26008,Muy bajo,56.5757785718752,2
26009,Bajo,56.473778852233,2
26010,Bajo,56.0834054648813,2
26011,Muy bajo,57.2258410577153,0
26012,Bajo,55.8500469062158,2
26013,Muy bajo,58.3416456049774,0
26014,Muy bajo,57.6960053400689,0
26015,Muy bajo,57.0909438630272,2
26016,Muy bajo,57.4074407078711,0
26017,Muy bajo,57.9384484648941,0
26018,Muy bajo,59.6178883034836,0
26019,Muy bajo,59.6750634488765,0
26020,Bajo,56.1536324722873,2
26021,Bajo,56.5022855102437,0
26022,Bajo,56.134818243072,0
26023,Muy bajo,58.6622295656059,0
26024,Muy bajo,57.668957954668,0
26025,Muy bajo,58.5098275043083,0
26026,Bajo,55.0103346063358,2
26027,Muy bajo,59.0513582154044,0
26028,Muy bajo,57.9704555419089,0
26029,Muy bajo,58.5191329127171,0
26030,Muy bajo,60.4437538603046,0
26031,Muy bajo,56.5534097613117,2
26032,Muy bajo,58.0876552525352,0
26033,Bajo,56.1992942409049,0
26034,Muy bajo,58.3401720959105,0
26035,Muy bajo,57.8331698923543,0
26036,Muy bajo,59.5683507417418,0
26037,Muy bajo,57.1525437900721,0
26038,Muy bajo,58.6220537837727,0
26039,Muy bajo,58.4678341973091,0
26040,Bajo,54.8449756322876,2
26041,Muy bajo,60.1560054349981,0
26042,Muy bajo,57.9419748391766,0
26043,Muy bajo,59.0224167609303,0
26044,Muy bajo,57.2111792448595,2
26045,Bajo,55.4563266983392,2
26046,Muy bajo,57.9345151666993,0
26047,Muy bajo,57.5664020548657,0
26048,Muy bajo,58.6392146166767,0
26049,Alto,49.4410849539782,2
26050,Bajo,56.2790420358038,2
26051,Medio,54.3444234734126,2
26052,Bajo,56.5226140656418,0
26053,Muy bajo,57.984899079762,0
26054,Muy bajo,57.5386764794021,0
26055,Muy bajo,58.5336454830706,0
26056,Medio,54.1163254703618,2
26057,Muy bajo,56.6027564432322,2
26058,Muy bajo,58.9952098453735,0
26059,Muy bajo,56.7390154783217,2
26060,Bajo,55.3784092311154,2
26061,Bajo,55.9301861449669,2
26062,Muy bajo,56.5687422257567,2
26063,Muy bajo,57.2170199755329,2
26064,Bajo,56.4495053672598,2
26065,Bajo,55.9414343753266,2
26066,Muy bajo,57.3541362087749,0
26067,Muy bajo,57.5008708426407,0
26068,Muy bajo,56.5946007805219,0
26069,Medio,53.1876210134935,2
26070,Muy bajo,57.5333937570597,0
26071,Muy bajo,56.8547963520587,0
26072,Bajo,55.3743606722922,2
27001,Medio,53.9658200652088,2
27002,Bajo,55.9741724391306,0
27003,Medio,54.0359867539869,2
27004,Muy bajo,58.7305881928387,0
27005,Bajo,56.3285825680257,0
27006,Bajo,55.4709692051991,2
27007,Muy bajo,57.275449425551,0
27008,Medio,54.2023211917676,2
27009,Bajo,55.5079197419079,2
27010,Bajo,56.3321208402706,0
27011,Medio,53.3179949617422,2
27012,Medio,54.3294238794459,0
27013,Muy bajo,57.7795396992632,0
27014,Muy bajo,57.577451067832,0
27015,Medio,54.3275567617433,2
27016,Bajo,55.5497062217974,2
27017,Bajo,54.7349584457931,2
28001,Bajo,56.3280504498663,2
28002,Bajo,56.1551917538532,2
28003,Muy bajo,58.9877930026862,0
28004,Medio,54.492839693816,2
28005,Bajo,55.0629000704137,2
28006,Muy alto,48.4444217302682,4
28007,Muy bajo,57.2834479280164,0
28008,Alto,51.7799755912365,2
28009,Muy bajo,60.459278652103,0
28010,Medio,54.3284892230934,2
28011,Bajo,54.9752429969075,2
28012,Bajo,55.6700433351164,2
28013,Bajo,55.0396508949848,2
28014,Bajo,55.8598671467506,2
28015,Muy bajo,57.4290187938139,0
28016,Bajo,55.6565181411044,2
28017,Bajo,55.3206639371914,2
28018,Bajo,56.0754289978931,2
28019,Medio,54.3937128635702,2
28020,Bajo,55.3517569464596,2
28021,Muy bajo,58.014984968223,0
28022,Muy bajo,58.2648585290046,0
28023,Medio,53.7019372120909,2
28024,Muy bajo,58.5850303497704,0
28025,Muy bajo,58.3864639994001,0
28026,Alto,50.6235134569275,4
28027,Muy bajo,58.9366825363089,0
28028,Bajo,55.7564781407134,2
28029,Bajo,55.2870720187535,2
28030,Bajo,56.4847240106659,2
28031,Medio,53.8277164096378,2
28032,Muy bajo,58.7743459251207,0
28033,Muy bajo,57.6803958872068,0
28034,Medio,52.9324701447164,2
28035,Bajo,56.3489440828454,0
28036,Muy alto,43.8773408541018,4
28037,Bajo,55.0740539875972,2
28038,Muy bajo,60.1111421258806,0
28039,Medio,53.7081541270041,2
28040,Muy bajo,57.5390707114233,0
28041,Muy bajo,59.5270115010553,0
28042,Bajo,54.693548864187,2
28043,Muy bajo,57.3351958155491,0
29001,Muy bajo,58.891702562831,0
29002,Muy bajo,57.8933208429541,0
29003,Bajo,55.0604290999821,2
29004,Bajo,54.6331887222251,2
29005,Muy bajo,59.4146598346966,0
29006,Muy bajo,57.817941947762,0
29007,Bajo,55.2114599163845,0
29008,Bajo,56.4760247070218,2
29009,Bajo,56.4619193272822,2
29010,Muy bajo,58.2734705798185,0
29011,Muy bajo,56.5438819652774,2
29012,Bajo,55.6413315360806,2
29013,Muy bajo,57.0789567173746,0
29014,Muy bajo,56.5719272713802,2
29015,Muy bajo,56.9170718376537,0
29016,Muy bajo,57.5389075263234,0
29017,Bajo,56.1788851614457,0
29018,Muy bajo,57.3545692915535,0
29019,Muy bajo,57.9384034489893,0
29020,Muy bajo,57.2179634646176,0
29021,Muy bajo,57.3313327882354,0
29022,Muy bajo,56.9665240519108,0
29023,Bajo,56.1135160939383,2
29024,Muy bajo,57.946105462749,0
29025,Muy bajo,56.9465889194542,0
29026,Muy bajo,58.0929039417132,0
29027,Muy bajo,57.5464178743406,0
29028,Muy bajo,57.3528286386331,0
29029,Muy bajo,57.1056071635492,0
29030,Bajo,55.4180584921153,2
29031,Muy bajo,58.2600939724683,0
29032,Muy bajo,56.9211003907198,2
29033,Muy bajo,60.1643980330608,0
29034,Bajo,55.678776494884,2
29035,Muy bajo,57.7717840463185,0
29036,Muy bajo,58.4627884710793,0
29037,Medio,54.3949011272132,2
29038,Muy bajo,58.1091210646074,0
29039,Muy bajo,57.1498257498042,0
29040,Bajo,56.1342870559077,2
29041,Muy bajo,58.0867388581702,0
29042,Muy bajo,58.963338074148,0
29043,Muy bajo,58.8116700194908,0
29044,Muy bajo,58.3706059123732,0
29045,Muy bajo,58.1492893682079,0
29046,Medio,54.5066594241866,2
29047,Bajo,55.7408015271256,2
29048,Muy bajo,58.7572009774468,0
29049,Muy bajo,59.0539727388004,0
29050,Muy bajo,57.6532902226771,0
29051,Muy bajo,57.1190160268769,0
29052,Muy bajo,56.8116396393322,0
29053,Muy bajo,58.3422032182058,0
29054,Muy bajo,59.0089591698113,0
29055,Bajo,56.321957131931,2
29056,Muy bajo,58.1559235921782,0
29057,Muy bajo,57.0483346134692,0
29058,Muy bajo,58.1952827574857,0
29059,Muy bajo,57.4355558315506,0
29060,Muy bajo,58.539152389493,0
30001,Medio,53.0621821957701,2
30002,Medio,54.3811306807476,2
30003,Bajo,54.971724525608,2
30004,Bajo,54.9864349287468,2
30005,Alto,51.8152532016716,2
30006,Alto,51.1589761925847,4
30007,Medio,53.0588371697282,2
30008,Alto,51.4628808515527,2
30009,Bajo,54.63709168268,2
30010,Medio,53.0061860988904,2
30011,Muy bajo,57.5604597311725,0
30012,Medio,53.207634967301,2
30013,Muy bajo,56.9675632906693,0
30014,Bajo,55.483302719256,2
30015,Medio,53.9098981307141,2
30016,Muy bajo,57.8429325470823,0
30017,Bajo,55.6939923923123,2
30018,Alto,49.7817115637169,1
30019,Alto,49.1695124632876,1
30020,Muy alto,48.2813415085533,1
30021,Bajo,55.0374615248938,2
30022,Medio,53.1583508504644,2
30023,Alto,51.5812814478897,1
30024,Medio,53.018026480671,2
30025,Alto,49.6222928365234,1
30026,Muy bajo,58.3917062825881,0
30027,Alto,48.9790001977968,4
30028,Muy bajo,59.9383548010404,0
30029,Alto,50.2982267223291,1
30030,Bajo,55.9229698962634,0
30031,Alto,50.7052031188846,2
30032,Medio,54.1313422847645,2
30033,Alto,51.7466695734049,4
30034,Muy bajo,57.3423392974746,0
30035,Medio,53.1968008395521,2
30036,Bajo,54.8633037949111,2
30037,Alto,49.369583499505,1
30038,Muy bajo,57.6573520249301,0
30039,Muy bajo,58.7811576958087,0
30040,Muy bajo,57.0567698945525,0
30041,Muy alto,47.7451125609964,4
30042,Alto,51.4520140111073,2
30043,Alto,50.1457971533641,1
30044,Muy bajo,57.7341582231041,0
30045,Bajo,55.8650223492314,0
30046,Medio,52.8314891374496,2
30047,Alto,52.610975125848,1
30048,Muy bajo,56.7042527764036,0
30049,Medio,53.5498089396363,2
30050,Muy alto,47.0940515356414,4
30051,Alto,50.9503067372707,1
30052,Medio,54.506740144576,2
30053,Bajo,56.0612989906812,2
30054,Medio,53.8543274927286,2
30055,Alto,50.6519470361844,4
30056,Alto,50.3500132998861,1
30057,Alto,51.0061671657417,1
30058,Alto,52.0779826471611,2
30059,Medio,54.1765347564981,2
30060,Alto,52.1024064864253,2
30061,Alto,52.4686953830419,2
30062,Medio,53.8800907158998,2
30063,Alto,52.2970294198516,2
30064,Muy alto,45.9446827556425,4
30065,Muy bajo,57.9180984558644,0
30066,Alto,50.9405757282137,4
30067,Alto,48.854444037164,1
30068,Muy bajo,57.6026104299342,0
30069,Bajo,54.8675235247525,2
30070,Alto,49.701965680115,4
30071,Bajo,54.8656146485489,2
30072,Alto,52.3385952700858,2
30073,Alto,52.4786068366963,2
30074,Bajo,55.6190103332648,2
30075,Alto,51.6037242117298,2
30076,Muy alto,45.6066667983378,4
30077,Bajo,55.0426045386878,2
30078,Alto,50.8736037088946,4
30079,Alto,52.1614453649608,1
30080,Medio,53.3038972974176,2
30081,Bajo,55.2327739456133,2
30082,Bajo,55.0801602038577,0
30083,Alto,49.8763796571413,4
30084,Medio,52.8517744294471,2
30085,Muy bajo,56.7286961183117,0
30086,Medio,53.2018909695543,2
30087,Muy bajo,59.3088345677776,0
30088,Medio,54.0916139014928,2
30089,Bajo,55.3151513893265,0
30090,Medio,54.414318076506,2
30091,Alto,51.9686438347193,2
30092,Bajo,55.3059300335625,2
30093,Bajo,54.7423856465128,2
30094,Medio,54.1922829836486,2
30095,Alto,52.4703154762172,2
30096,Medio,54.5534728512334,2
30097,Muy bajo,57.5679064681771,0
30098,Alto,52.113689590025,1
30099,Medio,52.9447096841093,2
30100,Bajo,55.4008844742762,2
30101,Bajo,54.7713917159327,2
30102,Bajo,55.9617321865995,0
30103,Muy alto,47.8548694497225,1
30104,Alto,50.6920219308418,1
30105,Muy bajo,58.2767616777666,0
30106,Medio,53.8320773126539,2
30107,Alto,51.3990081406163,1
30108,Muy bajo,56.5739942316995,0
30109,Bajo,55.4429269646991,2
30110,Muy alto,40.8998289988401,4
30111,Bajo,55.0405481384462,0
30112,Bajo,55.6844298970968,2
30113,Alto,52.2020067211402,2
30114,Medio,54.2916732554398,2
30115,Bajo,55.8553561974928,2
30116,Bajo,54.8078088604078,2
30117,Medio,52.8240846655804,2
30118,Muy bajo,59.5446692320251,0
30119,Bajo,55.546500754102,2
30120,Bajo,54.9002382535644,0
30121,Alto,50.49407222158,4
30122,Alto,51.4271254568614,1
30123,Bajo,55.8940667697526,0
30124,Alto,51.8642083061676,4
30125,Medio,53.7917728709119,2
30126,Bajo,55.6369047560395,2
30127,Alto,48.7844945403974,1
30128,Bajo,56.1143746702857,2
30129,Alto,52.6280506313362,2
30130,Medio,52.6700034380511,2
30131,Muy bajo,58.1970083813724,0
30132,Medio,53.8867242923627,2
30133,Bajo,56.0071821284793,0
30134,Bajo,55.6769702812887,2
30135,Medio,54.3375751932456,2
30136,Bajo,54.8417842803423,2
30137,Muy alto,48.2762994969318,1
30138,Muy bajo,59.1281255009264,0
30139,Medio,53.2000657144525,2
30140,Alto,50.2183598523816,1
30141,Medio,53.7020786815932,2
30142,Medio,52.6996858258936,2
30143,Medio,52.7185044833461,2
30144,Medio,52.7892231222939,2
30145,Bajo,54.9899881140144,2
30146,Medio,53.6295802826039,2
30147,Muy alto,47.7079011686475,1
30148,Bajo,55.2507396629776,2
30149,Muy alto,48.4459059100172,1
30150,Medio,53.1691224482705,2
30151,Alto,50.7005752486546,4
30152,Alto,51.7374201211856,2
30153,Medio,53.3830038144498,2
30154,Alto,52.1125407426388,2
30155,Muy alto,48.3527873628133,4
30156,Alto,51.5486067297685,1
30157,Muy alto,48.6788338046811,4
30158,Alto,52.3361651893187,4
30159,Muy alto,41.7826042040739,4
30160,Medio,53.4754164455517,2
30161,Alto,51.8961726927213,2
30162,Alto,50.2762036032996,1
30163,Alto,52.0366369006151,1
30164,Bajo,56.1153983050551,2
30165,Muy alto,47.8033673396414,4
30166,Medio,52.6832101379783,2
30167,Medio,53.6498530722075,2
30168,Muy alto,47.1039218402517,4
30169,Alto,52.5117591280733,2
30170,Muy alto,46.2967654177397,1
30171,Alto,50.0187751738277,1
30172,Alto,50.8699241154645,4
30173,Muy alto,48.6364470246558,4
30174,Bajo,55.5437587919481,2
30175,Medio,53.1694221476492,2
30176,Medio,52.903681218288,2
30177,Alto,52.1026897541718,1
30178,Medio,54.5505881805022,2
30179,Medio,54.0605852526015,2
30180,Muy alto,48.1120254634698,4
30181,Medio,54.0408778972904,2
30182,Bajo,55.5016247757763,2
30183,Bajo,55.2632775896954,2
30184,Alto,49.3751418055862,1
30185,Medio,52.6663387561566,2
30186,Bajo,54.9961271865583,2
30187,Alto,52.3907169934593,1
30188,Medio,52.96441307016,2
30189,Muy bajo,56.6910782717395,0
30190,Medio,53.4232356540971,2
30191,Muy bajo,57.7183789417571,0
30192,Bajo,55.8690284800342,2
30193,Muy bajo,59.273734510766,0
30194,Medio,53.0742946419513,2
30195,Muy alto,48.1558708745428,1
30196,Bajo,55.2821233334062,2
30197,Medio,52.7375604419443,2
30198,Alto,48.9017604313953,1
30199,Medio,54.3045480281877,2
30200,Medio,54.1251349689615,2
30201,Alto,48.799211329358,1
30202,Muy alto,47.0184151832003,1
30203,Muy alto,46.5392743680699,4
30204,Bajo,56.4553040260628,0
30205,Bajo,55.9630391153659,2
30206,Muy bajo,58.7087524845057,0
30207,Medio,53.92190547191,2
30208,Bajo,56.466983669733,0
30209,Alto,51.5277834268462,1
30210,Alto,51.3426000802611,1
30211,Bajo,55.4182661230762,2
30212,Alto,49.9173360273285,1
31001,Alto,52.0644029722264,2
31002,Bajo,55.083317191263,2
31003,Medio,53.8228606441541,2
31004,Bajo,55.0269348194927,2
31005,Medio,54.383083000654,2
31006,Medio,54.1461302464,2
31007,Bajo,56.2566657520727,0
31008,Alto,52.1191022224473,2
31009,Medio,53.7285104726297,2
31010,Alto,49.0618522491806,1
31011,Bajo,55.2011694096428,2
