CVE_MUN,GM,IM,IMN,linear Component 1,linear Component 2,rbf Component 1,rbf Component 2,cosine Component 1,cosine Component 2,sigmoid Component 1,sigmoid Component 2
11002,Muy bajo,56.9612217570423,0.891933458330025,-0.015453892789033323,-0.003935780614442945,0.024354664535420983,-0.009661842074750073,-0.024026768035491156,-0.003884028354913433,-0.01631922398908944,-0.010586923955259727
11003,Bajo,56.201217751103,0.880032853313976,-0.01615945501033193,0.016150268540333128,0.024069761571708582,0.004270691157238779,-0.0231636190402139,0.004636398344213279,-0.01547276883420513,0.013342911253350555
11004,Muy bajo,56.7235853688555,0.888212403215642,-0.014956575402355057,0.00019147328209935793,0.027024328904547514,-0.007685079787796001,-0.0263107371108707,-0.003019565395390752,-0.015325825779415865,-0.004056193409190142
11005,Muy bajo,57.409175625332,0.898947792478617,-0.01931052957272173,0.0033649608987862253,0.03222817615111151,0.0004924021550819655,-0.0285717006402913,2.0601764987800646e-05,-0.02018261462619328,-0.0037261010397153732
11006,Alto,49.6157618202359,0.776913778583595,0.012642924120859066,0.01936635438580724,-0.008929453980983893,0.020470917527327107,0.009263029387831818,0.00614031653142114,0.010197241612698416,0.015879534178272727
11007,Muy bajo,58.8389938098381,0.921336755333543,-0.03274194184982902,0.030206932299687066,0.012398571840517287,0.03467539712306407,-0.021795928268009437,0.013324995190059568,-0.03184031126511777,0.009118618908575979
11008,Bajo,55.7576546289023,0.873087272138425,-0.009192007957848696,-0.0023843361610437013,0.01603192478207649,-0.019192438072952376,-0.019323181065119408,-0.013021743889784314,-0.009118679495305588,-0.004051078510414381
11009,Medio,54.1045646023985,0.84720218297093,-0.004065188798625937,0.015554042433885206,0.00915985157531013,-0.009104875125274203,-0.01226793476324478,0.02257232086249459,-0.003595519052386577,0.029962254163093567
11010,Bajo,55.4795869955235,0.868733119993531,-0.006526190688288828,-0.016966068851024644,0.005926858324877262,-0.03342236620180518,-0.008704232471821912,-0.040752116301642036,-0.006892343213305051,-0.026669193826875697
11011,Muy bajo,57.5912510275716,0.901798839878707,-0.019412397056964785,0.004532803383779748,0.033194978532150865,0.004388413568584452,-0.028581086709046584,0.007427325864892402,-0.02040427455113255,0.000501262064769239
11012,Bajo,56.2000969935609,0.880015303810654,-0.010118080796608392,-0.007062297910292066,0.018231699825705827,-0.020399567410708426,-0.022546795199164395,-0.00877948459932688,-0.010415192488898687,-0.00746118292648243
11013,Bajo,55.5459682282103,0.869772557712951,-0.007909331459712789,-0.005910147077929509,0.013286791658009221,-0.0239495044315493,-0.01807449079273408,-0.015378595262218261,-0.007826772821498677,-0.0038419186672136057
11014,Bajo,55.0125571352096,0.861420082358384,-0.007632540676363578,0.010082836933950883,0.012726348272824393,-0.014498462375503982,-0.017822595981090997,0.004293083121831967,-0.006591599500905329,0.013887405564267614
11015,Muy bajo,58.5616972804428,0.916994677603866,-0.02923777459423494,0.02030420806514618,0.03021863182477349,0.02864011878250606,-0.02801774143846445,0.009032337813582961,-0.030855607817753518,0.010796615828672553
11016,Bajo,56.1618594066586,0.879416556415989,-0.009087608591514895,-0.014972782664090587,0.012587851081318952,-0.029810370281616944,-0.0164187662817581,-0.028564945446910753,-0.009861374752333086,-0.02003720044402656
11017,Muy bajo,58.7609194025885,0.920114218774159,-0.03339632430685311,0.03482214145527978,0.008286641164591888,0.03520482882257034,-0.020323506138353906,0.014297074211319141,-0.03181408931837716,0.01255447259051733
11018,Muy bajo,56.9345416463024,0.891515684927229,-0.01416679061850366,-0.00673736422493613,0.025156959534206266,-0.012632473593901069,-0.025202277356161876,-0.002241928635536964,-0.01513216654092813,-0.00823495240486965
11019,Medio,53.9809899283802,0.845267175557831,-0.0007495249184400304,-0.005077796888233264,-0.002518613359792064,-0.028069554611160046,0.0006228783891095069,-0.026875488084852447,-2.1433813158990832e-05,-0.004804477014636296
11020,Muy bajo,59.0793372109962,0.925100198503638,-0.0503657161239111,0.09541458199785315,-0.004609515669894254,0.02612245493840148,-0.010112281577820792,0.015220187531890732,-0.04050946924066194,0.04110261265303842
11021,Muy bajo,58.3975353685313,0.914424130531653,-0.021866873260782804,-0.003434486540679272,0.028017588854412804,0.008944321630418004,-0.02461846997147478,0.002230639202920918,-0.0240438550213189,-0.013823123030758123
11022,Bajo,54.7694574195741,0.857613479139607,-0.0033374025276657554,-0.006232016883285041,0.00410344053592756,-0.031178340435514953,-0.009995430258093305,-0.029855188448939057,-0.0026588346008078554,-0.002695670167670253
11023,Bajo,55.2419593139735,0.865012201212964,-0.007751670604920738,0.0019024034481648301,0.010332328608965173,-0.020502701892415317,-0.015025711807047207,-0.010837880544745312,-0.007077232976995585,0.0015216510153031443
11024,Bajo,55.7310473337048,0.872670638925684,-0.007343722659822959,-0.020126570838427588,0.006353100634340411,-0.03238601571474204,-0.008958547631747733,-0.04101255814301922,-0.00794616656609249,-0.03259325966024347
11025,Muy bajo,57.4725524094044,0.899940184714104,-0.017083715949592387,0.0020784571852471615,0.02374983881522452,0.005773495916584002,-0.021638981066232847,0.007432251312952438,-0.01738519346761179,7.650006614483896e-06
11026,Bajo,56.0025333976943,0.876921732853678,-0.010013744415706018,-0.004334007454711585,0.017991434840963272,-0.022182334861569664,-0.024822971404460634,-0.011728006464497493,-0.010066426304351166,-0.004098113653484932
11027,Muy bajo,58.3158092065983,0.913144412576166,-0.026748450140841505,0.013982672889582631,0.02912589930482785,0.021921552561464618,-0.026660992266562017,0.007043295961459609,-0.027503034305268074,-0.0017287073823774625
11028,Muy bajo,56.6436237406066,0.886960315401902,-0.013508959477357826,-0.0037008565915378805,0.023028339639558637,-0.013286965619614028,-0.024540651014075418,-0.004322620360525834,-0.01394448919187014,-0.008161469444164236
11029,Medio,53.4163093212806,0.836425063131055,0.0028277198402056314,-3.21763140219997e-05,-0.007594035343937743,-0.019013914195413918,0.006432104076014493,-0.011995310924939185,0.0032009118035062566,0.00148312822829097
11030,Medio,53.9971522493502,0.845520255010706,-0.0031771367688642072,0.012329878270601516,0.004733190851448212,-0.01424570272112267,-0.007751894126527191,0.007893379546749981,-0.002736513284707141,0.021213563134495246
11031,Muy bajo,57.6617426611668,0.902902640755803,-0.019784984904022123,0.005475546460298811,0.0274951953090975,0.008033481827822637,-0.024561350737078328,0.004318461627909733,-0.02031951953704284,-0.0028221628420104262
11032,Muy bajo,57.2411850613912,0.896317294044056,-0.01889931039232518,0.001867600948232687,0.02955934622423407,-0.002139802478896167,-0.026508143373356153,-0.0058524620721111306,-0.020155238957455295,-0.00577864181544475
11033,Bajo,55.0984879479621,0.862765639293985,-0.008946443342871651,0.013767850818008914,0.017822871610159115,-0.007570397860135939,-0.021926198200483738,0.0182746314507846,-0.007792729254505341,0.023474974093678876
11034,Medio,53.463378937803,0.83716210781781,0.0009027452633821478,-0.002474006789277499,-0.0035539857350896623,-0.02642317649855303,0.0029059624522717402,-0.028178843479222285,0.0016230041798752709,-0.004282641067435792
11035,Bajo,56.1745084950172,0.879614623535625,-0.01115774533811734,0.000299894927574026,0.021118696369707774,-0.011845184121205646,-0.024277152367391756,0.00725330106377633,-0.010838535874162983,0.003354526269925752
11036,Bajo,55.6898140782752,0.872024983531029,-0.007067124698135273,-0.023074188645024727,0.004556482463784875,-0.029602796911235508,-0.007003345698646527,-0.03980615178909884,-0.007701092001755595,-0.03825396305775559
11037,Muy bajo,56.9524941709445,0.891796796478137,-0.018848110150483953,0.01172063281934435,0.028431459464248965,0.00758016166606638,-0.025862470660915265,0.009965898796227527,-0.018445127464155282,0.009413070787237075
11038,Muy bajo,56.6384969619746,0.886880037183594,-0.011860722257824996,-0.012125094037061147,0.018426036918998488,-0.019518318693603195,-0.019566177399954535,-0.014294296849554848,-0.013052024391923836,-0.01690713066625711
11039,Bajo,56.1138010965813,0.878664030164154,-0.009773362681718963,-0.011416226282436354,0.015329916060522893,-0.02486678190776794,-0.01919073597465362,-0.022847945382059195,-0.010200296383470689,-0.01713848798085393
11040,Alto,52.5499917148746,0.822859735091048,0.004338843323816923,0.010049891258735049,-0.006883211282722807,-0.004690003860135507,0.0048988360734218955,-0.005881061399162889,0.003509716322056741,0.007989891472821906
11041,Muy bajo,57.7259982373562,0.903908793652806,-0.017494372489968973,-0.0049770581360726795,0.024826754531613728,0.001294934308950683,-0.022331276887021818,0.004249528053223295,-0.018781531427507273,-0.010332387041955191
11042,Bajo,56.2909819677847,0.881438436020061,-0.012274264894726371,-6.52593959131258e-05,0.020133130061577898,-0.014234744465543006,-0.02371229418228982,-0.0020311925637185495,-0.012008092335217673,-0.0026404213816964197
11043,Medio,53.004785386498,0.829981171040717,0.0010434140477819332,0.009973188356293853,-0.0019355359359431088,-0.013095384303210661,0.00037294979655465765,-0.009517072720991537,0.0006146105645564889,0.010948633080832737
11044,Muy bajo,57.7476757905276,0.904248233966265,-0.020332030857385767,0.0017712236876870377,0.034286114921059416,0.00471401481702006,-0.02875252247474077,0.004961236532800428,-0.02168794444573176,-0.0014292038747595953
11045,Alto,51.4984381356938,0.806393869515015,0.009374851821003257,0.00199901668582024,-0.01685215667356434,-0.01193615122433515,0.017729997072913433,-0.008516603295489986,0.009769104962884745,0.0007368527223236876
11046,Bajo,55.54535694064,0.869762985800345,-0.006897543544427302,-0.007753479621129265,0.009277676615946749,-0.022951026690125678,-0.013321410853994351,-0.013403317132312851,-0.006610219560668502,-0.008017913331520516
12001,Bajo,56.4365962739593,0.883718553399611,-0.02390651771709021,0.05072406850304978,-0.0005350173824170475,0.030197916614432777,-0.011442553298603815,0.022676632617473734,-0.017825961877116048,0.04859821722713033
12002,Muy alto,45.2767029499794,0.708970155454287,0.04215711894467625,0.01951069295943659,-0.01680722454640205,0.03287325463520246,0.028789107012007698,0.017551135098000485,0.04185173625953765,0.009336792324501764
12003,Muy alto,48.200120627665,0.754746807691892,0.026629893271025044,0.024676016545718188,-0.018492860974964272,0.02362503004190245,0.022817725543454948,0.0185836962085228,0.024984628411015012,0.02117561363359912
12004,Muy alto,44.2220999658423,0.692456540440573,0.0478256643330263,0.017234915417376668,-0.007000097110056088,0.027934105836920717,0.024297451269131184,0.01227134207403944,0.04686396311636092,-0.0021930618109598857
12005,Medio,52.8246988915791,0.827161267161256,0.007989045802421558,-0.01858379541918724,-0.022241601888949174,-0.02045519406932297,0.02254514063476177,-0.01861511741520598,0.00998120086272908,-0.014435948322325483
12006,Alto,52.2489378040438,0.818145649831844,0.0061435832022034755,0.019347720342009198,-0.006552518085032572,0.0034867666324514715,0.007135274393998257,0.035062554214564876,0.005228876152281804,0.036468969609984164
12007,Medio,53.7957024788327,0.842365831967186,-0.0003481204154131369,0.01533400572144922,0.0034523903198346952,0.0012053158939907772,-0.003419798509689084,0.04607563815449434,0.00022914011705776454,0.040450451360922804
12008,Alto,49.298446956923,0.771945069439304,0.021235200169752493,0.005965543183123149,-0.024318758039188464,0.013569304324589313,0.024931971891386337,0.008345978602179801,0.021726618990490935,0.002359771980868822
12009,Muy alto,42.5238805337985,0.665864787590067,0.05471663696075986,0.04341207634820764,-0.005623563423263276,0.027307169806119105,0.023549716636757104,0.01729672759677318,0.05022949759741161,0.02064949467209291
12010,Muy alto,44.3202127135831,0.69399284952418,0.04734486847648038,0.020751624116018334,-0.014241200622044843,0.03429898781635249,0.029191779609248063,0.01981197276333432,0.04605724810054007,0.015320036948042274
12011,Medio,53.5449486798105,0.838439376454957,0.0028875408195220423,0.00742217613034119,-0.006307319534473964,-0.005263348204562511,0.006703763747168976,0.028911617443362025,0.0032577938629781812,0.02600362134785244
12012,Muy alto,45.9408493832503,0.719369764289777,0.035419101545275826,0.055484449629728295,-0.006220237929120498,0.027180618319375238,0.01665050089510444,0.02030800048551802,0.030387194805907767,0.04700918452765432
12013,Alto,49.8393979076159,0.780415608471918,0.01748236181515388,0.009059691254084646,-0.02300744435755454,0.008948292186047159,0.02313184371180024,0.01359430712944014,0.017331197348566366,0.014399134132505813
12014,Bajo,55.3964710554366,0.867431640046344,-0.007296704707016501,0.0032435780652874764,0.01666306218850483,-0.014066848750104298,-0.022821477867990644,0.018021393218061132,-0.006584673371205721,0.016758994264544576
12015,Bajo,55.9209097976551,0.875643620874711,-0.008486305463927975,-0.006943689000306118,0.0157470317593609,-0.019402865742951837,-0.02005369034514736,-5.869151158269944e-05,-0.008468609659429234,-0.0012127309378774857
12016,Muy alto,43.0943701858677,0.67479786157647,0.047775582457302145,0.05491630934909294,-0.004883948713903736,0.026152360961344063,0.018253498321139157,0.011644190188688964,0.044307555297565734,0.011484913918300282
12017,Medio,52.7122284399439,0.825400136416644,0.007245164935345381,-0.0037662919720787384,-0.016200466724179314,-0.015621267675526625,0.019092836518864374,-0.006758560636102655,0.00816785008785835,0.002155338496241523
12018,Alto,52.0269598671923,0.814669784273106,0.008796468714035922,0.012746375020452979,-0.0125460918658219,-0.0005415741674202129,0.012742077403594655,0.021140178288599126,0.008134356764693276,0.023637047936953814
12019,Muy alto,40.4725102368328,0.633743183683952,0.05576085814385448,0.06471510757312511,-0.004741142330445254,0.025940958600325897,0.01972653034912141,0.0283244540140719,0.049574730258224946,0.0778832218950194
12020,Muy alto,42.2605597061693,0.661741549899707,0.05437774139423239,0.046617894578834175,-0.004981457763032287,0.02650414194700603,0.021302827472801024,0.015349812663137263,0.05073543330697072,0.021608606477045655
12021,Alto,52.2596397043313,0.818313226696239,0.006765792845591124,0.012786931706375779,-0.011765054987213832,-0.005423767136272819,0.013228948363453877,0.02163352396784562,0.006390489202508031,0.025660850560774655
12022,Alto,49.1333331474592,0.769359616976202,0.021510177425404314,0.020312860297669155,-0.023477867088864967,0.01583508315982827,0.02448739003646867,0.017418233556625168,0.019564174849067955,0.016081611194618404
12023,Alto,51.7467112006845,0.810281480184812,0.010388698455671983,0.006063578192115468,-0.01789529810512174,-0.0022682154531572943,0.019103738397360643,0.01847507067217238,0.010212552480003781,0.016220528831514685
12024,Alto,50.1261389887712,0.784905574737933,0.019758551861498875,-0.0016553634924268003,-0.03172226761067203,0.0044275378219160895,0.03078312100105772,0.006524542460030768,0.0213535133698066,-0.0005622346515356076
12025,Muy alto,47.3225577892906,0.741005394969535,0.029937770842949685,0.026709299245284555,-0.011178340443528573,0.025904627558158966,0.019896535015673386,0.015637068095722958,0.02913113948903137,0.022634982966080956
12026,Muy alto,45.8130475564146,0.717368565546592,0.03208572605144348,0.024060351602216687,-0.006617296791613498,0.02807571715169903,0.016592489842778387,0.014313148970770758,0.03080649561059793,0.014191235847223437
12027,Alto,50.5348241107247,0.791305014970217,0.017728298974522407,-0.007108646938582887,-0.02983722095146867,0.0014737117438220271,0.02816341660671414,-0.003856453495741578,0.01925077407325337,-0.0109432152974729
12028,Muy alto,47.4357642894414,0.742778051209522,0.02879336718418695,0.028575428274740442,-0.01739780041902033,0.028730934597802755,0.023380983555988187,0.02629729236235628,0.026181730756830432,0.039604967245585015
12029,Bajo,56.4592257608969,0.884072899671021,-0.018539225901649893,0.03084557437255622,0.019346759403359334,0.02622647506140416,-0.01927923036477539,0.0337368527663786,-0.01588895723226336,0.048854117262835825
12030,Alto,51.5955507312618,0.807914517607534,0.00905255133435625,0.021603110411452627,-0.009890021580352208,0.011112296344736492,0.009884073165628473,0.036665030437265565,0.0077472864059998274,0.046794881851258935
12031,Muy alto,48.0118326224054,0.751798479574746,0.028252418999120534,0.01739844749460225,-0.01778260893132109,0.021683775866050203,0.02352854055465867,0.00792912666449269,0.028215384768074028,-0.0005654951016134732
12032,Muy alto,45.6698752615873,0.715126686666131,0.042349019261808486,0.03528601317020976,-0.010166043575921208,0.030763338003753124,0.02413158151907689,0.02661580790431965,0.03969014941395574,0.042743597579762115
12033,Medio,53.6505222551009,0.840092511714567,0.0034413236782520422,-0.0051836405014577544,-0.010063859534549491,-0.0149959855221323,0.012749139294886936,0.019884580136298437,0.004514491597295622,0.011312434557915642
12034,Alto,51.2365191744536,0.802292583101293,0.009662209463957537,0.01378467642638308,-0.011502631682493308,0.012766049715341588,0.010748709579204752,0.02254615739298093,0.008627055603997062,0.030989977467668333
12035,Bajo,55.7895844043228,0.873587247984027,-0.013557082099597575,0.02196920001803043,0.017849685341674547,0.017721405864555652,-0.01708146813113349,0.03357092878373473,-0.012202496496172926,0.04356906660377548
12036,Muy alto,48.7133160121417,0.762782733185691,0.02417203856081898,0.016707942751305018,-0.023442161171262473,0.018780637315595386,0.025128695864402154,0.014937643052903755,0.023191465235885163,0.012574862098942319
12037,Alto,52.1177767047208,0.816091849556694,0.011056126348498355,-0.007900905805054965,-0.022786354942775394,-0.016371919748607765,0.024027915585404624,-0.013488018239009233,0.012791800898858173,-0.007283067541728476
12038,Muy bajo,56.748029274377,0.888595160756902,-0.016775377502878507,0.015537227453324316,0.029114651846847046,0.013750498726724868,-0.025059971151132277,0.028453529853656165,-0.01581179905381669,0.027951740578775114
12039,Medio,53.5118846330154,0.837921639498223,0.003465470779075898,-0.0011476620916527208,-0.008849501624457488,-0.012335710993453049,0.011844469680966545,0.03234514239427531,0.004482554282749337,0.020153003224642897
12040,Alto,51.1519552152027,0.800968429189243,0.018478170876266995,0.002734897623511605,-0.02385521198718285,0.020475306030526736,0.02219764307266443,0.029829564916467034,0.018317749713082518,0.02826078514526494
12041,Muy alto,45.3324507124554,0.709843087829078,0.04028932894923483,0.04649307786017876,-0.00706069753624921,0.027683040389619353,0.02018688680956591,0.017520931124219718,0.03648703581713049,0.02872799232576699
12042,Muy alto,48.5815374007268,0.760719263530588,0.028978394290294623,-0.0065587926576748615,-0.030047088094414958,0.030049167036279942,0.029769698242977705,0.015399971077760059,0.030500421774539956,0.0013950569694082477
12043,Muy alto,42.351004192881,0.663157784687714,0.054823035904492085,0.0368236267719324,-0.005833286394511528,0.027375637174569138,0.024315221936317955,0.014426871625912382,0.051002402986353786,0.007649793901906354
12044,Medio,53.0826918075022,0.83120107716929,0.006432105573240675,0.005945115668788043,-0.011607056599372516,0.0004778220356560671,0.011980355496357366,0.031489527950085514,0.006383301105460419,0.02510608253866208
12045,Muy alto,43.860879970178,0.686800338027552,0.04127145396590581,0.043469814236279415,-0.0067628247314049,0.02809707434933733,0.020242691837698227,0.02321879984243992,0.03865014332655777,0.04319464901853359
12046,Alto,50.4400899870696,0.789821610437674,0.013223704644014865,0.02920525636201517,-0.01367418492739618,0.015462597793738594,0.014155462639522299,0.03801749064500798,0.0107545172710389,0.051021843556029144
12047,Muy alto,42.996757331168,0.673269380122173,0.04837746827853108,0.055370216314541504,-0.005130463267443435,0.026354307439851416,0.019516385866273488,0.011981162929152132,0.045068313746051476,0.011188585627062654
12048,Medio,54.4120445052535,0.852016890322016,-0.0019860148371717216,0.009895863820664964,0.005552510979649349,-0.004616516543243243,-0.006679200493265523,0.04063265647786135,-0.0010566113654357319,0.030074022264885952
12049,Medio,54.2025780406098,0.848736937005518,-0.00011260776853290805,-0.0010958634724197872,-0.0008063931004335051,-0.020706376901565203,-0.0002848171074219116,0.004636230372215228,0.0007900140989479304,0.010672241711169088
12050,Bajo,55.5566947257302,0.869940519735773,-0.007422154254162076,0.0031515454264213665,0.014960843734066198,-0.00462391541237656,-0.016390163935008053,0.03442532346051862,-0.006505793892364681,0.022843577532030323
12051,Alto,49.32904025856,0.772424117965462,0.02513362125163236,0.006087759591382189,-0.02761329003557376,0.024925133685986988,0.027190540782587105,0.021415879788770457,0.02490843886700625,0.01621141417705274
12052,Muy alto,43.0320666710239,0.673822275243408,0.04852333284607458,0.06867055709161278,-0.005098005673387879,0.02666834088516219,0.01892609290499596,0.021826912639331134,0.04269974065628724,0.05488939777837811
12053,Alto,49.7522681067576,0.779051277051243,0.0158873221598059,0.029776649919796016,-0.011461128053220738,0.01842317042544413,0.012804592173452806,0.017876309250609724,0.012909803521301395,0.034131638661003424
12054,Muy alto,43.5195868494238,0.681456162742882,0.047616706038961086,0.05293369082454197,-0.006313460335985709,0.02769818990110077,0.021964595941913582,0.01887109698949499,0.04367424252761388,0.030540299125548256
12055,Medio,54.4861630706619,0.853177483903614,-0.0035233291974985322,0.006778079101050495,0.005899384537818823,-0.011839706267106578,-0.008807545670773137,0.03071995308015472,-0.002381617334122952,0.025665391257932272
12056,Alto,48.73583770698,0.763135391582841,0.02336169813226858,0.028131539163332518,-0.009084369301874621,0.024297520632418496,0.014908139523879031,0.009731447003014497,0.02134075568723435,0.01781563116390991
12057,Medio,53.3607669708077,0.835555347222355,0.0023481766545456733,0.013094020499911908,-0.0031501324893218434,-0.004671437368377167,0.004108344956981261,0.04127321357510556,0.002615108585725273,0.03141719648109516
12058,Alto,51.8347732008869,0.811660408549849,0.0072395880566233145,0.01908499417083489,-0.00919971581835317,0.004323161732001934,0.009020536623261811,0.025722706600764225,0.006135892392093431,0.03430404299033173
12059,Alto,50.4575567817469,0.790095116133337,0.01604558559604214,0.008965710105940935,-0.02325186675944062,0.006585967943734229,0.023767190413018134,0.0170979455066831,0.01553634424633406,0.015861847209231415
12060,Alto,51.6791406842709,0.809223419937386,0.013100761369672344,-0.004308193587990296,-0.02369656091990921,-0.012519435439028465,0.024182307190293975,-0.011217938715885854,0.01480971457721906,-0.007409012427464843
12061,Alto,52.095926363026,0.815749703615431,0.003714169341091234,0.028118750407135722,-0.0036316588538041652,0.02071956169964935,0.002054191666294776,0.03844507279503737,0.0023273338495355005,0.06214542570286196
12062,Muy alto,42.9498142939214,0.672534317490714,0.05155962405981611,0.03912792328221609,-0.00573299508520908,0.027261784709756882,0.022801704800583935,0.018092101440233904,0.0478780978556162,0.022245726325111646
12063,Muy alto,43.2358146617746,0.677012685217288,0.049741617196696494,0.06033942277002232,-0.005392267758923676,0.02671934198401125,0.020484851029322664,0.01618453296989761,0.04328066912992728,0.0200689898040793
12064,Alto,52.4707007156309,0.821618148394197,0.007461988512150575,-0.008212594989750839,-0.018502069052646588,-0.021094531972842237,0.02251188042949559,-0.017646183234091912,0.008807522247139212,-0.004492452229487232
12065,Muy alto,48.2294089607467,0.755205422226631,0.02544227556486411,0.005727601877613814,-0.02116450580694183,0.021174947570315582,0.024335084261309283,0.0083379188093157,0.026254496351020454,-0.001520783474097284
12066,Alto,51.9549092132451,0.813541571307027,0.008507477308288302,0.01973537525489512,-0.011938207661701417,0.013878582907245054,0.011800489952543696,0.0467843612204844,0.007609600785495868,0.05117393935025574
12067,Alto,52.5353641127522,0.822630687199418,0.0063277809723045735,0.004701386024228117,-0.012554939234022454,-0.003946942819805201,0.015654031302622273,0.03619211229378913,0.0066560147461901,0.026254441502313524
12068,Alto,52.0026121875048,0.814288533494487,0.007288173903389642,0.009153821172608914,-0.010809506192300887,-0.004854094086934981,0.010322661016838205,-0.002504062260092001,0.0068922790928472545,0.008087342014116015
12069,Muy alto,42.7092379669983,0.668767227027308,0.04794802217289095,0.024779329387986805,-0.006597464648503009,0.028157156217591742,0.023470542564573205,0.018153269830548716,0.04683284165600539,0.020416221764328543
12070,Alto,51.7109989395778,0.809722275877545,0.012855640875607682,0.00043787533072905423,-0.020299160706655432,0.008693621001452854,0.01961571663964692,0.029681928737464145,0.013415787270826983,0.02274644835940631
12071,Muy alto,44.9632422882057,0.70406179774211,0.045519172713406005,0.010033585709647951,-0.01349655336134783,0.03358811937626362,0.02799737244443693,0.014285882756654577,0.04435177561507685,-0.003390753142497428
12072,Muy alto,45.4486528432519,0.711662651475881,0.0447469589662217,0.021809382939435316,-0.012940192386244607,0.03326577073532216,0.0269681248564029,0.020079233467426287,0.042888629839905025,0.01682839809664286
12073,Alto,49.271698445831,0.771526224982188,0.023728905927249976,0.005420517255434707,-0.026716159455901802,0.016218386456386652,0.02703841020311228,0.005863141842992636,0.02388154715285792,-0.005421555684709751
12074,Muy alto,47.115809033987,0.737767997198997,0.03346762451455093,0.007759580786188919,-0.02180135960225652,0.03432017410100167,0.027467210405447334,0.025373117100245132,0.03356715735914018,0.02289355048779501
12075,Medio,53.0690125736696,0.830986879405209,0.003874161624896332,0.011042275563959552,-0.006294435674703114,0.00704747236978879,0.00672167844128248,0.04764988031154218,0.004177771895703209,0.04191987229500873
12076,Muy alto,42.3290468222848,0.662813962822808,0.057256926378084244,0.054961573055704996,-0.005212349407441946,0.026683153681481504,0.022853603699542303,0.019905174115250845,0.05049816238422486,0.03341859164577486
12077,Alto,52.3105065634206,0.819109730916872,0.006557340329895694,0.015195034780645666,-0.008877073275774031,0.003422332598952407,0.009843473848483688,0.03993431979860743,0.006065597006556921,0.0387893494099532
12078,Muy alto,32.2054405826744,0.504292378391542,0.09417720336783755,0.1081232046119893,-0.004528831888537484,0.025320381303367074,0.020840744193786533,0.017053337417164197,0.06895532817372164,0.05258303575484394
12079,Muy alto,40.1205824124184,0.628232483740553,0.06372649033175498,0.05706774928389252,-0.004759353912648291,0.02616902721360598,0.022628800525049265,0.018809938080757906,0.05687383529890615,0.03931459020554661
12080,Muy alto,48.4807047866643,0.759140365125689,0.02423438606784514,0.012944788587586718,-0.021077461788384818,0.01810874149787888,0.023758007176305572,0.010416187578201343,0.024320168892029956,0.006528603510648424
12081,Muy alto,46.8394099050317,0.733439971511275,0.033474555406250925,0.04173216812020717,-0.008819783329566675,0.027352616061802042,0.018922654672280253,0.017921350586687597,0.02963166034107618,0.03000121851629173
13001,Medio,53.8667099373994,0.843477709945449,0.0002839080348493795,-0.00779487132908589,-0.0046462726009309984,-0.02889802275689588,0.0032060921514628885,-0.031089645955678213,0.001127549548943491,-0.008829004660822651
13002,Alto,50.6464687985813,0.793053215403292,0.016742241349065528,0.0008379923113820865,-0.029446926921324983,0.005424601667853428,0.029110598894681542,0.017671626817108852,0.017403921090286722,0.013276544558705678
13003,Muy bajo,57.3824185084775,0.898528813267238,-0.01892868655785993,0.0024651589262951563,0.031385075277621396,-0.0011540736885313624,-0.02759436047947121,-6.181850479956685e-05,-0.020737701991170837,-0.00010679748022218083
13004,Medio,53.4299811637465,0.836639145156619,0.0024481613985585073,-0.0066261292000480984,-0.008156225829553845,-0.027470358108499477,0.007921003324080914,-0.02692165112931724,0.00348939463555676,-0.006876713053410579
13005,Muy bajo,57.0553962398985,0.893408099666523,-0.016102177328673202,-0.003970917257568583,0.028985364037338313,-0.011889689657785443,-0.027486698371776155,-0.009663650412971733,-0.017714030305998534,-0.008902023768031612
13006,Medio,54.2353758181073,0.849250504555625,-0.0021355757184345035,-0.006827799547585104,-0.00047722096392149513,-0.025205156322687036,-0.001854343382592281,-0.028801913402286945,-0.0018576892626124876,-0.011094531194166013
13007,Bajo,56.2583067597882,0.880926787737756,-0.011510763539880854,-0.0018874951020267164,0.022647757080496933,-0.01486745758142518,-0.024749149499011268,0.0010344287830885725,-0.011900429627289313,0.0036762529906583844
13008,Muy bajo,57.7474115064364,0.904244095645208,-0.020134097652138316,0.0007753079759944886,0.03392935749872287,0.0030871705610828176,-0.028547357510038132,0.004173290659599903,-0.021879918690486302,-0.0014838793788689254
13009,Bajo,55.6060620630837,0.870713543532946,-0.009447224834636008,-0.006913686498882041,0.012698006605474375,-0.023717728989747573,-0.014366816262518206,-0.025559721997355424,-0.010227311702331482,-0.00956451602494102
13010,Muy bajo,59.1898792480148,0.926831132959176,-0.029052676823085554,0.005766112227373053,0.031461878355936744,0.02248512295095565,-0.028164170163070743,0.0003284525126670371,-0.032076043359055735,-0.006350535909928325
13011,Medio,52.7269551593486,0.825630736346971,0.005359374799639073,-0.012734879438686706,-0.015135582770802828,-0.017860904215455112,0.014715127048913465,-0.014086739433241721,0.006769778301750935,-0.006955573719475332
13012,Bajo,54.7205438694626,0.856847561019098,-0.004776578806504888,-0.0005157569956536832,0.007703341504106904,-0.025864065851193243,-0.011981857971484251,-0.01825939109713124,-0.004558442030596612,0.0025512031362532185
