CVE_MUN,GM,IM,IMN,Neighbors 8 Component 1,Neighbors 8 Component 2,Neighbors 8 Component 3,Neighbors 10 Component 1,Neighbors 10 Component 2,Neighbors 10 Component 3,Neighbors 12 Component 1,Neighbors 12 Component 2,Neighbors 12 Component 3,Neighbors 14 Component 1,Neighbors 14 Component 2,Neighbors 14 Component 3
26045,Bajo,55.4563266983392,0.868368896111574,0.6890998431498386,2.7795883855125543,-1.883303497669305,0.6520793065840973,2.514461356387345,-1.9766703835101556,0.7035932843614764,1.9660836424568744,-1.9489651394031875,0.7327570300603151,2.1301063302924805,-1.66608466065045
26046,Muy bajo,57.9345151666993,0.907173878567989,1.6344313196074618,3.082969485615918,-2.6607199571873696,2.0938537837875604,3.025124405918162,-2.0507330212284716,1.9337413748619658,2.384752410691577,-2.3477220955783413,2.017677989310965,2.4751028272016202,-2.1019618448501562
26047,Muy bajo,57.5664020548657,0.901409739549082,4.18971446262708,1.9813377705271682,1.8432906190491982,3.9770772894397752,1.9541025751922265,1.6670424984631649,3.922360281691013,2.0441489416540493,1.5638512181119308,3.6734353848040495,1.7911096507246165,1.3313062130634556
26048,Muy bajo,58.6392146166767,0.918208491206435,4.509207592271689,-0.6151708889209268,0.4613429098872064,4.299674623258666,-0.804718193179925,0.27615381042269144,3.987624337577573,-0.6797491353688611,0.12887454972953893,3.8938139913151475,-0.6771510469123165,0.08194250784806456
26049,Alto,49.4410849539782,0.77417858196025,-2.8453921593526803,3.051010310575171,3.1026339809713677,-2.637025356675853,3.122570610485834,2.5223358716130324,-2.6662488128052284,3.4093533332232546,2.1547513259474886,-2.7446296638137837,3.004861782830953,2.4990466418454096
26050,Bajo,56.2790420358038,0.881251473302348,0.7335242267330321,2.6862281198657385,-1.5109904600331858,0.7887044135734955,2.386665375758417,-1.6161193529422657,0.886202080757436,2.0707078837868695,-1.6911415087616049,0.9107566957383794,2.1355007325160447,-1.509443511663111
26051,Medio,54.3444234734126,0.850958039073303,0.032191754880615764,1.7176367396936454,-0.4146134651351084,0.008022986734477888,1.5781895765927223,-0.5788304342635819,-0.008664709770276845,1.410502978043378,-0.760643207221853,-0.02045835260835575,1.386989104399254,-0.6853157436145079
26052,Bajo,56.5226140656418,0.885065472304205,1.2323434566614,3.5847899553226004,-2.6417804015451973,1.3302643094468842,3.3345354244656793,-2.5376560882488373,1.3245006048209977,2.8223324606424596,-2.6934446715676197,1.412691913753945,2.859194025172258,-2.3423310925907708
26053,Muy bajo,57.984899079762,0.907962820525974,1.7926794321809405,2.7926670132800124,-2.3980270227334426,2.0675298514032,2.4782688010975127,-1.9796620295209362,1.8866720345134187,1.8665622461080051,-2.1451165786029796,1.9580958865665787,2.020349411182552,-1.8607408845998366
26054,Muy bajo,57.5386764794021,0.900975595623713,2.9582426591106064,2.70317801196858,-2.5277806443577124,2.796065539311654,2.9730166348619633,-2.1282095551171962,2.6961846256514863,3.0196462909532733,-2.1932842532109045,3.0197598729012727,2.9088026614693723,-1.719631303932668
26055,Muy bajo,58.5336454830706,0.916555425497419,4.712907340953602,-1.2145234234479725,0.6733715100432697,4.404520259336906,-0.930649749790103,0.7052783749700534,4.275195784009804,-0.7458762247714281,0.706788695074378,4.026089583189312,-0.9600300195279667,0.6117129250937099
26056,Medio,54.1163254703618,0.847386341795336,-0.16179833312208344,-2.357946836235922,0.30384831456282424,-0.036011665223222245,-2.63373386310199,0.34654184187541803,-0.049455792766518035,-2.182641209674189,0.6109014126193717,-0.12636629039712946,-2.0685377603986597,0.2855438338305428
26057,Muy bajo,56.6027564432322,0.88632039040108,0.685378823970525,3.4545610657233015,-2.517317882920107,0.71137117662463,3.180674380490686,-2.7122459277923476,0.815453433184644,2.6284774885884556,-2.9100719656473997,0.8655344247097846,2.709889236834612,-2.5323014915522175
26058,Muy bajo,58.9952098453735,0.923782881040187,4.478817616034171,0.2887102528682663,0.6247270995649838,4.236571584449969,0.26304513652610717,0.45909019513514937,3.9773115443479106,0.17966220287240517,0.3569176132219655,3.9294653773527375,0.13106949156332215,0.40307982870583287
26059,Muy bajo,56.7390154783217,0.888454017255407,0.5767310158654323,2.225931045170317,-2.264249393799783,0.6259244609946096,2.0215953248028784,-2.267002509903671,0.6751288303667689,1.7221855193386695,-2.4270600420593484,0.69278920066333,1.8184967361385362,-2.248129175940313
26060,Bajo,55.3784092311154,0.867148817014575,-0.25676388905236774,2.261265207500717,-2.7305342187320174,-0.07735146700855224,1.9283010001558192,-2.5528929119617914,-0.12652859128929725,1.5283213205123811,-2.7444368470670772,-0.16018278370395192,1.76760944541208,-2.3438997382218636
26061,Bajo,55.9301861449669,0.875788875563484,1.164043119877861,3.0466909136261706,-1.9401850863560655,0.8910365449793969,3.1505612086102155,-1.8449810629003054,1.1811328427841792,2.6420037749069607,-1.867823787926122,1.2149053065167021,2.660589336281682,-1.6232906832922878
26062,Muy bajo,56.5687422257567,0.885787775093867,0.6913818986255132,3.0416695316503954,-2.224545617646621,0.7573655402517394,2.7986789270025696,-2.3141062545664886,0.8052127823852256,2.270382057078951,-2.531739410326257,0.8681690120155388,2.4060407444022167,-2.318345411730923
26063,Muy bajo,57.2170199755329,0.895938902430682,0.7057809466308298,2.9400126885196034,-2.4362583167725798,0.7495878671708092,2.5491887291472333,-2.541955442453825,0.7858667783693778,2.192051974603739,-2.5893436160843812,0.7944444660671999,2.301731443547508,-2.3972685661844535
26064,Bajo,56.4495053672598,0.883920691834783,0.7162170338791873,2.6519093902365265,-1.6175153785993963,0.692990823925501,2.3806730179869176,-1.8152271178845076,0.8536128461559367,2.0737891813294036,-1.7905983398097196,0.8786840196261766,2.136192145387764,-1.6164461286306389
26065,Bajo,55.9414343753266,0.875965007196469,0.5064582569215029,2.6864244658863647,-1.890038449416397,0.46235153134783147,2.493187955543801,-2.0942848107367946,0.8130517651558621,2.009968784813518,-1.9903360205964082,0.8231855287113411,2.090941730774071,-1.7533350616552907
26066,Muy bajo,57.3541362087749,0.898085951815092,1.2387051749839781,2.7884419355458165,-2.21758582853549,1.4798669489681195,2.677747683968386,-1.955111178873266,1.3226201339805788,2.120764278697888,-2.204828869205793,1.4116714684342004,2.2112725852025457,-2.020529406639346
26067,Muy bajo,57.5008708426407,0.900383611967098,1.5837606157092743,3.7224491303876954,-3.063837257574412,1.7332701905259644,3.49193185066766,-2.5279730254123742,1.5572966582246235,2.8120062358581697,-2.8104605823541013,1.644562466140762,2.901937841505162,-2.5621439453757007
26068,Muy bajo,56.5946007805219,0.88619268407348,1.028214437774349,3.4793107071232625,-2.4396172288297278,1.1519812266984752,3.055335306636157,-2.3489225651992203,1.1496884182832936,2.637252652800113,-2.60309533902194,1.128650137282299,2.698512240228753,-2.350632718732212
26069,Medio,53.1876210134935,0.832844122502461,-0.895806789730014,1.801799216192188,-0.22698104618779105,-1.030605094814673,1.745232975094724,-0.49576145676132105,-1.0976652175285633,1.487076866722156,-0.7701009286761688,-0.9330132683781169,1.3461550295991092,-0.5691230879069998
26070,Muy bajo,57.5333937570597,0.90089287554393,2.9894624114618096,-0.7587125852374103,-0.31254216272184515,2.8946680665516533,-0.7244047428449863,-0.12369474255427837,2.854436196570067,-0.4284360126261037,-0.020898303243370456,2.663842109463997,-0.5289251673587408,-0.01787908381230162
26071,Muy bajo,56.8547963520587,0.890266984602932,2.912689924723579,-0.28956381436406764,0.4587559778532201,2.5373865622342175,-0.5958980433534761,0.5330447668683351,2.4160849606732664,-0.22469231289390132,0.615849787331546,2.291373938180956,-0.23839505966604724,0.4740155292375511
26072,Bajo,55.3743606722922,0.867085422217886,1.6753314817874125,-1.371218910872116,0.27114927786687704,1.3829091161071798,-1.3507592739480736,1.1671610918456536,1.3146341300846345,-0.798536350580795,1.1983488486641707,1.2879264919441153,-0.9496844329749827,1.0825010490659348
27001,Medio,53.9658200652088,0.845029636612851,0.14392432616659007,-1.1122516026870528,-0.14934468919850802,0.14190447465444642,-0.8291413675937469,0.3350387055338877,0.13784108196229486,-0.6838250499965719,0.37400795499637757,0.231209752137097,-0.49309789779402374,0.2575883663500232
27002,Bajo,55.9741724391306,0.87647763971324,3.104238840574635,-0.4938251839770133,0.5221337542987498,2.9129463514633045,-0.3398711750366076,0.9212063331150877,2.560588080950924,-0.39807189426508527,1.1811016076403626,2.510441822524476,-0.38293092655546873,1.0803529700927406
27003,Medio,54.0359867539869,0.846128349306346,0.8691784040446923,-1.5468542035218689,0.2240811221796818,0.7447808584351944,-1.3540790658571642,0.6485811910981093,0.7303737968220662,-1.634310956043521,1.1838662773286146,0.8580511736038614,-1.475872941611316,1.004545406515002
27004,Muy bajo,58.7305881928387,0.919639274242195,8.39829635757355,-2.3722785283533985,0.20823295193357366,7.625250482444324,-2.922482483268995,0.3946042089462559,7.478689014536371,-2.5933525527711003,0.7424919497874116,7.3199932488204364,-2.8134964325346,0.7450313622246398
27005,Bajo,56.3285825680257,0.882027209090121,2.8609599977172397,-0.10466910655492928,0.02332218100950989,2.6799370190545804,-0.09500355466763723,0.31021343441220384,2.6734155476548103,-0.009787867913674388,0.371168947539517,2.615589664760873,-0.1221913970269439,0.49753581640147965
27006,Bajo,55.4709692051991,0.868598177390649,2.2176631840665477,-0.1285753145531163,0.4336742742395537,2.126632347851351,-0.061708685295810445,0.46468050476003503,1.9232032314801952,0.28220158454288385,0.597880391450887,1.875799406226382,0.30870851746581773,0.8145422874485345
27007,Muy bajo,57.275449425551,0.896853826300209,2.9954991482560605,-0.29967620303263,0.44765227336379304,2.7950307313283242,-0.3267492156039416,0.5835210310090461,2.7174064039882864,-0.1606211520576411,0.4960082562979224,2.57304507562851,-0.3461260899734233,0.562048070273948
27008,Medio,54.2023211917676,0.848732915110112,1.2412341787570567,-1.2910299860073842,0.00597742890321545,1.224114771298269,-1.1702355446817454,0.08169929713330962,1.180957799715835,-1.491660440422867,0.5226958540822877,1.163206840695741,-1.2015168009617008,0.9729288718781098
27009,Bajo,55.5079197419079,0.869176771370504,1.17530090780781,0.8253232387079005,-0.38454962001164544,1.115405501794904,0.9632418712536406,-0.43360781381331037,1.0044366240538085,0.9010254558392747,-0.48535976454491125,0.9470475019693655,0.8038575711082964,-0.4753528060528196
27010,Bajo,56.3321208402706,0.882082613509173,2.67146884970003,0.311063535497895,0.22857836125113598,2.570774134052758,0.3323620626497294,0.3260423132263478,2.471862216740985,0.5570104150739481,0.2879887759789272,2.3938932678705194,0.5084547601659799,0.37419412868505353
27011,Medio,53.3179949617422,0.834885597087286,-0.3458416599443134,-0.9555241498940739,-0.024304749959478525,-0.4435857236124227,-0.7336653653627716,0.4072759347406762,-0.5089375562944509,-0.5635345062156464,0.5178735802885869,-0.497086506110452,-0.4824658976572523,0.47566539230874383
27012,Medio,54.3294238794459,0.850723166307102,1.3562413359397658,-1.8648846649466713,-0.3636938405912617,1.386920031092505,-1.5240087697443458,0.2642913869779263,1.4800373822717718,-1.8615811865178062,0.8501454687471905,1.5719642538705263,-1.6468098692921023,1.0019171024062534
27013,Muy bajo,57.7795396992632,0.904747178431251,4.364991017241806,0.16781905039755132,0.26155124986542055,4.263535427921397,0.31273054928412897,0.09260790501922761,4.013439139280276,0.10368510670491735,0.16659949336891097,3.980815911470747,0.1388211718008162,0.2970712910827201
27014,Muy bajo,57.577451067832,0.901582751714942,3.8018004298011867,0.5197817597661778,0.507254836443026,3.7220688638359722,0.5886403663628789,0.31172662469425994,3.6112984242832002,0.6476864559845353,0.2794073393547651,3.4704983363652415,0.5631478639915106,0.5935121264782575
27015,Medio,54.3275567617433,0.850693929842395,0.5890742664073128,0.14008203362771027,0.03741999365314694,0.4995232517051392,0.34688818209339206,0.3602527152605274,0.418097198263586,0.6636531105347284,0.4712623019522582,0.35834728567757235,0.7295483645354587,0.5042196488764913
27016,Bajo,55.5497062217974,0.869831089490264,1.4446251370468493,-1.2906760102322592,0.7003007711930029,1.2991151339343827,-1.166942576465986,0.9670421459539915,1.2279011725808744,-0.9151189267552312,0.7520533488209739,1.2375716931555705,-0.9923905307741716,0.6272759570068162
