CVE_MUN,GM,IM,IMN,Neighbors 8 Component 1,Neighbors 8 Component 2,Neighbors 10 Component 1,Neighbors 10 Component 2,Neighbors 12 Component 1,Neighbors 12 Component 2,Neighbors 14 Component 1,Neighbors 14 Component 2
4004,Bajo,54.8325989080778,0.858602186973956,0.9196223294047372,-1.4789384897188296,0.8139799516804581,-1.0690037865071877,0.7259310368183679,-0.7828335600047409,0.7253384016354761,-0.8027603427196431
4005,Bajo,55.6860046589221,0.871965333325626,1.9468733688595468,-0.614212267017799,1.6641571689789358,-0.5818712398953803,1.6216261962496765,-0.3685402711402875,1.5774828245742445,-0.3828142437753374
4006,Medio,53.6026514197597,0.839342921056186,0.25931495765477663,0.9111414022984483,0.17746113010768283,1.0740971054928732,0.08930210062547078,1.4637962363103536,0.02395125375788857,1.424017251238376
4007,Medio,52.7603020275498,0.826152901893314,-0.6710376540749838,-0.12994591639499486,-0.7727187521983293,-0.08751732055901396,-0.7226919564162164,-0.27874921964065524,-0.6234718840444918,-0.3892383022560388
4008,Bajo,55.1820078528213,0.864073444767297,1.8970599832856598,-0.2479877455131083,1.7287376366950846,0.06531458880292158,1.6651860291210954,0.4032662691123404,1.594048900215476,0.36721042041212315
4009,Bajo,54.8902956416295,0.859505637523358,0.9023985897336225,-1.4434955260368958,0.8588719529632631,-1.2718845093151308,0.8085531385348971,-0.9143326269808751,0.7372156341346584,-0.7896505074624287
4010,Alto,50.7093716101968,0.794038185889743,-1.9735206899970852,-2.3471818125708164,-1.7865362345963063,-2.083572754207114,-1.8954347022629943,-1.6994415629521,-1.8228630587385528,-1.8071805557604308
4011,Alto,50.5139363387235,0.790977941530723,-2.382716597905743,0.46270589925977174,-2.0946324173915065,0.21722248369336203,-1.9762652725258785,0.31391128597598134,-1.9469747808757891,0.11699711082985928
4012,Bajo,55.8783319762054,0.874976911447448,2.152644116731568,-0.9472990556980259,1.86378688018808,-0.7748466272426308,1.7704606815512935,-0.5811552388664294,1.7827364492746445,-0.6176796619980106
5001,Muy bajo,57.8201477198815,0.905383043518916,1.242392685602279,2.8823932588879377,1.6163368076066453,2.6519377591471986,1.4171158337058858,2.012769130656403,1.5111836574207969,2.0909802045855765
5002,Muy bajo,58.4817122918216,0.915742223999208,4.194889227773258,-1.477712568715881,3.9632063330647354,-1.2182351063097872,3.8435723683833536,-1.0872538224437014,3.818302513221786,-1.2600346433739988
5003,Muy bajo,59.7938289954527,0.936288145471786,5.10394896296803,0.20764579679285605,4.962501240983428,0.6384798158721218,4.79434575533373,0.7129068435093272,4.755170205713122,0.6338207317652785
5004,Muy bajo,58.0449869593202,0.908903713094021,4.431026383011861,1.4577867588858875,4.228357383815715,1.446875844977044,4.081130484353935,1.532036782821727,4.051991306154793,1.3562914886481074
5005,Bajo,55.9194917338476,0.875621415969041,0.31534431226660453,2.1481515905774695,0.4377871071287965,2.0767626973087268,0.6851377114430859,1.292092114004234,0.7261991035180874,1.3593361641726027
5006,Muy bajo,59.3106239603317,0.928721827110563,4.874458132398713,-0.12721544900801238,4.815527111628375,0.08486225800912278,4.688876611044267,0.26405148845566956,4.604315814303096,0.3077868839404646
5007,Muy bajo,57.220514347307,0.895993619429459,3.6594033813281666,0.010336213308236156,3.464102581811964,-0.05143120696270373,3.388962005458237,0.047089267388548475,3.2584993688300488,-0.03198633461596659
5008,Bajo,56.4434939150664,0.883826560859725,1.2665391169901625,2.1560418099500276,1.1591807182008298,2.0745113731235687,1.0602867602078454,1.804589531076352,0.9653186890261062,1.8565583704360478
5009,Muy bajo,57.8246734818765,0.905453910653138,3.3821837369693237,0.448454273532388,3.137643155983787,0.3555446798556295,3.0482631614546873,0.4284274231096293,2.9995906169385154,0.3516130323143052
5010,Muy bajo,60.0842709636714,0.940836062478594,5.960238151278285,0.2773823198350031,5.778545831955139,0.988472274065185,5.636374944334414,1.2077721358540716,5.524649366910199,0.9194426457413113
5011,Muy bajo,57.1210015864091,0.894435388088245,2.820842649676964,0.6055900374817363,2.5843379440581757,0.5516944794570882,2.4989553538536446,0.624495899990624,2.5311247798889998,0.42315069372679354
5012,Bajo,55.6679087962824,0.871681977301161,0.14568933933207637,1.9307438084211506,0.24168824651206983,1.6628092462368702,0.1776059843229244,1.277348357421245,0.2127495640650998,1.4070393532750143
5013,Bajo,56.0716090813527,0.878003361925379,0.44443951285092015,1.9768338711718263,0.43971722776593847,1.7694308769238238,0.48710566199354643,1.4694206768954388,0.467868359810784,1.5708724752141872
5014,Bajo,55.4032123875801,0.867537199925627,-0.3339359727103973,1.8132875752091882,-0.22684183383668577,1.6446119015921614,-0.2507584268836099,1.2192115028362722,-0.15192309531162532,1.3228359774607796
5015,Muy bajo,56.6770026083266,0.887482982016175,0.8554002208496597,2.1018528103262355,0.8452267448876039,1.9463881124932099,0.7657045350527911,1.7073166905630752,0.7720474236345842,1.8125309210206517
5016,Muy bajo,57.3261855621437,0.897648283588476,1.1608541463493114,2.415994575669253,1.3907394896551366,2.3193274254400054,1.2264249150946593,1.8014050407017868,1.3098929286565901,1.8818417400837546
5017,Muy bajo,58.1804004142075,0.911024099339196,3.9686775395980067,0.15698338780267962,3.7323567094168313,0.04017335578673803,3.645145758801952,0.05630526867704036,3.581451456280913,0.0706378768124826
5018,Muy bajo,60.4768300568519,0.946982991543298,7.097347885344882,0.19470218735537093,6.874167453218515,0.6599867132336068,6.413861615523281,0.40904663981232525,6.365907393915207,0.4123781003760466
5019,Muy bajo,59.4673507022789,0.931175949768852,4.944504624126415,0.2696543303479338,4.694777683487932,0.515215391950193,4.514862139110026,0.6344725280995374,4.495223035324359,0.69374442199258
5020,Muy bajo,58.9049613636146,0.922369715416957,4.5217264134442265,-0.0732111646978355,4.328113164988068,-0.09725360089539294,4.168000612527656,0.038704964744575514,3.9490253258210557,-0.11345819930407544
5021,Muy bajo,57.7527937612693,0.904328374265269,1.6919091842246774,2.349550512134692,2.2116740342522503,2.200482151327624,2.0614482891303103,1.7038629781503885,2.1040550050477873,1.871860340707607
5022,Muy bajo,58.9554821241229,0.923160800215486,4.2361233622020595,-0.6146799756513047,4.1184432144936105,-0.5400981279843992,3.9903679776098735,-0.38372849439939305,3.8906984923459507,-0.3989816456505357
5023,Bajo,55.1278959758259,0.863226128082429,0.410708776976747,2.0438460113106407,0.28553980153755654,1.8997094896983981,0.2729895877267421,1.708720838179187,0.2833286761006181,1.837881686941721
5024,Muy bajo,57.9477297945311,0.9073808012487,3.894552391265674,-0.27578000139955877,3.6743752721073606,-0.3615921074977356,3.5566018118620835,-0.11954595765304576,3.4543624686182444,-0.20390038844663524
5025,Muy bajo,59.2727558881289,0.92812886580183,5.2151837197150295,-1.043553804891588,4.839788249039473,-1.2952079080566061,4.59874597444284,-1.0096899379517048,4.519431690157936,-1.011660811334203
5026,Bajo,56.4638302346,0.884144999321047,0.4766528004604425,2.004296814060678,0.40383717143351217,1.698425578834694,0.4407578447566038,1.5436177725873836,0.4769000340917824,1.622792940066089
5027,Muy bajo,60.1650088427359,0.942100305299779,6.329461333137209,0.06046912265481863,6.118324196943477,0.6382034767029714,5.709377708577729,0.7286168914699883,5.648875155153086,0.6603491645425194
5028,Muy bajo,59.7511520314129,0.935619883609541,5.356701939011348,0.013742894818906518,4.994460452193584,0.1525074392298923,4.8310039367821185,0.21692806232737633,4.674038692070109,0.1688141338270789
5029,Muy bajo,57.4433073588306,0.8994822479232,1.7851079037703774,2.2160596028171713,1.8581029019947772,2.2269100486999824,1.773658603116213,1.8924644982917704,1.6887979120255956,1.9207110921658983
5030,Muy bajo,60.7375040578758,0.951064783612676,10.238992977908849,-2.3578865582792647,9.852943006499729,-2.2481803952574904,9.594214183755666,-2.4610078644845035,9.433136425632787,-2.4985286465717818
5031,Muy bajo,59.9613705887526,0.938911613650952,5.385417959945194,0.08757062410157646,5.232062403247115,0.4861007816686178,5.040656255567892,0.5300319193305321,4.944248922415708,0.5601553926120737
5032,Muy bajo,59.7579886590898,0.935726935684252,5.233474336330532,0.07090192884498367,5.058337106182904,0.35838681864337957,4.86480976226844,0.4197747131132045,4.673675915527894,0.24354139425170773
5033,Muy bajo,57.059406535828,0.893470895319548,3.2548840305706146,-0.11768244645866816,3.009643373872422,-0.12170585345119958,2.939561569028717,0.04715443378071695,2.837815241002814,0.0863412255878076
5034,Muy bajo,57.9045374458784,0.906704469180692,2.45473561557675,3.2549570914876926,2.4782062929130264,3.452458795852679,2.292111697135309,3.2532497971505148,3.0694281842716546,2.9026426176669697
5035,Muy bajo,60.2884207175746,0.944032763504298,8.929040280806456,-2.26447881743429,8.367229395359427,-2.4110523647419546,8.207457361040955,-2.073974443253558,8.043078124734686,-2.213562925096074
5036,Bajo,54.8588292288359,0.85901291729162,0.12520551086109738,0.6933862352633504,0.026562512495219952,0.8497185448294313,0.07355896035532848,0.7097016457132291,0.0860669155040265,0.8093595226771522
5037,Muy bajo,58.337700821595,0.913487204799895,4.066131514397824,-0.07686220570152555,3.5924212803399254,-0.2565605290668838,3.428998949953305,-0.16923129098527678,3.407259243559764,-0.2839971321481839
5038,Muy bajo,57.7682332789898,0.904570135625203,3.5100443006316233,-0.32697223939285686,3.248314417510734,-0.6065588883978092,3.142129003381717,-0.2931335086304527,3.071780764566626,-0.18056584256096586
6001,Bajo,56.4059237449604,0.883238264283229,2.1302553932847204,-0.24245465689047735,1.9777139624991293,-0.19349427855043647,1.9368475131305118,-0.08893160707962168,1.979972579176582,-0.14321077205905436
6002,Muy bajo,59.7711755354347,0.935933423815301,6.043886938744243,-0.14016537568421467,5.85299405003096,0.1455337792301186,5.395415215669847,0.3227384269074605,5.3021570632715305,0.368064480933346
6003,Muy bajo,57.1625072020632,0.895085308264963,2.8353248629374344,0.5428291728576959,2.6113005435124204,0.4396467670568004,2.5547306947941473,0.527122123756714,2.533301713571407,0.33276364284299514
6004,Muy bajo,57.1251916292823,0.89450099832825,3.309259758803686,-0.040212043880130686,3.1517344013257604,-0.18479585238562046,2.802235608810865,-0.16015218886939703,2.815418170673699,-0.39504440640301397
6005,Muy bajo,58.1700784403634,0.910862471594152,3.8223075733486094,0.9344213207763701,3.672577432797652,0.6951594131505692,3.5243814351059353,0.5966181291914583,3.467333775531798,0.760361841449478
6006,Bajo,55.0289760226252,0.861677179284729,-0.3013051990584324,1.4311814513535461,-0.323483357567508,1.342728555410161,-0.21310722533737456,1.0386031603103572,-0.18815936076614825,1.1951650772308717
6007,Muy bajo,59.7547410038696,0.935676081923348,6.284688295725293,0.45581399952785606,6.127261251283447,1.0102392250596692,5.839897595807539,1.0017329887738895,5.739247636220818,0.9168049319407996
6008,Muy bajo,57.3805329920052,0.898499288703402,4.052321712217991,1.290521942924801,3.799519526974056,1.2191521974260928,3.6288033964490407,1.1147224097879103,3.5643818687722884,1.3279168693700536
6009,Muy bajo,57.1954216340676,0.895600702462298,3.332597514098221,-0.9598597350472913,3.324379679089206,-0.969109829687669,3.318533005790096,-0.7627298989990643,3.2362377767168704,-0.8261058740648795
6010,Muy bajo,60.5120922228991,0.947535147988342,6.485009132382706,-0.17216069589714936,6.264634999330588,0.4211516225664352,5.954997950897469,0.5221639972334374,5.803899036394057,0.488107286462249
7001,Medio,53.2907904738896,0.834459612668694,-0.7013238373915817,-1.7526879411107439,-0.7752090416605468,-1.5099635083557605,-0.8787861201703928,-1.2646553950296022,-0.7502877854954935,-1.4211107595991141
7002,Medio,53.3009496928406,0.834618691898622,-0.27989990986173274,-2.774066501439364,-0.4693746038637234,-2.2612229792165017,-0.36399069370766374,-1.8999089430722274,-0.41042865173947274,-1.9775578990855835
7003,Alto,52.1499492969481,0.816595627575556,-0.8846605854786145,-1.6458363553226962,-0.933157201035302,-1.4819491108440916,-0.9862626883257344,-1.3103937384300606,-0.9957592976049698,-1.4070511810477757
7004,Alto,49.7840661417914,0.779549190025736,-3.818791533058087,-1.4309942994746854,-3.7625775956644305,-1.5113854225440995,-3.4899752145750624,-1.5488236742990882,-3.413853255661907,-1.6408226192524693
7005,Alto,48.7593250790908,0.763503171142121,-6.0727552544529715,-1.3970910616082477,-5.77342443485669,-1.220308186669831,-5.31585961545692,-0.9268756139492114,-5.318017029027985,-0.9925425753973083
7006,Alto,52.2296012272431,0.817842865950352,-2.5946016181898632,-0.2788130107255614,-2.378506003580588,-0.38162295481829744,-2.406913256873647,-0.49036399020025523,-2.4092890308278574,-0.3729904348601104
7007,Muy alto,45.981946197677,0.720013283208214,-6.0436075366370945,-2.8847191671024763,-5.917711092450093,-3.0449187550378594,-6.010759884010494,-2.5953337785496164,-6.0350018196454,-2.483680842021033
7008,Alto,51.5472580763044,0.807158321841021,-2.3574416491193735,-2.245160493838277,-2.3674838473106576,-2.209894501707822,-2.2528043896684027,-1.9327929683775467,-2.0406971174682487,-2.066122501886742
7009,Medio,54.5793351882981,0.854636429595784,1.0252812275997654,-1.77056529449407,0.696123452970073,-2.036033484734032,0.7141096602754856,-1.769797034867049,0.7572824125058553,-1.7168661105821905
7010,Alto,49.7756697893572,0.779417714832035,-3.7691239652645745,-2.434731808323185,-3.6428423802062646,-2.135481310461844,-3.4612914770981567,-2.7239801768844094,-3.0764882399910185,-2.8553397529950466
7011,Alto,51.5097790448289,0.806571452368638,-2.9074998197542454,-0.5999336161930874,-2.7884132905432724,-0.36583063174781233,-2.4379181644065255,-0.7599322929964489,-2.428448125093076,-0.7819246812271102
7012,Medio,53.2988113851827,0.834585208976637,0.022881517276279753,-2.4552108449230383,0.13340281976748677,-2.425669715214878,-0.06709550988996003,-2.201126184309183,-0.07890503519249364,-2.299536520100225
7013,Alto,52.0224667435321,0.814599428209782,-1.659452473202135,-2.020059551804794,-1.6492708206399695,-2.334354794151536,-1.6265060174019348,-1.8789541114112598,-1.5800038620040782,-1.932040052235871
7014,Alto,50.0944470305582,0.784409322778825,-3.372841953984482,-2.677179362201445,-3.406164008832848,-2.5735545853408768,-3.413505711253446,-2.0757863571295636,-3.1975693073862814,-2.269704916176922
7015,Medio,54.5750731851716,0.854569692558361,0.1884467425472678,-1.5267602760343528,0.1996339048031172,-1.4154912667577568,0.26585691659658617,-1.038432291169927,0.27831520900939744,-0.9568772764835891
7016,Alto,52.1298806862818,0.816281381062519,-2.163877942598531,0.46111568250822815,-2.025074551554717,0.5718241674225588,-2.070137838120807,0.5340005681779891,-2.07661507833652,0.5066545306903242
7017,Medio,53.7799251744326,0.842118781337958,0.375316800055425,-1.8115161483214486,0.2068335108772362,-1.7086801845476594,0.20390370762529994,-1.4480017249947372,0.17156852390548685,-1.389083083841406
7018,Alto,52.2651458294411,0.818399444952443,-2.739832964136353,-0.29482868677233975,-2.3637197947159225,-0.4937940341187511,-2.2750058223021834,-0.4003967153533796,-2.347136152864411,-0.20759720037654272
7019,Bajo,54.9683255947039,0.860727477992228,1.9721356088812068,-1.870077015078571,1.7961649988552433,-1.900158806828849,1.7663450237914147,-1.7940307798282817,1.727024466921373,-1.7853283142860426
7020,Alto,50.345273777775,0.788336920558257,-3.099223922372062,-1.488173561006625,-2.711250197094133,-1.4512320494962039,-2.7033379629415384,-1.2915770785194212,-2.5080577772731387,-1.5314919896770347
7021,Medio,53.1786471264422,0.832703603920424,-0.5772430866364828,-1.3061997095169402,-0.6054906892034885,-1.1348935923492884,-0.5318812948648063,-0.8618503860007375,-0.5055398606697171,-0.8622063869762188
7022,Muy alto,37.8069459586062,0.592004156820721,-10.042518029019472,-6.3545067396140515,-9.985612847139294,-5.197891569709622,-10.059832935386622,-4.428622257248771,-9.536120856847697,-3.906512178209831
7023,Muy alto,46.3278465780139,0.725429601765908,-6.70312441998366,-3.1936160351245775,-6.8026389582941205,-3.1532175472298785,-6.59158154635776,-3.3575195922700503,-6.406561394110761,-3.1940897248532556
7024,Muy alto,46.4378836071254,0.727152628500454,-4.78305495695289,-5.526579810560434,-4.5060715457919684,-5.626805319433757,-4.675002899689901,-4.732172449458031,-4.671010183561044,-4.69590541431548
7025,Alto,51.5044924730301,0.806488672011725,-2.673972092025296,-0.15395340068150165,-2.701791110187661,-0.05886020737045225,-2.3229065668754227,-0.14681470665099222,-2.3195624299931734,-0.22721116482644826
7026,Muy alto,45.4293080626882,0.711359739134878,-7.699305790940048,-2.9505450658268604,-7.276708869538626,-3.130146016959347,-6.545330046946849,-3.0590086981864855,-6.505041543110891,-2.974109484612449
7027,Bajo,55.0370926693881,0.86180427467689,1.401154055851717,-1.7416880771959833,1.1838778442160547,-1.5785736676212248,1.0215841103910945,-1.396338715754357,1.0544789075611194,-1.4437700186478748
7028,Alto,51.6651883576316,0.809004945920024,-3.601286563038557,-0.9588055930024674,-3.3245417445593675,-1.0770150725802903,-3.1979235166372226,-1.0935571062842218,-3.2080776879803112,-1.023861427126854
7029,Medio,53.411133839476,0.836344022288845,-1.6554276481808523,0.06741953155215041,-1.2685544595474132,0.43720281959324747,-0.5696800124659179,-0.0767467004798409,-0.5902964390228308,-0.21523433721884083
7030,Alto,50.6852195036764,0.793659997514736,-3.324786291957965,-1.7523765790944756,-3.1283711112601305,-1.710735887951284,-2.810270116255536,-1.6893957302272313,-2.606166838270322,-1.814621702333424
7031,Muy alto,45.2557776016108,0.708642493621175,-5.743753198887059,-1.800781505099102,-5.3391505024266275,-1.8341763559084796,-5.494489593937329,-1.4851851523578714,-5.305488128112936,-2.0596636584954773
7032,Alto,52.5820017564812,0.823360967793416,-1.0451133876466263,-1.8068731918816536,-0.7586401510016931,-1.4829363350428744,-0.8886483656605061,-1.23639330233693,-0.8405677048053679,-1.2580656988945034
7033,Alto,49.9740571910312,0.782524185441443,-4.813890516936278,-1.1557911906163443,-4.310677866582196,-1.3089621034026717,-4.109805884730255,-1.4007909744461868,-4.079859767470588,-1.5274288225894184
7034,Medio,53.310646120513,0.834770524461207,-1.1131422254271295,-1.0538071940612868,-0.8236265648833522,-1.2764128882923842,-0.7936189384496012,-0.9814104614295688,-0.8077757329136797,-0.8314696350913678
7035,Alto,52.3329033180957,0.819460432924949,-2.1252413814405293,0.0688217318500805,-1.6808324158721075,0.07939505949574405,-1.664984883325506,0.04899366296798767,-1.5910041511674438,-0.0056251910155806426
7036,Alto,52.0599373900267,0.815186166385033,-2.0563015722662614,-0.8224756654396739,-2.2623524822858174,-0.5808087867848317,-2.0273334734261512,-0.9948060092027503,-1.7459621983416513,-1.2742081440974184
7037,Alto,52.5506286011626,0.822869707843947,-0.8952364924387842,-2.4901831457857844,-0.5645291724842403,-2.247885871412144,-0.6344497044683083,-1.9613321037059699,-0.6023407447857868,-1.930678153711132
7038,Muy alto,48.5315608456366,0.759936700231522,-5.229663837765904,-2.1769636710107947,-4.872067910567253,-2.1001384494197852,-4.708758770003912,-2.0353860406228614,-4.558640342022207,-2.1929037285210846
7039,Alto,48.9210111099177,0.766034949362297,-5.585474232982239,-1.6953441370214422,-5.303567762373497,-1.8073742849712175,-4.99691842053905,-1.5932050866962146,-4.847247004687839,-1.9022075106198406
7040,Medio,54.488482551691,0.853213803748449,0.9053260705182357,-1.8112847290240561,0.7698615642521953,-1.9538960190517145,0.6991199443396505,-1.5244557738156654,0.6057132595048469,-1.6479754381491942
7041,Alto,52.2893584036738,0.818778580167671,-2.4966134831745097,-0.6867730743321341,-2.460891553834468,-1.1204382875325827,-2.3478598661780685,-1.2523869648306907,-2.333684431576063,-1.0773420518676382
7042,Medio,52.9477110108393,0.829087465749765,-2.3480179826081526,-0.37100540597863685,-2.084335461884021,-0.3838735848578606,-1.726211527742511,-0.35494440005558914,-1.7585481135293537,-0.25302230662138286
7043,Medio,53.4659644235862,0.837202592926888,-0.1032229006914686,-1.7123567013253147,-0.12404876144041817,-1.4355885535426787,-0.1045198616069807,-0.7562870624755236,-0.08215511489384138,-0.7919245940243466
7044,Alto,51.6527299008629,0.808809863825778,-3.044193594625999,-1.5597187487000141,-2.593055449126937,-1.8348317481167589,-2.530746884296873,-1.5194602054069697,-2.4968020904285755,-1.4750473093261425
7045,Alto,51.0570492659982,0.79948233410773,-3.6812461868892647,-0.4509525248130941,-3.0959069663024765,-0.7613274282815425,-2.9734148576166275,-0.6553787536468679,-2.927400596359244,-0.7235217961886722
7046,Medio,53.4321289661094,0.83667277675247,-0.7324113560991721,-1.1765896287159359,-0.40502647030485917,-1.2394824040832997,-0.45041508996674595,-1.0040520046570822,-0.4608563137764837,-0.8406635550516597
7047,Alto,52.5191148773229,0.822376246787071,-2.123304058748949,-1.0991121950092624,-1.5519277884004956,-1.3309467420639645,-1.4198828818754021,-1.3409887921584387,-1.432372882464407,-1.304481447171689
7048,Medio,53.716152579478,0.841120191254916,-0.07855023964731771,-1.832908270980769,-0.12494301696644976,-1.7113828864429477,-0.15875528852146328,-1.575640102081199,-0.10678343787582986,-1.5232311865149661
7049,Alto,50.5089646729303,0.790900092163596,-4.185348626813814,-1.1824140602189297,-3.7158239202653576,-1.610302739130667,-3.5864550920640337,-1.5555861285284078,-3.6049800616837753,-1.371871579581396
7050,Medio,52.6928205936953,0.825096236554786,-1.567361637277606,0.28948599514104767,-1.537897910884631,0.42442895663473335,-1.4993220042683852,0.23231125092185617,-1.4829812594079776,0.267415960181068
7051,Medio,53.0837629810148,0.831217850255717,-0.6730836112282909,-1.772760923243209,-0.7532722963163658,-1.6286996363845967,-0.7887351462765514,-1.4288963804246082,-0.7138785700624943,-1.3493643196436613
7052,Alto,49.1299085992887,0.769305993317883,-4.416368990684968,-2.745739993568947,-4.409144442468516,-2.4930616114915676,-4.314345732499879,-2.189982023816831,-4.152606251243037,-2.3249668453034817
7053,Alto,52.5462404399952,0.822800995347181,-2.336606437961055,0.015112817565192692,-2.2268997278661256,0.07582141027891576,-2.197014468423835,-0.12771458269224045,-2.2497324683073407,-0.2393834003367333
7054,Alto,52.3810255780799,0.820213960543325,-1.0253827575097878,-1.7342637732980724,-1.0683409660420202,-1.4312482572342413,-1.1132073854587266,-1.2658386776151498,-1.0103410902587997,-1.3009243740207825
7055,Medio,53.7172061335794,0.841136688445886,-0.731001985840101,0.4943706542817694,-0.8599116633582439,0.530099112598863,-0.6875377573010537,0.34176664213852137,-0.5685898690422347,0.25383592943353067
7056,Muy alto,45.5708330998031,0.713575824252094,-7.036655935483237,-3.1603362987018313,-6.90372759253336,-3.353402432537124,-6.5580664648676725,-3.3618344075160365,-6.296194292351249,-3.3320911931255885
7057,Medio,53.0043935129513,0.829975034846356,-1.1200286536808008,-1.6859630485498642,-1.1467764949992838,-1.6560305321242617,-1.221646951705235,-1.4998688456460438,-1.2016791370269568,-1.5016063852599202
7058,Alto,51.4857630626166,0.806195395510849,-3.882709138664848,-0.8647469270110466,-3.3715208242233907,-1.2545511232405653,-3.2422550091871405,-1.2077275196981005,-3.2031974248543125,-1.0792952686940565
