CVE_MUN,GM,IM,Neighbors 8 Component 1,Neighbors 8 Component 2,Neighbors 10 Component 1,Neighbors 10 Component 2,Neighbors 12 Component 1,Neighbors 12 Component 2,Neighbors 14 Component 1,Neighbors 14 Component 2
12009,Muy alto,2.17,6.31667274910653,1.814232140040557,6.245129636089278,2.044745694399885,5.992546647155849,2.1149736676585627,5.796377506304001,2.5453629990152544
13048,Muy bajo,-1.675,-5.797683285046325,-0.7479516500897511,-5.568200074845728,-0.7998820096044532,-5.334865050232988,-0.8942719954681259,-5.237581990229494,-0.8714067802391459
13077,Muy bajo,-1.117,-3.9207398032849667,-1.3220649580295887,-3.706465601366921,-0.9042743380488604,-3.6211947092352585,-0.9656774290218798,-3.513731762418739,-0.8587479058535336
13051,Muy bajo,-1.524,-4.665868943212,1.3839635606639054,-4.553698870088195,0.9865504431643759,-4.495883923687843,0.7605848013805417,-4.445720071839378,0.8011840762132311
13028,Medio,-0.07,-0.11323610629709743,-1.5202036411494504,-0.225920769709405,-1.4119835551038624,-0.26540893227235896,-1.267803363384139,-0.211051171521437,-1.2383067240520962
13069,Muy bajo,-1.473,-5.15590974443022,-0.44666761549682377,-4.938823745630411,-0.5692434737123815,-4.775237297900899,-0.616105046309492,-4.719078781932557,-0.5771774958287197
13076,Muy bajo,-1.38,-4.959005688069104,0.33060950262686023,-4.607257247117922,0.26013233735340313,-4.428473441634197,0.02581022448952236,-4.361513624885769,-0.07888824594582532
13030,Bajo,-0.699,-2.8576212429083916,-0.08366963737413792,-2.6704192712346106,-0.11273519643194074,-2.4996544285788453,0.07515944941919248,-2.4502699715554357,-0.05282019349561927
13063,Muy bajo,-1.086,-3.621161100665312,1.165480394850962,-3.5493982787615295,1.0252468388542584,-3.494770517143963,0.9090039599793652,-3.435689964474859,0.8034584211688159
13016,Medio,-0.299,-0.7532635061993042,0.9390193206725925,-0.8064211835025271,0.9555894392538624,-0.7899565469710925,1.1393202060123375,-0.9143744195174317,1.060670452685248
13003,Bajo,-0.994,-3.5150429145618274,-0.2723690888235189,-3.271861391199126,-0.022243090553073844,-3.1296535024721734,-0.16920472777283713,-3.091935874962903,-0.20236558903586854
13061,Muy bajo,-1.487,-5.082385730675169,-0.39201840707668956,-4.8190609041411285,-0.49756815764049844,-4.553789948937592,-0.6445535063926486,-4.44752740285077,-0.6846604410353383
13067,Bajo,-0.595,-2.0766744427478496,0.2552039098168906,-2.0253917599810816,0.27940843039166025,-2.0294463913656227,0.2676256767083581,-2.0042598838302847,0.3243569173451126
13041,Muy bajo,-1.086,-3.785454314675601,-0.2880894445625195,-3.45254982998929,-0.18209833132385356,-3.29038886453749,-0.23086773716608205,-3.2760628493049397,-0.22919035558532191
13029,Bajo,-0.66,-2.187124279223953,1.5844674617222396,-2.1493193957545644,1.530195266688025,-2.091503745361896,1.5459561104957944,-1.9959546379971216,1.5103089413964677
13083,Bajo,-1.019,-3.31533390146232,0.7936926680925057,-3.2982374288338527,0.9142043243991556,-3.2033151012937875,0.7799121746864413,-3.1640995372140877,0.7469732104082942
13008,Bajo,-1.035,-3.636824667432761,-0.513099568261998,-3.36834530978458,-0.18417296461709604,-3.2786978497417927,-0.3152706617426907,-3.2380086986583683,-0.3831967999313023
13002,Alto,0.668,2.6368697529021916,-0.7833104557720533,2.4194751078117718,-0.6479214352673957,2.475253717671922,-0.5013490017574054,2.2212113614847984,-0.47625690381965363
13084,Medio,-0.446,-1.796823469071058,-0.5989543121366342,-1.6574722381921034,-0.17158552725772036,-1.586258424262349,0.4060714020443833,-1.4509862137931504,0.30129479892502864
13073,Alto,0.59,2.390531123638972,-1.2161785657702056,2.1414330819818606,-1.076407667588547,2.0943457377576813,-1.0712784372819428,2.0482278295694294,-1.1131545294234868
13046,Alto,0.162,0.8788998249266378,-1.00685442588225,0.8768417472311149,-0.7052591944901676,0.8891774419389019,-0.5946652590704756,0.9005788555661968,-0.558877461452744
13013,Muy bajo,-1.251,-4.0558135814024805,1.454218320572578,-3.9017378532909066,1.1411966362874562,-3.7695741418301827,0.8051636807873608,-3.7819907467307194,0.8410675334411122
13059,Medio,-0.033,0.013718811374006533,1.5374861475532853,-0.0605266599497286,1.7281654538145952,-0.08315402256582138,1.7585197556046899,-0.18684239800154392,1.5870383514388733
13056,Bajo,-1.056,-3.6958858827291685,0.15249463383845627,-3.4469284270692535,0.303516344608462,-3.2608204061288055,0.3161930987382141,-3.222349533624212,0.30276129528972223
13052,Bajo,-0.86,-3.0297932632258084,1.3531764659399612,-2.9232705871567495,1.1994943712884563,-2.8478436411005803,1.0174799560923484,-2.785507997550795,0.9105256575881473
13023,Bajo,-1.068,-3.75550793924629,0.0012196769968060989,-3.491031019304045,0.022464628952291926,-3.273858447085366,0.06122689586992327,-3.2662274363391983,0.007468589570034864
13054,Bajo,-0.641,-1.756862819897213,1.6991914958530312,-1.6510163112693805,1.7060070414233237,-1.484832359374296,1.5619032521919474,-1.6399202762587521,1.4003088036871802
13081,Bajo,-0.658,-2.558689725859966,-1.5633390125539977,-2.3680624788246707,-1.298865235689004,-2.1755708991588167,-0.9910947714392961,-2.136179948581816,-0.9036949385218679
13062,Alto,1.229,4.020100582185233,-1.5544187594005003,3.934241231977861,-1.6260980136218857,3.9192865450669645,-1.6002247219885697,3.919144743424515,-1.5798870836413148
13010,Muy bajo,-1.451,-5.084793277705404,0.4915530800669038,-4.8115584751784075,0.15986825248306527,-4.574482894108504,0.1674641937950094,-4.541041170691572,0.13147090084678834
13074,Muy bajo,-1.168,-4.1098796997883165,-0.8370398219248455,-3.918707962971738,-0.602321300781543,-3.734546892362341,-0.6505167659508926,-3.648563270703308,-0.6153891917656475
13012,Medio,-0.222,-0.6108033755856723,1.2977992766326232,-0.6840127758791391,1.3376533303166371,-0.7029487442855908,1.3344369160207004,-0.746865515681137,1.3730237321246777
13027,Muy alto,1.486,4.757301402828754,-1.6586088120466078,4.533614890183324,-1.590117121224831,4.234668346656702,-1.957288369039914,4.187552617739732,-1.7506494844826248
13080,Muy alto,1.367,4.847270316200187,-1.7713368601379216,4.580197095166001,-1.7263714060497046,4.495918733601498,-1.8803691992335227,4.198771120934388,-1.8419838155410488
13018,Alto,0.285,1.7548685748437929,0.38529507494253223,1.641979093697363,0.3981666185695367,1.6899505821398102,0.35961442406510463,1.5918222794197392,0.35426801913170974
13050,Muy bajo,-1.284,-4.930846772625486,-0.6637815437555449,-4.567401645140719,-0.48678108264157716,-4.358200728155056,-0.59886598898415,-4.026589330040894,-0.8864955734734612
13025,Alto,0.389,1.908778731197068,-0.8353117283744176,1.8249878856750927,-0.8818876573976338,1.700988144577559,-0.9520047498639022,1.5835270208370105,-1.0263143215124482
13001,Medio,0.08,0.6573644543058034,2.592466265041436,0.624660224813561,2.4454959992885112,0.7634238152553438,2.3048141700307223,0.6683972837309442,2.3276340741302937
13006,Medio,0.047,0.35662656663587283,2.3522028422239964,0.2814189087533794,2.427766058717145,0.2693609225203476,2.4022539127797757,0.11943869610165386,2.262757450970855
13037,Alto,0.313,1.73214791823178,1.1325530552853076,1.6442120534848965,1.204839824435721,1.2658539116882754,0.8305719529455569,1.2602265358215856,0.7790987732517543
13011,Alto,0.482,2.3261577070007564,-0.015835150805169854,2.0982835338204717,0.15018043057382052,2.0967992221304335,0.21417305220685334,1.9568418067692708,0.09309343605396012
13078,Muy alto,1.296,4.619039476380827,-1.2899804335313572,4.4494181467104035,-1.11348114645934,4.533126234676551,-1.1650105074400856,4.223732353083962,-1.2308268345221518
13070,Bajo,-0.907,-3.1736769729311995,-0.2746012259009881,-2.8774984982195013,0.05868268191500128,-2.7490200578592496,-0.15673368755409306,-2.7066991935450293,-0.19610068147434973
13053,Alto,1.201,4.864855421757225,-0.9297547478911066,4.82238983057644,-0.7213676628610739,4.668481846235734,-0.535290891723327,3.974470276066305,-1.0612521223618554
13009,Bajo,-0.65,-1.5506022760421596,1.7760738492124573,-1.70187122023608,1.5966300813890353,-1.6943999862924666,1.4268103651731112,-1.6801552465186196,1.3560783932110196
13060,Alto,0.35,1.8551080653218,0.719930097402885,1.8197313832355277,0.7131914097438989,1.8628780119797328,0.6560917333367648,1.7419964584089316,0.5318633816146051
13082,Bajo,-0.948,-3.308677859855427,-0.1481457519589529,-3.0655553610119664,-0.09009055247170754,-2.8254657664763783,-0.035767245243823846,-2.787661288671136,-0.07760446999564874
13015,Medio,-0.233,-0.17289646373510048,2.0578739993324584,-0.3504032852701954,1.8735378606470827,-0.3228698619518787,1.6613837722079587,-0.26395270431140394,1.5893545669921274
13005,Bajo,-0.88,-3.290664044859447,0.6272801346982178,-2.9959241415346662,0.6156017596608684,-2.8569376502042845,0.5402184580329709,-2.7992715557068903,0.45588446124461446
13019,Medio,-0.296,-0.7022755785921062,1.9440229094960877,-0.729998274705534,1.9048178623884038,-0.6860231324043243,1.923470682465077,-0.7567302215138741,1.6938125083293816
13024,Medio,-0.207,-0.026220860820987336,2.8927570439509154,-0.10820568937856782,2.8503030624868226,0.049781854352184955,2.6849213443276088,-0.19169891088472316,2.659507118199503
13049,Alto,0.699,2.5143819681603254,-0.40184321646221427,2.4827678829479645,-0.5648275882265528,2.4606667107122666,-0.6209769355378906,2.420329256814443,-0.5843565975038718
13014,Alto,0.389,2.0789888612810445,0.5117996727792276,1.9360233894897894,0.5169536719350802,1.9188303580914567,0.3792837047008252,1.8249323473337171,0.3863572003929228
13055,Medio,-0.436,-1.131010941429944,1.9633853518110946,-1.0184564054825413,1.9096610366773665,-1.0205708305111694,1.9112169549289055,-1.0520803696905017,1.672711499515825
13044,Medio,-0.139,-0.0889084564357822,3.0929403274616076,-0.0956071697822864,2.7995343482900865,-0.049689497264768845,2.7563759559554217,-0.08040582051700083,2.7113566118909103
13075,Muy bajo,-1.094,-3.663542660332747,0.13273781004787977,-3.3889982922208253,0.031075704283983,-3.249767633076511,-0.08160159060446391,-3.202122720827207,0.016266027993140322
13058,Medio,-0.215,-0.36929690040421576,2.80215686978394,-0.3011566722381592,2.580376392068266,-0.343074546241166,2.528148072255942,-0.4634638441968219,2.378423139358196
13057,Medio,-0.111,0.11093239607005578,1.8745062543832314,0.11167332766117505,1.7277345678478209,0.08494943950516194,1.7332270979311695,0.05659868719725242,1.7129587001075657
13068,Alto,0.951,4.125416301740888,-0.8885215428510005,3.833174537571761,-0.9629179412231521,3.5152368477007023,-1.1341455906240165,3.508734124172673,-1.0925809578323542
13021,Muy bajo,-1.279,-4.334733682955283,0.022621293507068874,-4.196754328071397,-0.034095167812468796,-4.044760052662591,-0.04735130433881926,-3.8088535193230695,-0.10944533882670106
13022,Bajo,-0.883,-2.0773246378187302,1.613017990124192,-2.3601419139626283,1.2786832760150875,-2.2581949120629012,1.1018321010408738,-2.2314870890891085,1.1101988184878768
13039,Muy bajo,-1.204,-4.329279802867152,-0.9254552896655195,-4.139338089759101,-0.7911676142603505,-3.958278561804093,-0.8760956051558239,-3.915527613907879,-0.8375410189163159
13026,Alto,0.447,1.7788205038323797,-1.1959275891474226,1.673072428300451,-0.8647137237295134,1.6820137915055156,-0.8980905390381073,1.6961714823692817,-0.7810208061854187
13017,Alto,0.272,0.686226840916925,3.352784898274766,0.6764538995280396,3.4220234529894946,0.6765448532129253,3.4214587035554462,0.6096901159961111,3.19043544193368
13031,Alto,0.113,1.091552111533261,0.7379898701300833,0.7453663374360119,0.9532185956307674,0.647157101599572,0.8913575315332636,0.701430464648895,0.916899260483468
13066,Bajo,-0.975,-3.288183487911808,0.3020902777743447,-3.2873953373397495,0.388743836681533,-3.147391804821536,0.34397357832413383,-3.0523445719135958,0.4909852079415319
13007,Medio,-0.325,-0.5947195847642621,1.4184589251466222,-0.5419012608276114,1.3608451744143946,-0.5255191762959783,1.5106596602506304,-0.6033444769799413,1.3901542400583262
13032,Medio,0.044,0.20147289727401593,-2.0677173672496396,0.02422096054260839,-1.8082689772094023,-0.19054092698564756,-1.7746933060957977,-0.0604081684907786,-1.6691188203628191
13035,Medio,-0.277,-0.09439182947795827,1.4885015958200771,-0.17493093972311716,1.5463911074037118,-0.15151057359941872,1.5501444108735847,-0.1940251362831004,1.4894256543659083
13065,Muy bajo,-1.176,-4.280205644393791,-0.7121310334857202,-3.982566663233855,-0.5539519372534036,-3.8789464429392457,-0.5598482475416168,-3.769048786271189,-0.502329828918988
13042,Medio,-0.041,0.6121765643061722,1.1803180801491084,0.5407266827570668,1.0276332343628065,0.6055680222838833,0.8588074673248989,0.6793203197883553,0.5833582712260441
13064,Bajo,-0.747,-1.7245500070838529,2.319560898031797,-1.8978332488811043,1.983632004792772,-1.8582418453076257,1.8620739132970363,-1.7800578482721954,1.830861843265196
13071,Alto,0.339,1.2311246789297854,-0.9833331421038072,1.2424337008128952,-0.6411966799031619,1.0547828664792083,-0.4927499419791707,0.9257886901140698,-0.5710511472210857
13072,Muy bajo,-1.442,-5.043191977033951,-0.1509305072898802,-4.605189797010054,-0.49525512301718,-4.509600480490784,-0.5200203555662386,-4.363053025815668,-0.3958910662004753
13040,Alto,1.035,4.3166834538559185,-1.9324477003085687,3.956734749365068,-1.861819365706534,3.1227630099255763,-1.9087536794629592,3.2346820805574903,-1.6460142201184744
13045,Medio,-0.147,0.0331356674830674,2.4337257142937876,0.10188051014143382,2.409040316236622,0.0657966119802809,2.424044799002562,0.07313616063007017,2.3953017095079856
13034,Alto,0.564,2.196903743372437,-0.9762998803491545,2.1503155464057038,-1.0993194408077693,1.7691622229133304,-1.335783028965381,1.7736754472976544,-1.180176801121324
13036,Medio,-0.053,0.5832772836796117,0.5788744727303784,0.5473754894244122,0.5975455023428816,0.35301352199093605,0.41728134386183974,0.36296488855331327,0.4367378024656331
13004,Alto,0.144,1.235252381864339,1.6839529656151637,1.208729386499795,1.4985296057534185,1.121804432279394,1.1600119538330658,1.0473250922348092,1.1568591216475996
13038,Alto,0.087,0.5238477072696764,2.5445262854139843,0.5611489430974482,2.454595297141478,0.5410330552055999,2.3896235528027763,0.5531397291558205,2.4036778507905487
13079,Medio,0.08,0.9585964827242888,0.49724560824371455,0.8558885902546906,0.27885524971208264,0.8369432401157965,0.20223654122098997,0.7999238481009221,0.15018701388354797
13043,Alto,0.321,1.768771361110224,0.5401058740700225,1.675500159654931,0.5439662461427477,1.1529665613281102,0.0965650740353096,1.2090821548785078,0.1642464388279798
13047,Alto,0.381,1.8092994597029766,0.7911336489236779,1.853230703152339,0.997213446482694,1.6588492031484663,1.1246358369959912,1.7561961839978981,1.1090055252453495
13033,Medio,-0.025,0.5845218386323577,0.9197082169778076,0.6477879592325385,0.949850576503755,0.7109678877770407,0.7716455837715095,0.6714156246723817,0.7769390697497792
13020,Medio,0.062,0.8986058691532447,0.638807318630416,0.747823105664328,0.43867287807743144,0.7039874728178002,0.37106455072631583,0.6694097659968764,0.2810486229985503
14039,Muy bajo,-1.862,-6.300159565698756,-0.5297224547355068,-6.017550993334323,-0.8405742006689388,-5.821793732595233,-0.9554944253588731,-5.650938337553125,-0.9516611036782789
14120,Muy bajo,-1.795,-6.306010741081825,-0.5557255190638788,-5.985838318009745,-0.8095926059255735,-5.831679682670557,-0.8398143294388112,-5.608233782659119,-0.853341264051487
14098,Muy bajo,-1.495,-5.155193676818138,-0.7595611992950098,-4.941535095059152,-0.7282063138928905,-4.7744242126958705,-0.8057126651131027,-4.665938383158752,-0.8411889660879895
14097,Muy bajo,-1.554,-5.295502040358388,-0.34306430103968827,-4.974543521639218,-0.5850664440985508,-4.82740396346192,-0.623335483469987,-4.7526221984502826,-0.5660446682198967
14101,Muy bajo,-1.459,-5.0833181343138545,-0.9545769628090381,-4.928975534458057,-0.7806588584833098,-4.748042892689455,-0.8449073568490604,-4.620506846338783,-0.873999026832068
14067,Muy bajo,-1.639,-5.588210424946485,-0.38808448677105495,-5.320879290091503,-0.6912804607399128,-5.222303533032008,-0.6771708681110077,-5.105643993995172,-0.6625397194887324
14070,Muy bajo,-1.24,-4.916610605515811,-1.9011965930052663,-4.645463070009942,-1.4973218998242928,-4.509305181486047,-1.362582823656202,-4.279603454234671,-1.175828971840603
14053,Bajo,-0.939,-3.3822609821949428,-0.19691647717672686,-3.048703576401727,-0.262573063223269,-2.956799185437031,-0.22141957818213814,-2.896342867484308,-0.16518397186680311
14093,Muy bajo,-1.371,-4.839215028921253,-0.3203893340646138,-4.625123193292339,-0.35930485925091965,-4.47367884781368,-0.48997517109255534,-4.30753604393121,-0.3756089152480578
14023,Muy bajo,-1.604,-5.685179312072378,-0.5634235819212735,-5.280636500951026,-0.685111607087269,-5.160416536681795,-0.7651620990556176,-5.06103029652408,-0.8001572654894435
14063,Muy bajo,-1.355,-4.649271802350272,-0.5967823483757368,-4.423826406581663,-0.5960423333569304,-4.258533307122877,-0.6581887068907993,-4.1525238984601645,-0.7140548401226736
14083,Muy bajo,-1.241,-4.229559749065476,0.20116301867028752,-3.955590250963759,-0.0731851520113267,-3.8380917088672524,-0.07178411006918986,-3.7458120775786283,-0.08526018191576244
14008,Muy bajo,-1.096,-4.188712561219264,-0.316728184682851,-4.055523130149608,-0.31861191665557864,-3.841874588054928,-0.43356038125766905,-3.701413007571841,-0.1932570393499174
14073,Muy bajo,-1.121,-4.101187531160855,0.15555492493852507,-3.9051542586354255,-0.03021208044644262,-3.7776725830954976,-0.11854659320741942,-3.685001492905231,-0.14058988603702588
14124,Bajo,-0.969,-3.5235526696007784,0.26158020367106455,-3.2850550542914534,0.4360026116445075,-3.246915546230944,0.4606907562249089,-3.0564654309505683,0.6704077605040553
14018,Bajo,-1.071,-3.7440908594981286,0.3314592517655016,-3.4027514314462257,0.12860371249633504,-3.3246100164806895,0.1320111540197388,-3.2773614430403533,0.14891559379751257
14006,Muy bajo,-1.176,-3.9773589653087043,0.4072819959553927,-3.6997564049095377,0.11243859356130921,-3.610262662642925,0.036382606009624646,-3.5461360108545126,-0.0007547500220687342
14015,Muy bajo,-1.288,-4.720248773170203,0.036200818305821406,-4.4209109721754025,-0.3103104142738107,-4.198014132293958,-0.425713096106001,-4.091553238118423,-0.44028663212838337
14013,Muy bajo,-1.17,-4.269929820055014,0.5528629847513398,-4.033924434053214,0.4536749613607266,-3.9740041875336622,0.37353295562365185,-3.806118978911868,0.40487517224349046
14035,Bajo,-0.815,-2.927280235615445,0.397819294030754,-2.7164398234697154,0.43484785840539364,-2.6205148372981024,0.39562199599527814,-2.6258488000064655,0.31706382422098356
14044,Muy bajo,-1.202,-4.354225948661723,0.6627266286858146,-4.3209001802172775,0.6722607452302597,-3.8530646884743156,0.7016035698347549,-3.782794154789562,0.6949724237835437
14066,Bajo,-0.659,-2.4909095676697506,-1.0703661874249761,-2.3960856913308737,-0.9544024458982051,-2.3078133310884583,-0.7521405562670015,-2.2257170100761425,-0.6970620487803882
14030,Muy bajo,-1.341,-4.498655566781551,-0.16321746368982495,-4.167166689435168,-0.4769682993271751,-4.077245922426835,-0.4435700325248366,-3.978109322439505,-0.4368343681281648
14050,Bajo,-1.023,-3.599722548614967,-0.17287961642186972,-3.38798529007122,0.10250342045454756,-3.383747044458441,0.11524993758150454,-3.2398923074800017,0.021066739381958993
14094,Muy bajo,-1.086,-3.877759000047455,-0.5699920272853758,-3.7436006982644194,-0.32019213635212873,-3.4977018889059868,-0.36225109956479445,-3.4629465039636997,-0.2546897208676627
14022,Bajo,-0.84,-3.1233887090774624,-1.0222920406603744,-3.0066016146824444,-0.8428990158448324,-2.954491295311286,-0.7667836830536785,-2.866217400825871,-0.750448557005167
14091,Bajo,-0.788,-3.1484511662359114,-0.1157026253589029,-3.004702549937324,0.03582837927612758,-2.927373565650421,0.029983869640857808,-2.8387846874119034,-0.028474470966548843
14085,Bajo,-1.04,-4.120771022631741,0.12237396381159675,-3.80111108282998,0.16909558507742753,-3.7261268493798876,0.0904466715976384,-3.599673127586871,0.23469009216514997
14016,Bajo,-0.688,-2.510037653363204,-0.09128020335849436,-2.494562025288597,0.1629864225408003,-2.388731269870628,0.13405117491857096,-2.386178761034544,0.12994396800731395
14082,Muy bajo,-1.257,-4.466660350912644,-1.4453880614036139,-4.21356367421138,-0.9306882749610993,-4.097966601332306,-0.8914737167419562,-4.01011258303579,-0.868855857137083
14100,Bajo,-0.546,-1.8162907820651386,1.2787373566594087,-1.7473606585889632,1.380262292835662,-1.7710490660620466,1.3847904999703442,-1.7112756720044788,1.4017531969018642
14108,Bajo,-1.06,-3.9665303843190323,-1.1032047126501208,-3.6448405630377265,-0.7436359378870495,-3.488449916777671,-0.7899327266846949,-3.4430661269302667,-0.7514639089423634
14046,Bajo,-1.061,-3.8443091814918025,-0.5852449808505766,-3.675811696077651,-0.5039590648644611,-3.5178633671338595,-0.277427883356676,-3.355592943166533,-0.27060034709102876
14078,Bajo,-1.059,-3.8433974733806098,-0.6398657777468749,-3.713569296038192,-0.5700164029983278,-3.6043539001871285,-0.5448679622577374,-3.4473580848874006,-0.5432053272771505
14064,Bajo,-0.543,-1.8552639211368114,1.190381538932985,-1.590179890253804,1.1771114538166458,-1.519405841628462,1.210842959142584,-1.5454849880581796,1.1635786210400125
14121,Muy bajo,-1.176,-4.068981357968562,-0.5039508098908364,-3.797247291474088,-0.5213580384956482,-3.7206039444486967,-0.5068834237456816,-3.6549622938400272,-0.45004469569404904
14119,Bajo,-0.898,-3.291288177828716,-0.6668169303390472,-3.016983650905061,-0.6595513341707505,-2.863847565021103,-0.6093378173755374,-2.79896926656999,-0.6017278730308596
14077,Bajo,-0.982,-3.3531829761549985,0.7322522271533763,-3.0429004058729783,0.7112923109259598,-2.997425616947718,0.6810967615003536,-2.947424903624203,0.647836712931912
14024,Bajo,-1.025,-3.631817714856032,0.29024856211927197,-3.325212229382672,0.123829006641066,-3.2078035633415944,-0.00680319190595248,-3.164963778961615,0.022494832377284557
14047,Bajo,-0.992,-3.4221507105531335,-1.102011776986754,-3.2382973160631443,-0.819157993823148,-3.1946000922735154,-0.6449114165393424,-3.159976337253448,-0.5911630919997697
14043,Bajo,-0.71,-2.7866008544850294,0.7243029533142001,-2.4502882188400656,0.8306443353900682,-2.4133272664775895,0.8742434861972515,-2.374814492105626,0.8556253294657241
14037,Muy bajo,-1.355,-4.647379083714243,-0.4150911800105903,-4.353879089226826,-0.5186799053663727,-4.189193651485455,-0.5800806250573944,-4.096473848367003,-0.6035539099094255
14003,Muy bajo,-1.325,-4.400473997823248,0.18972237279058363,-4.0682892572160245,-0.19324635762492648,-3.9900391943842393,-0.22656605151861892,-3.908973041244272,-0.2249126774119463
14105,Bajo,-0.926,-3.3736177043206172,0.12502864244464157,-3.1749741453039833,0.20646183660049167,-3.1134933933632403,0.18561092125137052,-3.027030176709152,0.25365607759920716
14055,Bajo,-1.038,-3.564323693627852,-1.0750698925076507,-3.418597887122855,-0.775434674223807,-3.3590223848992347,-0.636983844201765,-3.3038834241726645,-0.535335394070274
14118,Bajo,-0.879,-3.2938622597334617,-0.5855214627902148,-3.2844822844609896,-0.5556935136247743,-3.1562879246820588,-0.5900434456549235,-3.085285122194839,-0.5498679437727789
14002,Muy bajo,-1.392,-4.640216152205153,0.11130116706463003,-4.403337452566997,-0.12927294058303698,-4.309397028037362,-0.1275375946133121,-4.2129470462015615,-0.14473429827313816
14021,Bajo,-0.841,-3.105359329394358,0.4101195904512578,-2.877246235403364,0.4847343322819479,-2.8115842473966235,0.41849091842933,-2.7633196760242376,0.3976831709339205
14001,Bajo,-0.824,-3.153262041683221,-0.133508119905236,-3.013869556896682,-0.04125760608642359,-2.8360049899715536,0.28092567695233456,-2.7862117433858633,0.32465414088776895
14033,Bajo,-0.81,-3.0596001542740616,-0.03553133261561124,-2.8254908664825393,0.32984484297291894,-2.7595422620038335,0.39309643762844343,-2.6731712257303215,0.49345745423426296
14096,Bajo,-0.71,-2.4588041631779927,-1.0555392787936178,-2.2965025624400353,-0.5394956075535322,-2.158339809560764,-0.27227580555480047,-2.176017559332142,-0.36742106532305
14116,Muy bajo,-1.127,-3.930160221026893,-0.665625840072529,-3.8587507325602872,-0.6481454656194623,-3.746508346823458,-0.5535960568979665,-3.617463495756191,-0.5130909359203802
14009,Muy bajo,-1.265,-4.192029133153216,0.21229642049111885,-4.009104566212527,0.1450012087968452,-3.941177140486945,0.08212976075661313,-3.7912041767495475,0.04806147228643101
14036,Muy bajo,-1.255,-4.31916237704786,-0.21665813019839208,-4.018830281860163,-0.393887213073927,-3.915792018408153,-0.40160203122339855,-3.7988940823244954,-0.3745975563287478
14086,Bajo,-0.577,-1.8822533304363622,1.1366319424069937,-1.9280684781019668,1.139401104085843,-1.9144248728785935,1.1104497420467936,-1.8963523406684546,1.078218487556771
14048,Bajo,-0.677,-3.2793184888460374,-0.2905521770724145,-2.8719583957489334,-0.01845386598204518,-2.8395695585903895,0.22308799215901876,-2.843561676395624,0.18855204041912688
14061,Muy alto,3.03,8.87580765800736,7.604793289422215,8.030222775338064,7.383746984769585,8.018908207482552,8.02961504874131,7.677691948144462,8.139279274829052
14045,Bajo,-0.616,-2.934615767431845,0.4623771432962004,-2.536976101900162,0.6828753280730762,-2.4074604138429354,1.0454949402056208,-2.2934827735568515,0.8323768627476873
14125,Bajo,-0.812,-3.366401124932372,0.08175932387940082,-3.1041763668243045,0.1870385421406507,-3.1217098544652915,0.2319597082176911,-2.9283049216481287,0.5652206803139831
14027,Alto,0.815,2.2575369705392316,3.4184154771254542,2.5244550781158615,3.3153152673174624,2.5967282385505683,3.5124223730812045,2.622097889928816,3.5993655233902717
14029,Medio,-0.333,-0.4518299012229418,2.0537536267726177,-0.9205952612131554,1.3375927422549774,-0.8628317091935457,1.2173437533860214,-0.7523481412754123,1.074932686137875
14051,Muy bajo,-1.363,-4.496814061718645,-0.14944341467127456,-4.329533945960158,-0.23707891953807658,-4.191655907247579,-0.19816405336565046,-4.117232995455907,-0.08977555228461755
14109,Bajo,-0.606,-2.5781760917663705,0.5956602650593139,-2.3749967260397105,0.9074471701317833,-2.331201695285671,0.9905243795112784,-2.2476668968183544,0.8784716400009545
14123,Medio,-0.484,-0.5564227382941463,1.6485897185638434,-1.0601902923209257,1.2433037712738695,-1.0292739057980176,1.1821921587231898,-1.0273747482771096,1.2668251675355016
14025,Muy bajo,-1.181,-4.230956863656071,-0.5193287584873736,-3.975534972997571,-0.4001249142225153,-3.7377950909556943,-0.5034161334274165,-3.457113963039718,-0.43169455030070564
14114,Bajo,-0.896,-3.3604463133993243,0.51693296382735,-2.9577178414624523,0.3842216896124799,-2.897957191869344,0.34869733260265046,-2.847157210225738,0.44837030980990306
14088,Bajo,-1.011,-3.588959068629228,0.13728054101578246,-3.289057590872227,0.05182570439125925,-3.1702257231524635,-0.04760948559906972,-3.112328173646864,-0.0973624218477675
14087,Bajo,-0.865,-3.6544276561815656,-0.11380366306983143,-3.5678061470547133,-0.12271526253415976,-3.476550818655744,-0.06868376275314525,-3.3838608833176522,-0.06731674551932379
14113,Medio,-0.493,-0.7466437938709453,2.0924270807375547,-0.9756888703101164,1.7516907976336196,-1.1696263727589689,1.4073398191760988,-1.0903949919267244,1.425474676009739
14074,Muy bajo,-1.196,-4.305373776530046,-0.5560486206399022,-4.183326218788431,-0.4231628847919032,-3.888089726316853,-0.6408705144373574,-3.7698511269703423,-0.6051551018644183
14005,Muy bajo,-1.12,-3.726545025455669,-1.0522066560282415,-3.548774761278269,-0.6962330844509254,-3.4766612678296633,-0.5308910205324248,-3.436929972540634,-0.49926680047339106
14084,Bajo,-0.857,-3.2343314787336785,0.22255345745112623,-3.1245637781950535,0.3308745788295987,-3.0093392853072243,0.23521130588543226,-2.941820387416282,0.2299735879113174
14058,Muy bajo,-1.144,-4.310541703674256,0.44812787428461937,-4.014635168441527,0.4319910127128262,-3.9836198994358374,0.42617023572060037,-3.794638423793858,0.11268376767708524
