CVE_MUN,GM,IM,linear Component 1,linear Component 2,rbf Component 1,rbf Component 2,cosine Component 1,cosine Component 2,sigmoid Component 1,sigmoid Component 2
04003,Muy bajo,-1.186,-0.023928972029322024,0.024459843747234238,0.02992912731638433,-0.02285759798459984,-0.024771242262565007,0.021988811289613032,-0.02460685519217623,0.035792777644125015
04004,Medio,-0.159,-0.003198708887466255,0.0017813548047766919,0.0010072529750824837,0.017907466008253655,-0.006366849093736572,0.023105661019873217,-0.001709868952384495,0.016034125976228292
04009,Medio,-0.174,-0.003513039407031384,-0.000320047548358236,0.001609908507127532,0.014590185089180087,-0.005981881912259993,0.028424307239194754,-0.0019214100841517196,0.017512989158650655
04001,Medio,-0.248,-0.005009452188550646,0.01585764724851278,0.00361608879250643,-5.457018215089654e-05,-0.006801739303461433,0.02651751907312156,-0.004211907152669058,0.029086397853912618
04011,Alto,0.769,0.015517614258516435,0.027243624890966586,-0.019027295862599013,-0.011057252054081352,0.019864516139230307,0.021046209942560574,0.013843077066008206,0.027643491528847458
04006,Alto,0.361,0.007296532808282389,0.0005435626435609331,-0.016605030790382187,0.00858047757650562,0.013468739036420922,-0.003445120757652912,0.00828368787710132,-0.00021299845180986786
04005,Medio,-0.291,-0.005873858918297954,0.013395263101826819,0.006457161219244786,0.005387193832663062,-0.0095181501165931,0.026240517426065504,-0.004741065767290518,0.02502844918458048
04010,Alto,0.706,0.014258200969715574,0.017003554722776905,-0.016929592513416237,-0.014032248111010866,0.01715040552816598,0.017182926029599557,0.013339110883652836,0.027901051325634602
04008,Medio,-0.133,-0.0026747726698134323,0.01857264847178411,-0.0021393973540504278,-0.006527897422584897,-0.0023294231470644654,0.020648715271677862,-0.002795054515412493,0.02784839626259475
04007,Alto,0.164,0.0033126276607467814,-0.00026782523709103454,-0.012456207134589163,0.013275966852720618,0.009284952318835553,-0.0008535312440064827,0.004533926866700958,0.012066876547685172
05030,Muy bajo,-1.823,-0.036795597150790255,0.02337133446780001,0.028391978218814434,-0.03633520881808098,-0.027628138147231612,0.012634568311469776,-0.03865289425675131,0.017913085897917888
05035,Muy bajo,-1.722,-0.03474107551498775,0.015050776138200122,0.03191480089333404,-0.03216961268262638,-0.027878068348126648,0.010325735776937298,-0.036823633154643286,0.007430277974627767
05018,Muy bajo,-1.836,-0.03705728741363707,0.02285568020714802,0.028440858035686255,-0.03662818230529101,-0.02768123783832925,0.012967217885274752,-0.038891842021444085,0.017612659903140336
05025,Muy bajo,-1.531,-0.030909984905062318,0.016203146927531872,0.03317128884825326,-0.030338389639978133,-0.0270174261443033,0.018225670878039245,-0.032670305470455456,0.019062923353957918
05002,Muy bajo,-1.353,-0.027308506959258544,0.01157324675457447,0.03267762165464025,-0.02331081908169573,-0.026025062973251873,0.019330955708556165,-0.028921788767053844,0.0152255513025405
05017,Muy bajo,-1.098,-0.022150500997334774,0.003958743599860471,0.03346856456066108,0.00018754002684024792,-0.02813389995011249,0.0037817738120171397,-0.023641198970156367,-0.0002877150542601047
05033,Bajo,-0.823,-0.016603075940883436,-0.0010419062673533038,0.02443847071332775,0.012741174397423161,-0.024997199634352114,0.004209510751832497,-0.01729331026595203,0.00010573513249384317
05027,Muy bajo,-1.73,-0.03490178627224667,0.0219265659891234,0.030115735016959657,-0.033597261799082595,-0.027634938669237462,0.010866367216885036,-0.03689315265150958,0.015305531931332222
05010,Muy bajo,-1.663,-0.033554921917615735,0.02066740521652463,0.030580973962391622,-0.03317837258923919,-0.027217087546917963,0.01500124960240669,-0.03541221509951353,0.020637306870446005
05020,Muy bajo,-1.34,-0.027034687550199332,0.014558917105099997,0.03548071535158513,-0.022919922742636007,-0.027252870238922446,0.016941399296206666,-0.028562852111705495,0.014746045911230118
05028,Muy bajo,-1.678,-0.03385481829956817,0.01758818127529604,0.032934564610146606,-0.03198479723513161,-0.028013534629848413,0.010697183992759136,-0.03589289037436599,0.010483665685568138
05009,Bajo,-1.021,-0.020606254977863562,0.0010893577492633443,0.0310194395066795,0.008313551335079028,-0.027998558136428996,-0.003154947107083144,-0.022038939823058358,-0.005806911901404537
05024,Bajo,-0.972,-0.01960534994550377,0.00983443947919146,0.027957996663060137,-0.00296083578718168,-0.024678971579932527,0.013617635105399154,-0.020603838675210345,0.012635987761696759
05032,Muy bajo,-1.61,-0.032485862471289914,0.01636401775766105,0.03435682054743062,-0.0302790210886347,-0.028036123964331135,0.011956437603775485,-0.03456244226642482,0.010853416795160144
05022,Muy bajo,-1.401,-0.02826592444962852,0.01394124001899957,0.03642891927926898,-0.021963811097987826,-0.028113360359839926,0.011417748833012997,-0.03011658612006992,0.010223630079859658
05006,Muy bajo,-1.484,-0.029952652623477356,0.019496222020639033,0.03314308026046577,-0.029322443702925693,-0.026988580628072984,0.017652546760248907,-0.03164919437033199,0.0230563749498001
05031,Muy bajo,-1.76,-0.03552445005582666,0.019082632996701914,0.031143673599039738,-0.0339766325205441,-0.02798334616393294,0.010497678376837632,-0.037530557817310906,0.011525270053493544
05004,Bajo,-0.849,-0.017134241182483193,-0.0009223957916059121,0.026604726525213573,0.015560265524424858,-0.02702289707827034,-0.0053728901748506756,-0.017706037621836375,-0.005016035657636488
05003,Muy bajo,-1.6,-0.032282270725569835,0.014433217776206694,0.034563185033878834,-0.029753195093367657,-0.02799842453731,0.012088624049102683,-0.03426302789995352,0.00913358744679688
05036,Medio,-0.38,-0.007665249477757592,-0.008290370324901881,0.0033399937668143888,0.03563246421067316,-0.010962444891065461,-0.03434177596914768,-0.00720096376382095,-0.013891140751657233
05007,Bajo,-0.992,-0.020025075997510244,0.0140226663629334,0.03253638351831936,-0.008767648855570805,-0.026370763234049417,0.020584649627802334,-0.020455083742482054,0.01987075822527487
05038,Muy bajo,-1.261,-0.025442555569763325,0.007383279822628113,0.035613444159230595,-0.014302289670046466,-0.02762801265535,0.011452573296685274,-0.027048983150566856,0.0031229294769519137
05011,Bajo,-0.624,-0.012585453103297868,-0.0008956954867800997,0.013221844367868048,0.027268829695567005,-0.017785969320441665,-0.029675936484996314,-0.012763885078359637,-0.016774186504345208
05023,Bajo,-0.757,-0.015265284000655953,0.003589847391426536,0.01686809907091312,0.019975368631364652,-0.0195579990281485,-0.023602258455384516,-0.0158950945771226,-0.009383430682136642
05014,Medio,-0.448,-0.009029930597524605,-0.0018024042739866577,0.006031278893815322,0.03129716962807302,-0.01244413815311428,-0.03252215338969588,-0.008824961572855202,-0.012380913894596175
05019,Muy bajo,-1.427,-0.028797791137449232,0.012020755051204722,0.03623629229982427,-0.02272504480880968,-0.02801906407000004,0.012202984171596204,-0.030690916864399013,0.008781118503940625
05034,Bajo,-1.014,-0.020455508611601458,0.0058566832122499655,0.017155185698579205,0.003025421921900096,-0.01967909003104691,-0.01424173887423611,-0.02193588671355898,-0.005810354405302373
05021,Muy bajo,-1.106,-0.022318294732823343,-0.0008929990074686133,0.020477463446624704,0.00868471641773137,-0.021874328266141736,-0.022050000690465102,-0.024428543660417912,-0.020754013856516172
05037,Muy bajo,-1.186,-0.023931539775694902,0.005720691838638351,0.03336085310619672,-0.012074573400947664,-0.02647658040834109,0.014775852363069606,-0.025361435119059493,0.0053040564831259305
05026,Bajo,-0.819,-0.016535339001047956,-0.00478567421910608,0.016855452149212313,0.02098601051796785,-0.019466482634356935,-0.02717836188775026,-0.017558859679454773,-0.0232832869776118
05008,Bajo,-0.773,-0.015591061422344071,0.0008718440291686846,0.015591529470541314,0.017486432604506632,-0.01857768901020572,-0.018882794005598908,-0.016472013252378025,-0.005007777664231152
05029,Muy bajo,-1.077,-0.021735775635808054,-0.0033929716806791483,0.02042076738951456,0.011482337275996873,-0.021794849621866844,-0.024278846785748064,-0.023769764320604982,-0.024793651563433022
05016,Bajo,-1.012,-0.02040760519200157,-0.00687060820825684,0.019385810699964763,0.01669660222239468,-0.021252388599703798,-0.027154247434274435,-0.022395856377562584,-0.027575856155463936
05005,Bajo,-0.647,-0.013066283729915766,-0.009619236757801157,0.012178946325746214,0.031018987471600604,-0.01709102719484442,-0.0362112675937799,-0.013592901897519308,-0.029253827817565716
05012,Bajo,-0.673,-0.013589359362684851,-0.009328037916857853,0.012581364015814684,0.028453242988383153,-0.016878556527756272,-0.03529384714799822,-0.014150645669113525,-0.030388197551353004
05015,Bajo,-0.958,-0.019335103628630685,-0.0008117858509394204,0.019347033983071558,0.016152777762440028,-0.021100502211594922,-0.02558438847376933,-0.021059374715429794,-0.02060274650750832
05013,Bajo,-0.796,-0.01606873936768708,0.00018167258341659443,0.014939974828770552,0.012831498132818458,-0.017515944974916035,-0.021546786072557753,-0.01662286715860495,-0.01830990250756283
05001,Muy bajo,-1.184,-0.02388371577029852,-0.00933962747046685,0.01704296655814269,0.009153943929401387,-0.02068025279831066,-0.028684320231077313,-0.026622535383189753,-0.03712892120242896
06007,Muy bajo,-1.509,-0.030451049608637842,0.016479606987887297,0.03383326445017471,-0.028523633483320297,-0.027374379935550173,0.013692724144496559,-0.03216760764690154,0.0137470488637328
06002,Muy bajo,-1.595,-0.03219716422222096,0.01639020312487274,0.033253425440526174,-0.030287587980706295,-0.027617937230845487,0.011226422640015278,-0.034172459089155935,0.007992853615809826
06010,Muy bajo,-1.801,-0.03634399780938287,0.018507305564064075,0.02988426060294645,-0.03494114227460188,-0.027798577911364124,0.01074280038739719,-0.03827940934189996,0.009924513397740205
06009,Bajo,-0.716,-0.01444133086324618,0.0015033865498103004,0.02205801825121469,-0.0031165537260485444,-0.019891788849858972,0.02890005665746015,-0.013531024255982899,0.013322759991114572
06005,Muy bajo,-1.285,-0.02593643934742976,0.004682089279820085,0.0357645928011346,-0.00927078924860388,-0.02832577497593694,0.0018111333503761193,-0.027767323640388142,-0.005635676100152142
06001,Medio,-0.481,-0.009716031096316198,-0.003684545248630846,0.013741740958438824,0.007768977405529579,-0.015811959328849504,0.028350334884833434,-0.008453828418492163,0.010229481171055392
06003,Bajo,-0.873,-0.017612219363351552,0.0009292234220667258,0.027819594997424705,0.012182985449268003,-0.027241475841964045,0.0002790695513227472,-0.018287694587210118,-0.001493170910712238
06004,Bajo,-0.952,-0.019212242063433124,0.0026312252828767295,0.031171664773092675,-0.00014098834230222797,-0.02672327200007374,0.012003069928968556,-0.01963669357577236,0.0016071986897427252
06008,Bajo,-0.762,-0.015373208269258844,-0.0029706198924798607,0.01677483762232312,0.022133592521325615,-0.019473248322645655,-0.027204634804343333,-0.015968627465174315,-0.019182595461049428
06006,Medio,-0.261,-0.005253746723370283,-0.02070027017632842,-0.0029401925069034037,0.03623191943444896,-0.004119598536057546,-0.041053488430568746,-0.0044688851650714866,-0.02992373833517452
07101,Muy bajo,-1.29,-0.026037867918723263,0.016117536962050667,0.03340078006447144,-0.025334356595755034,-0.025933278769621877,0.023099625965191828,-0.027053531938996758,0.02509277423735041
07089,Bajo,-0.577,-0.011647992595624738,0.006355906652999589,0.01990020778520975,0.006220325868553181,-0.021452781375150033,0.031362312008403004,-0.010543142757378483,0.023672380430183552
07059,Muy alto,1.417,0.02858382304758671,0.016639076885702864,-0.020705794497904304,-0.03062101347692764,0.025782231470486913,0.02387141744239626,0.026305360170405245,0.025966728409245667
07078,Bajo,-0.729,-0.01470645650511646,-0.0014034455860609735,0.021437142861491256,-0.0017730547641367671,-0.01958475099470431,0.023924229192357933,-0.013909534838335354,0.008658315200316891
07019,Medio,-0.235,-0.004740171061728681,-0.0013271855811336256,0.004749407874891896,0.008310299733512536,-0.0077736273311984445,0.03838001351618132,-0.003146043908837632,0.022975139557547417
07031,Muy alto,2.238,0.045169035604670865,0.012532393934933333,-0.015282553705728197,-0.03414634907585567,0.02999700617286552,0.019429294003775948,0.04349414456200966,0.018844180469518513
07052,Muy alto,1.393,0.028115785368436515,0.01269946479359151,-0.02124473262430615,-0.02768150900372552,0.026375095381388762,0.018850372267163434,0.027573329109812687,0.01821810860139421
07065,Alto,0.475,0.009578022220894373,-0.002133643014487425,-0.02005738870886239,0.001652209416816671,0.02017174127616163,0.026195730931835096,0.0104336584232568,0.02023513323041681
07108,Alto,0.205,0.004129784136541584,-0.010462839705169502,-0.01458247678216394,0.011232678715521778,0.013602281470519438,0.026953409935204887,0.005694973074588239,0.015993333259324432
07027,Medio,-0.198,-0.0039929586124081845,0.0013034818634089292,0.004411339616894815,0.015336629357686617,-0.011011526873283902,0.04012043632046713,-0.002308276713551892,0.021256592748570332
07061,Alto,0.379,0.007641595622658381,-0.001981815108813176,-0.01699330106999758,0.00042919690527679885,0.017349726693616025,0.039431863407008036,0.0085324757067727,0.029337801365052967
07097,Medio,-0.028,-0.0005727819020405309,-0.00125451797379925,-0.004825039351950489,0.01386971486620392,0.0016496776816137578,0.030346063245302375,0.0009032645761131812,0.021971695796930635
07023,Muy alto,1.993,0.04021877099650142,-0.024080247701698282,-0.018677308647644438,-0.035463052814014906,0.030528655820280727,0.013547510926192566,0.04133229650177473,-0.0010975828854436617
07017,Medio,0.004,6.943196304785563e-05,-0.0016722422185152645,-0.005399897431207975,0.016219192390361948,0.002786086875612963,0.03186782114977212,0.0016948493886430023,0.01734262726778578
07107,Alto,0.772,0.01557403894991096,0.0025322133289104585,-0.02291366865709912,-0.010441392121227648,0.023021807737108938,0.02935086012922466,0.016156672966595124,0.028025215224348886
07096,Muy alto,1.589,0.03206323659428301,-0.012322314200045613,-0.024334884259939807,-0.03447609162703815,0.029506848518793434,0.021399500910508674,0.0326655487488629,0.01764399663811894
07099,Alto,0.681,0.01374319659749466,-0.010697999902279915,-0.02604921998541827,-0.00415286578947807,0.024948840490676066,0.010651981690323784,0.014863438584335068,0.006927707789989771
07034,Alto,0.336,0.006787023829590181,-0.016200628299014808,-0.02088880092389606,0.013577606620261336,0.020013980763818384,0.007591139539333763,0.008549886815982972,0.003870269430631038
07057,Alto,0.258,0.005198911972747062,-0.016149190915182497,-0.016340103541541934,0.006234176531953471,0.013741326569265933,0.017724806556184337,0.006524217971618406,0.009591944127981231
07106,Alto,0.851,0.017181423092132865,-0.02010422855094467,-0.02787755680554027,-0.011722740493839114,0.02618124376691137,0.014726205733905179,0.018849088836210785,0.004382369364787068
07077,Muy alto,1.484,0.029951653773599755,-0.014341441221325996,-0.027026871304116514,-0.030076980929290825,0.03043342527664773,0.01464452739869138,0.031564573874492824,0.005852139612676047
07040,Alto,0.141,0.002831452332615106,0.002771309794808666,-0.008369518666647426,0.003989331998222997,0.007576138980874694,0.04634031216415071,0.0041846490177801735,0.0342427146346205
07069,Alto,0.51,0.010301494752684978,-0.0016371005093454027,-0.02042665624721174,-0.001702967072458314,0.01934695959366824,0.021354734531841425,0.011102377576500832,0.01959126953222829
07012,Alto,0.152,0.0030638451437142813,0.006939847821942854,-0.00743262328400765,0.0005605619767000349,0.006818133870762603,0.049508673960069666,0.004249481333194167,0.03858514037986004
07064,Muy alto,2.078,0.041915764204091537,0.05946463485802169,-0.006642733120405174,-0.02445797488486614,0.019177811328460387,0.027158468795457857,0.036118377068528294,0.07289366604866263
07051,Alto,0.249,0.005027888893603426,-0.007279126887553806,-0.016110569334923917,0.013755903335860709,0.01804846772489722,0.024072695731824585,0.006460140222317902,0.012966154621887804
07020,Alto,1.063,0.02146190866363128,-0.00990387616328399,-0.03167323550172349,-0.015277430505416368,0.031192447550989835,0.012500717801278562,0.02285863649952745,0.004135396804262537
07015,Alto,0.092,0.0018542056700009476,-0.015338291078809822,-0.012153825238712066,0.01534736064999975,0.009237816946605604,0.015349150038337263,0.0033848274850266013,0.006886043320154821
07074,Bajo,-0.901,-0.018179699195488785,0.009663242042396221,0.027746816852783462,-0.005440282503242841,-0.02396319827352219,0.017300795723003016,-0.018005469880189213,0.015971406941933247
07041,Alto,0.515,0.010400677148789813,-0.021657801283212482,-0.02548886333283745,0.0041409996653165495,0.023611946289799866,0.008974502089865187,0.012116082158175194,0.0006797914211352747
07081,Muy alto,1.564,0.031547435251704434,-0.018084591142479095,-0.018743065313301832,-0.032742756395755065,0.026155109284615192,0.023380578773318082,0.031843655770930214,0.025565918429835993
07093,Muy alto,1.266,0.0255520442652377,-0.023689426646871604,-0.027961143486514815,-0.02561061308720792,0.02899757461882801,0.011508749611636204,0.027671597450861382,0.0018232835602121932
07094,Alto,1.097,0.022125036822480418,-0.02471087440921133,-0.025775314818595383,-0.023537190701109975,0.026033807624324896,0.01875913359606295,0.023650988689902352,0.008751970247505646
07102,Alto,0.298,0.006021428269875309,0.0017697102378918794,-0.015030233098748437,0.005049406647869264,0.013578689133031879,0.017053775377461715,0.006683834454409564,0.020621591083458176
07092,Alto,0.788,0.015909338044644027,-0.00965774937844851,-0.029155447815499624,-0.0034992009129044374,0.028265582565467753,0.008541675671187254,0.017294794359405504,0.0030497531161709553
07111,Muy alto,1.692,0.03412763275642374,-0.025519710870998896,-0.0182828597818684,-0.0302559519667051,0.02810061274797703,0.008918592304625723,0.03639676952793415,-0.007677507436996238
07009,Medio,-0.27,-0.005457715596305896,0.0025433296698640696,0.004962775391429907,0.0119401382129656,-0.00905858593768593,0.029962768148959342,-0.00407621597441119,0.02364185753327473
07026,Muy alto,1.958,0.03951582122050372,-0.00938518585688611,-0.016567493943285605,-0.03483924936002523,0.028498524101580793,0.01832348622055839,0.039032118236945995,0.014382171613812176
07079,Alto,0.22,0.004438967472848004,-0.011507417870364592,-0.01486806156649833,0.0098824349057009,0.013176370489210668,0.0163110828464818,0.005825675508907977,0.010802925224924827
07046,Alto,0.28,0.005646002017114687,-0.014590324522527422,-0.01941479468866526,0.017467270056782773,0.019839873231924744,0.005579488802663371,0.0073700034069145515,0.0035464083526165284
07087,Alto,0.581,0.011712733882366202,-0.0049421816809234395,-0.02299139529688078,-0.0036869724236612183,0.023236097948669293,0.0327695744842018,0.01261983246455176,0.025606766903164633
07109,Muy alto,1.347,0.027174930976805987,0.00422866387053133,-0.02199908082512958,-0.0313966158637211,0.025843847302386355,0.02990560226065909,0.025515006276207716,0.033142620877632874
07080,Alto,0.992,0.020015193284594508,-0.0263948347994634,-0.028392285476264146,-0.013675314456824964,0.027038503259765603,0.002775097444212722,0.022745336837237475,-0.008480468870632463
07037,Alto,0.513,0.010346864661376373,0.016814493940627635,-0.014118015971806605,-0.013863509602637087,0.012774738986724403,0.02904276797236116,0.009698708653614649,0.040951306660839924
07013,Alto,0.658,0.013287012093932057,-0.012501400688359364,-0.022232899054983195,-0.011212384142069919,0.02076869519108593,0.0284924123677343,0.014140066140216732,0.026481651891500254
07112,Muy alto,2.6,0.05246279439886521,0.0015196187035498917,-0.008738274134311764,-0.028362921679418215,0.027491402661490572,0.025775168698054494,0.04893123910210509,0.04415859853079815
07030,Alto,0.789,0.015919378454381482,-0.01441771261231815,-0.029890448434329867,-0.0045115183797813764,0.029124748285466587,0.00891057140315908,0.017547412254386975,0.0014166781073539994
07100,Muy alto,1.557,0.031416148223457556,0.008178652208601223,-0.022107449599826016,-0.032384840454066754,0.028244053743557648,0.015644579019770333,0.03051336259406485,0.009423491640642467
07004,Muy alto,1.412,0.028488193141216086,-0.0003384667114202608,-0.02649940706403943,-0.02991460583224134,0.02963134108482676,0.021103436158838217,0.02849231138557277,0.015039585009646297
07072,Alto,0.849,0.017134388538797656,-0.014872649008438306,-0.019845646286479487,-0.02297343277657944,0.019928555434861023,0.02683156472600933,0.016530704121795397,0.023913858207012965
07032,Alto,0.314,0.006337560463303444,-0.008695758575127869,-0.01882769811829867,0.013585484220546267,0.01881797628440322,0.01329551260836503,0.00792520954698664,0.009155209670639191
07103,Alto,0.616,0.012432884605524051,-0.015716930646954428,-0.024669122881605797,0.00203942123021689,0.022596484637269466,0.002284363219433059,0.01478260531000106,0.0031415981854539883
07002,Alto,0.276,0.005573742359828814,-0.009101865700392259,-0.015571603841452031,0.00557909815675,0.014441155411677164,0.02750387124619923,0.006838924365890447,0.01587564357967469
07068,Alto,0.123,0.002495890572159231,0.00020020474581840505,-0.009547995624493218,0.014728998049489973,0.010790488865887958,0.04090723200814922,0.0039032516910735113,0.020060664700353406
07006,Alto,0.508,0.010259448246914318,-0.023187972773199415,-0.026360865395776374,0.011294042901760148,0.02374761527504201,-0.01482499452503419,0.01241024699005632,-0.01721858441462295
07054,Alto,0.822,0.01658247386725615,0.009413070641560646,-0.018428807032703,-0.017212590917519057,0.019074305582090282,0.02176571824259223,0.016616155760926943,0.030194594293234844
07071,Alto,0.73,0.014729477352474292,0.0028025314658203185,-0.023181712590847916,-0.008015364877160067,0.02281733423320129,0.021442409129706373,0.015471695092624398,0.023083427309485812
07003,Alto,0.739,0.014924656211710489,-0.000500038955876709,-0.02414592805648717,-0.0076242922279863255,0.023671194821787412,0.01731122011573974,0.015747526257953517,0.016731942491529282
07075,Muy alto,1.394,0.02814447553600119,-0.004898817961762879,-0.01730573143910689,-0.030157169220773352,0.02412285125282538,0.03425607977455005,0.027607407588585344,0.04425810914697992
07008,Alto,0.72,0.014536491014005361,-0.01555860904687647,-0.025909376833353984,-0.00926813129394615,0.02401082101162234,0.019726696509600423,0.015596778346851437,0.010850623114033451
07044,Alto,0.483,0.009747971359392758,-0.01737684004855107,-0.021806091349269235,0.0005600964417688335,0.01920318836328227,0.015734609419301295,0.011479053403817283,0.01237273639151264
07076,Muy alto,1.872,0.037780431150808556,-0.009635901870867953,-0.019750293548313366,-0.03419510100421683,0.029843723860886545,0.016055495052320738,0.03843039614912383,0.008911789791487818
07086,Medio,0.026,0.0005274832707216347,0.0024983413716939003,-0.0037113002131398147,-0.005218094653639679,0.0023228920437107473,0.04476705947123095,0.0022073132380709772,0.04110043316594893
07049,Alto,1.206,0.02433794909916132,-0.02613550943138949,-0.023728216376264887,-0.023685526716085797,0.02620760926086144,0.0119942095952763,0.026870086667613466,0.006123814483528149
07038,Alto,1.024,0.020665511870392096,-0.002034744138944808,-0.026878570213640037,-0.019736493563158687,0.02717048673458808,0.011892729684355528,0.02010413645124262,0.005906764229054309
07039,Muy alto,1.249,0.02520158789674462,-0.01476353593840571,-0.0254784413382228,-0.028026103303778784,0.02745076468339944,0.0132376181144579,0.02547662598606954,0.0038876184176100726
07014,Muy alto,1.261,0.025449088103695804,-0.029108257348712877,-0.023842257787768512,-0.02865686741218012,0.0262201754408674,0.017161834728409285,0.026833939905834454,0.007320391603217241
07066,Muy alto,2.479,0.050019744457134904,-0.0027332802072554704,-0.011249439989305261,-0.031724838743669985,0.028774428688482113,0.024549383778202618,0.047252227451204644,0.032333421851894584
07021,Alto,0.403,0.008131639024556445,-0.011283861581262553,-0.02114035681004047,0.00785852915115843,0.02045505068901365,0.016952524451623124,0.009629114516606968,0.011060956179788882
07048,Medio,0.012,0.0002452557844486332,-0.0010403424389513695,-0.006460115307094353,0.018108430769273542,0.0036742908314568103,0.01855335950579893,0.0015870727304415583,0.014702660700958011
07047,Alto,0.776,0.015665656035480764,-0.027403784259578814,-0.026203079116072357,-0.009601241019051548,0.02367776844881359,0.0028349408789942166,0.017658274236053904,-0.006771358675424664
07114,Alto,0.926,0.018696369623527043,0.008887564400924138,-0.022406711324670654,-0.01912641463822902,0.023274240809821305,0.030760533533650374,0.018343091247807263,0.033635469770565425
07011,Alto,0.644,0.012997633754804899,-0.008880352643248763,-0.02662276888121558,0.0027260156689772478,0.026157802277211234,0.0016550361685567496,0.01449663223247572,0.0018790359161869946
07005,Muy alto,1.398,0.02821923248274857,-0.009841089429002928,-0.029920291807553245,-0.028405693407532087,0.031505645907589544,0.009790447535527056,0.02912428408004448,-0.0035468525858190075
07083,Alto,0.862,0.017391824596910913,-0.026597437494715475,-0.03186212726206105,-0.004420566224099601,0.02930846279102346,-0.0076113283248969215,0.01997298347868106,-0.019366499792079113
