CVE_MUN,GM,IM,Neighbors 8 Component 1,Neighbors 8 Component 2,Neighbors 8 Component 3,Neighbors 10 Component 1,Neighbors 10 Component 2,Neighbors 10 Component 3,Neighbors 12 Component 1,Neighbors 12 Component 2,Neighbors 12 Component 3,Neighbors 14 Component 1,Neighbors 14 Component 2,Neighbors 14 Component 3
03008,Muy bajo,-1.296,-5.744042162006858,-2.074083836961667,0.9268304263689933,-5.350016935242812,-1.9569593835969508,0.9602972774821151,-4.683632151662964,-2.0447176801248257,1.1485871721304581,-4.581192055643656,-1.9105820943113727,1.2186186892998088
03003,Muy bajo,-1.658,-6.028090287621701,-0.37975744998932714,0.3770028244789263,-5.786987427299601,-0.6464620797515666,0.21057525327646015,-5.42962259884573,-0.5247326039018746,0.6093846294128682,-5.338829260180249,-0.5787543386817342,0.6125195730015075
03001,Bajo,-1.017,-4.113009900418748,-0.6241905384831531,0.8275124770130362,-3.7340314685976117,0.042597156293077296,1.10658953410573,-3.638236740774127,0.029140921079749086,1.03961739795057,-3.606811258500272,-0.03449593970778914,0.962349908459755
03002,Bajo,-1.051,-3.857514400600643,0.28279598254632554,0.9274323901885357,-3.52952166457905,0.5076757702412059,0.4995356818264159,-3.517368843632973,0.5263609999140498,0.4458389531654474,-3.461693379501424,0.4725338064690971,0.4001136845345881
03009,Muy bajo,-1.345,-5.400138679033209,-0.19137409321767726,0.998463425657272,-5.308563182917869,-0.29387010802665486,0.8484458609471409,-5.138727109150534,-0.38942101193964196,0.8861366597278589,-5.073077050523417,-0.42034463783331344,0.9239873003277868
04002,Muy bajo,-1.281,-4.713523458586355,-1.3965357894324686,0.7761326912928543,-4.426548312290293,-0.9945468480871803,0.9489843631450263,-4.206688118494516,-1.0736464467970754,0.9534565441593112,-4.154990059968413,-0.8014674042789856,0.9486280749828165
04003,Muy bajo,-1.186,-5.270728959124126,-1.5898332741143602,1.1088598339957874,-4.578497896722413,-1.979644304356227,1.0208794094853368,-4.5030431870713725,-1.7451725873297985,1.127258159614321,-4.284322802273412,-1.7588168333275953,1.24807869018731
04004,Medio,-0.159,-1.2000650573121454,-0.3835432499465117,0.847843550945073,-1.027668216654427,-0.431992523870382,0.975826479336847,-0.8643835847072362,0.05469108802884155,1.083547233383145,-0.8560650385505056,0.2824299194497502,0.8964926837621755
04009,Medio,-0.174,-1.2242118536181321,-0.768083775944006,1.2115685338738427,-1.180765791104598,-0.7456684088462086,1.2671406456675323,-0.7322104601495558,-0.5544301512061346,0.9922419178716081,-0.7320958498800845,-0.3827232176547581,0.8750236572024768
04001,Medio,-0.248,-2.088634747923093,0.3768605591610191,2.5420015357612114,-2.0012121209821374,0.7006951910613491,2.741997716035724,-1.6325101807730413,0.9083437641033013,2.60182297262897,-1.5214784593725343,1.1884353727761876,2.4623780655829974
04011,Alto,0.769,2.583466532807838,0.18157561707690503,1.5654749708741176,2.69220675081959,0.15235311449190028,1.1649293078878609,2.6357818930053187,0.2578106314306774,1.1190524077557167,2.573627394940516,0.3235577751738428,1.1767840744303188
04006,Alto,0.361,1.204139195335172,1.2913876779512425,1.7218058460012071,1.1407614051237882,1.5543226340198177,1.5018162355321305,1.1670599910498367,1.7942053592635117,1.261236398740197,1.2413378088045541,2.1613105709934244,0.8687294085220616
04005,Medio,-0.291,-1.6922545399554805,0.1247471560535165,1.6584739936356652,-1.7480657548128256,0.028329854231080864,1.7956298536445652,-1.4362909407489475,0.2957450389005606,1.6508416879598484,-1.350187733044024,0.5575964883472545,1.6004758128539178
04010,Alto,0.706,2.4146469255511125,-0.7230310763432255,1.2121422537527788,2.4328427984303027,-0.8397687423610692,0.9385281834164769,2.4463489008320094,-1.0573234510625402,1.067498549666262,2.3033987751270337,-0.7783817965343673,1.2011210176141822
04008,Medio,-0.133,-1.622740184825177,0.6289323476463041,3.1530220191412193,-1.4847213434213395,0.9807096434946447,3.314583632744725,-1.5537990932818033,1.171642560642311,3.0038907070174714,-1.2740872173467879,1.351444509645623,3.0070791158906207
04007,Alto,0.164,0.7974199944614424,-0.4433951829923054,-0.17176902304630418,0.6178830315924656,-0.33280578671096084,0.06012481108595319,0.5991785983415695,-0.41919668475353944,0.06261846952386924,0.5982976631785499,-0.4926950121692896,0.22476806124677473
05030,Muy bajo,-1.823,-6.138067365155139,-0.4761551079882338,0.5889198117497365,-5.9156770113967925,-0.6977459541668805,0.34015986777982576,-5.763556287710451,-0.6930278134260612,0.45603114980922355,-5.644364253843634,-0.6692928768956108,0.4042019107899511
05035,Muy bajo,-1.722,-5.694253497007121,-0.5932480802678567,0.47413655292199913,-5.448401715214424,-0.7377617796446003,0.39703893610871044,-5.232797973212908,-0.8673546427285133,0.3990708583009748,-5.135099490490463,-0.85007970086373,0.40107343377412535
05018,Muy bajo,-1.836,-6.134703060138409,-0.4827735788749541,0.5985781243664327,-5.91127624510729,-0.7092769568783086,0.3612961714406833,-5.756094591297435,-0.7062882898627556,0.4817621978938056,-5.638328871872205,-0.6886313139418475,0.43448246629510434
05025,Muy bajo,-1.531,-5.191095527292975,-1.2959258789612718,0.7532904907427512,-5.024174234058357,-1.0607613961937665,0.9050268758372477,-4.869583436452514,-1.026434023799005,0.7534548487145167,-4.790185742102486,-0.9851266306137092,0.7856219077240213
05002,Muy bajo,-1.353,-4.680732588094625,-1.4989470186445208,0.4862812974679227,-4.430250489580357,-1.2186962767398795,0.68084777538926,-4.1934876628055395,-1.1285506099293559,0.733551961563895,-4.110598755436455,-1.0082025231663394,0.8160952110002387
05017,Muy bajo,-1.098,-3.600199359276795,-0.07952028401093564,0.42098110855964244,-3.5010405609033888,0.17148945095329074,0.4920163288908633,-3.3162019121363766,0.20927516728327777,0.5640622248576648,-3.2879660761421565,0.20679932365923748,0.542949415019327
05033,Bajo,-0.823,-2.9415153265216465,-0.34313390595820775,0.029703368853607696,-2.6405326252235777,-0.23726724370683938,0.2229746977729974,-2.552691670678876,-0.29108289223615924,0.2883038356088692,-2.5395311987969174,-0.277407267926365,0.314911876721193
05027,Muy bajo,-1.73,-5.886795582088028,-0.20744809391962665,0.6221346115999065,-5.677253788978943,-0.42626879148721974,0.3444710842987123,-5.575598540556507,-0.44719302151539875,0.37636633377549966,-5.458722152047774,-0.46743226140411837,0.3731289901066222
05010,Muy bajo,-1.663,-5.769781390187751,-0.45380937479271266,0.7381393777863439,-5.464263595571667,-0.7514042942449954,0.5614196748648673,-5.33171633955196,-0.7779063402126225,0.4979710568447549,-5.1603351698847995,-0.6779965770183188,0.5531216730653593
05020,Muy bajo,-1.34,-4.744474899301881,-1.108030583833555,0.8152105014958079,-4.519950774858842,-0.943920199126882,0.8688867437429951,-4.329089428754065,-0.9730297031037289,0.8114736801061432,-4.302846865792266,-0.859251824543882,0.8369999595129982
05028,Muy bajo,-1.678,-5.67621703356575,-0.46268933586713845,0.46097214075410586,-5.375521895034752,-0.7691215173119733,0.3320729181114418,-5.232989648900796,-0.5879301013185183,0.5557934130165497,-5.125591529706443,-0.5597767278219579,0.5248395245944165
05009,Bajo,-1.021,-3.496796654522231,0.06455178686227968,0.1632835366177799,-3.186110009842867,0.4514175495362803,0.2867284167157427,-3.025513680993303,0.349338111961058,0.2929312665380158,-3.0009685801711345,0.315631598964076,0.2704824883563938
05024,Bajo,-0.972,-4.026265014227258,-0.2996434991538079,0.2856998277485387,-3.543077148724924,-0.3683953207198286,0.4742618753893439,-3.3956904615221437,-0.4691206135517779,0.3999064365848506,-3.3723524542042913,-0.4455152288742692,0.40620978998108226
05032,Muy bajo,-1.61,-5.50767208279418,-0.3733584886908859,0.5614654363773189,-5.219895341805474,-0.6517811648477176,0.4072377929105663,-5.0835641836658985,-0.791569676827796,0.45650579248445544,-4.989673957351705,-0.7628060893795334,0.5184188088860415
05022,Muy bajo,-1.401,-4.905619124361776,-0.28266973527210393,0.6849548776367107,-4.577403009654993,-0.5891383493188118,0.4222677682146638,-4.389233791289973,-0.5712258821181907,0.4300010160460832,-4.317035760856455,-0.49634414202230137,0.394092334682415
05006,Muy bajo,-1.484,-5.557867276725623,-0.8546282677561798,0.8625465568961864,-5.263945935275608,-0.8874650524711734,0.8974270967911901,-4.961523980784207,-1.054232356820088,0.803665619483125,-4.822196709253167,-1.0072653465167596,0.8141932484956692
05031,Muy bajo,-1.76,-5.8589027251860335,-0.4975963146721444,0.4856734647296786,-5.588180593162435,-0.7949820802078655,0.3428018056049291,-5.456889608835471,-0.6385405249550808,0.4893906796301088,-5.3624014316974336,-0.5732190963559791,0.4193144368103785
05004,Bajo,-0.849,-3.0470863888802553,0.5222030776921156,0.46428822111686985,-2.76136965689461,0.5505118013567886,0.41691141748327804,-2.677470569259909,0.5092444965356562,0.35482903777347213,-2.623877147838522,0.44338120218052884,0.37424136796111734
05003,Muy bajo,-1.6,-5.567576787054573,-0.5700488577853973,0.5661529380294023,-5.254174215692997,-0.733082046403259,0.40588217575568597,-5.079386497856021,-0.7108627726898108,0.5219613791140144,-4.979077144117662,-0.6398471404907797,0.5320471497499757
05036,Medio,-0.38,-0.5167555853157217,1.7734476731161573,-1.046229254735354,-0.6566547763317244,1.5602951209031797,-0.8900871215199561,-0.6311829789121466,1.3750584572738251,-0.8983749652763267,-0.6191207461286489,1.3429941039430835,-0.7581412141003802
05007,Bajo,-0.992,-3.9166006693037327,-0.8938736960234962,1.0324011874878076,-3.6874692823087796,-0.848762983247578,0.9992296501622263,-3.530218190849947,-0.8990669270123093,1.0193618341501935,-3.492173576480074,-0.751786458848962,1.1072490211774773
05038,Muy bajo,-1.261,-4.254715997678895,-0.7340627311975837,0.6644676560639883,-3.982525890864701,-0.5826792829545817,0.7893957477569369,-3.8874686432513057,-0.5711560605493475,0.6599359604665423,-3.788217778140151,-0.5955612676989879,0.6771620666168628
05011,Bajo,-0.624,-1.5335208391418185,1.7989991616532788,-1.2324346936158779,-1.57499402489627,1.6990419427534744,-1.2275739256792266,-1.6293551228659877,1.591051434194521,-1.1668489091379661,-1.5876248318179094,1.6572195755454728,-1.0063109377870034
05023,Bajo,-0.757,-2.1334362725758176,1.6928547325740406,-1.7273288086273795,-1.8139701099133319,1.6310931024409354,-1.2593386782630143,-1.8303466779234896,1.5360941566552357,-1.2875505116514208,-1.8273137756247337,1.6649529081332088,-0.9911129344663557
05014,Medio,-0.448,-0.7191992302745494,2.3262677287902824,-2.0119796660272127,-0.9052297521274125,1.851061541767029,-1.7921819995886115,-0.8815187479279757,1.5817201299493298,-1.7766327807218625,-0.8277401685521439,1.5754132200050228,-1.4558873801254297
05019,Muy bajo,-1.427,-4.971057522480125,-0.4136509267985816,0.7366572204710655,-4.777529592778816,-0.5333444404208698,0.5246803632275913,-4.608006252187367,-0.5091744403024738,0.5350342716055472,-4.53303436926948,-0.41396582876494514,0.5106189393078449
05034,Bajo,-1.014,-3.3327756662682666,1.6323840422004623,-1.8205374631162248,-3.3419683447851316,1.4653274043772777,-1.7090431224315763,-3.052531985105803,1.2329391835510326,-1.5657271138724904,-3.0470778117493906,1.3079302819015517,-1.3569534707954218
05021,Muy bajo,-1.106,-3.05369007659945,1.670300892602115,-2.023173146112504,-2.98049068603541,1.4311454347379313,-1.889540149900598,-2.8404732622840996,1.2794879623009814,-1.8337404095530805,-2.8497100261906834,1.3438476682149336,-1.6045134155231056
05037,Muy bajo,-1.186,-3.939029669413857,-1.2617483688581956,0.48959345280534505,-3.710932236522844,-0.8939143090824855,0.65589513476626,-3.609053433162786,-0.8377090140185537,0.7509773476438568,-3.5293966011337985,-0.671080593876051,0.8170671113668146
05026,Bajo,-0.819,-1.7091156850802331,1.8202948479600625,-1.8171910753345395,-1.856966184205605,1.6252394655789515,-1.7606223696915009,-1.844086907922911,1.4340506121803556,-1.736269060178638,-1.863749686822147,1.3832106073292978,-1.4748872668905186
05008,Bajo,-0.773,-1.9419232567111906,0.9581875746626393,-1.201135668107488,-1.9600638663501555,0.8762017129288996,-1.1479110859851178,-1.9198708679242693,0.7890332884740625,-0.9602665796305818,-1.9350739085260447,0.6831578866320395,-0.8397621820386241
05029,Muy bajo,-1.077,-2.704765685699318,1.768470206121309,-1.9890269848334698,-2.8583432423166504,1.440580141158044,-1.8232409272880212,-2.742648143846641,1.2536821447772073,-1.8196479407004054,-2.7602640101153755,1.2872733598847306,-1.6243996411044639
05016,Bajo,-1.012,-2.3522303059919594,1.6273407526176888,-2.1212587569783574,-2.4980103998749503,1.362852621986873,-1.7478591854121257,-2.424941776281401,1.1692223410944815,-1.7821878315290445,-2.4240492158115305,1.190360553166626,-1.6506928675910808
05005,Bajo,-0.647,-1.0918139196931274,2.0086545057084626,-1.596223692562584,-1.2915373781083646,1.765020125692084,-1.5683949488494067,-1.3581736020414217,1.515882247746203,-1.4776113117197147,-1.3597499773732424,1.569956385554621,-1.4132465317661203
05012,Bajo,-0.673,-1.1669104367162242,2.264567599401543,-1.9075997342983335,-1.2982723759635542,1.9305061243144797,-1.9006362882090078,-1.4209910630270635,1.6389879863672843,-1.7095104895109823,-1.4036263436300256,1.5965173537351884,-1.633046991600091
05015,Bajo,-0.958,-2.3402427145306035,1.7077719411565708,-1.8518447972177523,-2.3714961237198695,1.616456427935614,-1.667143858719343,-2.330641415984034,1.4160520200217774,-1.722243018042092,-2.2443381938751332,1.640335416735388,-1.4664525243647786
05013,Bajo,-0.796,-2.2229762354210956,1.8485751807020692,-2.267383355696257,-2.286536343899229,1.688513046138448,-2.3373104007483443,-2.3157245934463537,1.4575414344180107,-2.0916577723680465,-2.1732572215751036,1.6392678806174745,-1.7742109845015566
05001,Muy bajo,-1.184,-2.631102842256591,2.4137243143598375,-2.629994317946441,-2.6452548209101043,1.9890050260304477,-2.389797770276592,-2.594725640150937,1.763762781118775,-2.4553801796661876,-2.567376962890315,1.756733401749264,-2.323810278663007
06007,Muy bajo,-1.509,-5.266947890696118,-0.2805496450477554,0.7517268106589402,-5.101848957140502,-0.392621763892956,0.5731487586706091,-4.980884677896405,-0.4008914689381229,0.5733957207761574,-4.730411328883892,-0.3503268821896912,0.5241314043326936
06002,Muy bajo,-1.595,-5.615252299144961,-0.30079395066610115,0.4273977970659862,-5.262870245398709,-0.7084034663179913,0.3991045288880277,-5.155739423202497,-0.734127750588115,0.45134694728276004,-4.9290149192562644,-0.7119835099197654,0.5070697530617534
06010,Muy bajo,-1.801,-6.136516937300768,-0.6900906987515301,0.4017527997385195,-5.876529889495598,-0.9004982400649075,0.31917689896233403,-5.7328607965029885,-0.9309349985163204,0.4559448770351806,-5.534505248874927,-0.9042881029267151,0.3128205003665012
06009,Bajo,-0.716,-2.5834500803590177,-1.8771728204092815,0.8673337695241041,-2.52361714564938,-1.7419153910706051,0.6577517738045561,-2.5453460472404146,-1.4518022083293292,0.7346506135437271,-2.5610644432007166,-1.4274251709800296,0.6377518769544241
06005,Muy bajo,-1.285,-4.371264468803385,0.39524253160513434,0.5168782006763682,-4.106033470099035,0.09385112404625637,0.2876915784335935,-4.018309455132119,0.01825844215789138,0.19435690019844862,-3.9556020119210493,0.0032307541147187646,0.21444439362408113
06001,Medio,-0.481,-1.7563021080893324,-1.6434004910310696,1.011931898124441,-1.6740931287531888,-1.5575474635098234,0.8345351179641662,-1.6840631830681458,-1.34311243418094,0.9330319830218272,-1.7214429911864149,-1.2380876882974157,0.6533962568214218
06003,Bajo,-0.873,-2.957962570214496,0.12238201883543129,0.5567141027334881,-2.903088151801728,0.18179413248018195,0.5268038785742384,-2.7436512856859236,0.3278828576490145,0.6518675366835724,-2.6802998743257485,0.3049830219562233,0.6703476994676273
06004,Bajo,-0.952,-3.3943042998266932,-0.6042674533955495,0.7634659111716555,-3.104431363553695,-0.6969430986109943,0.6837081112828138,-3.036528087424503,-0.6732741378263781,0.6572296072847414,-2.9400057047679446,-0.5005194635560252,0.7159688295688894
06008,Bajo,-0.762,-1.9804087908684513,2.120501971307716,-1.8778726176976044,-2.0893281485210125,1.8675805229814826,-1.8053796196889285,-2.1005790607308907,1.5779709202392893,-1.6872217847812656,-2.0958068289554452,1.5822948304936688,-1.5157142119304667
06006,Medio,-0.261,-0.02995353938919238,1.123492850033472,-1.4791382023109438,-0.07715168871826744,0.9784601278546641,-1.464523840612441,-0.015755229479073644,0.806846426258832,-1.5415050593856623,-0.06875623182660226,0.7525142622810447,-1.5724277474041028
07101,Muy bajo,-1.29,-4.9748744436081065,-1.5809173334098694,0.9330554252246882,-4.662182996124862,-1.4129085607813763,0.9789195524346603,-4.487331283600814,-1.4844814455080153,0.9727671348375238,-4.281509171812289,-1.3633843159133334,1.2171613310247404
07089,Bajo,-0.577,-2.228427499800292,-1.5905787911096705,0.9488461422484143,-2.0026763606686946,-1.2894075273101842,0.984031813800135,-1.84843631610269,-1.0293828502571445,1.059218313905093,-1.8290103022800768,-0.946520401628016,1.1063010093785581
07059,Muy alto,1.417,5.318322201794809,-0.716063357304372,0.6354095983968449,5.478698877881254,-0.9389560515899982,0.13995944166221316,5.370592473681702,-1.0450335938119013,-0.010744092738698974,4.548078247935736,-1.715053024383728,0.8434791700954773
07078,Bajo,-0.729,-2.688839672781361,-1.6291681886729528,0.44556257016789896,-2.5698197385661365,-1.605563491582776,0.45984472913011654,-2.5333421935682723,-1.2879867848877788,0.6613254093744383,-2.559865768946873,-1.3195217525161662,0.6081775721658507
07019,Medio,-0.235,-1.1796221070518647,-1.8622539114358467,0.7229015801869352,-1.0625227313235082,-1.7847923161277603,0.9290105888037862,-0.9375178400322591,-1.5111588859256457,0.928882832513991,-0.8879738815788382,-1.4910328648019031,0.9095321017909673
07031,Muy alto,2.238,7.675899864786789,-1.0406831178340799,1.2295418055023428,7.3251026337449305,-1.4523819808824137,1.270955390180121,7.325408503748619,-1.3095490487432213,1.234401775315458,6.654018478927173,-0.887112930424374,1.7876884675034823
07052,Muy alto,1.393,5.4660529666050905,-1.6823447527764763,0.3969469683080115,5.381288137146663,-1.5659782966827727,0.23413556329860852,4.974093863444204,-1.8329384246148213,0.5491462132911307,4.265360526703555,-2.3829088741136184,1.5889655407258305
07065,Alto,0.475,0.8193111560354349,-1.1983577325082007,0.8636037787682889,0.9511039083781282,-0.514180459403938,1.0552316134991937,0.6566535362315197,-0.4805101363468879,1.2845488373353753,0.6702968310095955,-0.5591195084809167,1.239343903380524
07108,Alto,0.205,0.3636176835227831,-1.7222471832184398,0.8139172318191378,0.38087542624264925,-1.4598683685205518,0.9698919941765325,0.3987540280811161,-1.3633205058019011,0.963551772535927,0.4041006107832908,-1.3245270394336504,0.8895660836231428
07027,Medio,-0.198,-1.0202748291292731,-1.4033321951065447,1.5469109837954678,-0.9451924674990131,-1.2394412861891617,1.3170486422950292,-0.8758376794779369,-1.0475621344165027,1.340016702733851,-0.8694801570771292,-0.9696880981146497,1.2267699702015022
07061,Alto,0.379,0.6401709004662315,-2.8672486785231035,1.1878915292483194,0.534265534147443,-2.6467264004783218,1.5621133567719416,0.6385702001934098,-2.0581155163873235,1.5888751331778048,0.688868517873701,-1.9470865339818115,1.486577612294257
07097,Medio,-0.028,-0.3334506045632166,-1.4031761168829606,0.862388520243244,-0.2479852352659491,-1.3410922968970003,0.9062309187611661,-0.2258977462657401,-1.2071539467865011,0.9669916737122792,-0.30967594657807235,-1.1802959385165206,1.0135845777985004
07023,Muy alto,1.993,6.750332044294328,-2.3596468123999417,-0.6459127465820316,6.556145969629771,-2.457824751948161,-0.4832024328167804,6.439190269191923,-2.4942982864337306,-0.3399933687288648,6.351707260683063,-2.4474972071926575,-0.40036686385875864
07017,Medio,0.004,-0.6833909540661671,-0.9439948052898532,1.3866215687163463,-0.49588696993576853,-0.9311144978300184,1.3276226150866794,-0.4175565859705671,-0.6130604616032265,1.216510523040728,-0.3252248639807025,-0.423228419237711,1.321966983119228
07107,Alto,0.772,2.246476425879388,-2.28547892114518,1.3558556260069905,2.249933934574254,-1.879909327142428,1.492127935700206,1.843421833730526,-1.6791767712612642,1.3558173522761867,1.8386046847205852,-1.5306431233611397,1.4659283460732797
07096,Muy alto,1.589,5.161292169826022,-2.1987231590946408,0.7120914594122147,5.074839267523992,-2.18804531327206,0.7560949556881164,5.142361752497939,-1.9305397105931739,0.39783389191212476,5.178206441303553,-1.919842184446585,0.2975310353341079
07099,Alto,0.681,2.649406152503705,-1.15646844255511,-0.0011700493120294364,2.442345193874644,-1.4354641852770673,0.3001306262292133,2.367402130075498,-1.5548024313347386,0.5012408350602284,2.2121503700254275,-1.6018444571555652,0.6627897845924884
07034,Alto,0.336,0.898688103103315,-1.6782965494166646,0.2484503440299028,0.878291150754612,-1.2103871608553187,0.2957497582352677,0.9267766890042135,-1.3390312445939845,0.2771436722566976,0.7925281108403199,-1.323345772581568,0.2291742339943225
07057,Alto,0.258,0.9110729931690412,-1.5070444915108132,0.09915273324567891,0.7803701450010554,-1.2813781708748513,0.21174931886651155,0.7999091729526118,-1.1135515471692825,0.3120176607789928,0.8102813226740636,-1.1398951507289747,0.08728315762089048
07106,Alto,0.851,2.6043110008924764,-1.6903659419218833,1.075145289889497,2.6259232422632057,-1.1109723112947585,0.9919615347396524,2.5968713858592527,-1.0754993254370644,0.9133952502146344,2.502478891905023,-1.0547549116996073,0.5605819914095712
07077,Muy alto,1.484,4.314103892754525,-1.265537582614568,1.0007377994636726,4.175114461685901,-1.0431532089323734,0.9289612526173301,4.192372189286564,-0.8536017733365151,0.7339649796601538,4.273628677616354,-0.7656952771490481,0.49348744780744824
07040,Alto,0.141,-0.11618717501849855,-2.392618551181209,1.3336564956890224,0.005304821162995306,-2.22123727442188,1.353138657756005,0.022286022902591206,-1.9480557354033559,1.519207159939801,0.07726254375745484,-1.7959225310648388,1.5708126746087394
07069,Alto,0.51,1.7645706735841922,-1.9944029272684416,1.108403739527772,1.5769450414191837,-1.9371514890097226,1.463786766537697,1.442631921715752,-1.7470039441207135,1.427532785900248,1.346157898685123,-1.6054548320531743,1.3728629009249371
07012,Alto,0.152,-0.03742141488956337,-2.2012133406361807,1.888950539587188,0.04043767926422926,-2.2063719569277542,1.8679912678135344,0.04308996112737322,-1.8861911287519995,2.0955149328482108,0.08985285355993791,-1.805923330131721,1.975274038855359
07064,Muy alto,2.078,5.612198444151655,-5.06939423122358,1.7908645804966312,5.967103870624087,-4.756305397696449,1.92302282446331,5.527741195555598,-4.683811091512953,2.2015324908211213,5.465088018021464,-4.348285216382821,2.8297014818388804
07051,Alto,0.249,0.41444101764066754,-1.3148271101613842,0.7493035185474192,0.44384870819415434,-0.9673243552299825,0.6504777297401507,0.48370760260504225,-1.1132413156319025,0.7506154274791442,0.4687122693355337,-1.091677713575424,0.7793833948976567
07020,Alto,1.063,3.27277509121405,-0.7503811884227558,1.1104653274087086,3.191916901314124,-0.39655764919818653,1.1207024501558507,3.2025121879131846,-0.41094976183934273,0.9441073020459642,3.1912956866267326,-0.39234885707961437,0.7054381952079285
07015,Alto,0.092,0.3444533554878039,-1.1537161707647385,0.02463502644864735,0.24069516560320378,-1.0767863252813135,0.14116102366803507,0.27134641729452047,-0.9131284266987795,0.19413471628447754,0.232645207967078,-0.9323435347394945,0.05251961157894078
07074,Bajo,-0.901,-3.4767918127984188,-0.8420339061539486,0.8773937035927458,-3.388988061283007,-0.6260914783460481,0.7462602362933467,-3.2796003034970957,-0.264734841187532,0.7869049996729113,-3.0530914781367424,-0.3920056715553695,0.5752826446927218
